#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-256D6FC489C97327-3947B9032399E712
#datatype	hitsConcise Results
#status	0
#Start time	2015-06-27T19:48:44	Run time	0:02:50:14
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#447 - >288912274	multi-dom	223816	8	242	4.34878e-43	148.214	COG0745	OmpR	 - 	 - 
Q#448 - >288912323	specific	238088	4	116	4.13999e-37	127.307	cd00156	REC	 - 	cl19078
Q#448 - >288912323	superfamily	271833	4	116	4.13999e-37	127.307	cl19078	REC superfamily	 - 	 - 
Q#448 - >288912323	specific	238225	127	215	6.37932e-33	115.624	cd00383	trans_reg_C	 - 	cl21459
Q#448 - >288912323	superfamily	277524	127	215	6.37932e-33	115.624	cl21459	HTH superfamily	 - 	 - 
Q#448 - >288912323	multi-dom	223816	1	219	4.76489e-86	256.84	COG0745	OmpR	 - 	 - 
Q#449 - >288912348	specific	238088	4	116	6.69662e-38	129.233	cd00156	REC	 - 	cl19078
Q#449 - >288912348	superfamily	271833	4	116	6.69662e-38	129.233	cl19078	REC superfamily	 - 	 - 
Q#449 - >288912348	specific	238225	127	218	4.87849e-25	95.2088	cd00383	trans_reg_C	 - 	cl21459
Q#449 - >288912348	superfamily	277524	127	218	4.87849e-25	95.2088	cl21459	HTH superfamily	 - 	 - 
Q#449 - >288912348	multi-dom	223816	1	220	1.99046e-74	227.18	COG0745	OmpR	 - 	 - 
Q#450 - >288912838	specific	238088	8	119	2.59194e-40	136.552	cd00156	REC	 - 	cl19078
Q#450 - >288912838	superfamily	271833	8	119	2.59194e-40	136.552	cl19078	REC superfamily	 - 	 - 
Q#450 - >288912838	specific	238225	135	230	9.51285e-27	100.216	cd00383	trans_reg_C	 - 	cl21459
Q#450 - >288912838	superfamily	277524	135	230	9.51285e-27	100.216	cl21459	HTH superfamily	 - 	 - 
Q#450 - >288912838	multi-dom	223816	6	232	1.04754e-81	246.825	COG0745	OmpR	 - 	 - 
Q#451 - >288912897	specific	238088	4	116	1.90762e-34	120.373	cd00156	REC	 - 	cl19078
Q#451 - >288912897	superfamily	271833	4	116	1.90762e-34	120.373	cl19078	REC superfamily	 - 	 - 
Q#451 - >288912897	specific	238225	129	217	3.87823e-25	95.594	cd00383	trans_reg_C	 - 	cl21459
Q#451 - >288912897	superfamily	277524	129	217	3.87823e-25	95.594	cl21459	HTH superfamily	 - 	 - 
Q#451 - >288912897	multi-dom	223816	1	222	1.27574e-74	227.95	COG0745	OmpR	 - 	 - 
Q#452 - >288913445	specific	238225	134	228	2.68074e-33	117.165	cd00383	trans_reg_C	 - 	cl21459
Q#452 - >288913445	superfamily	277524	134	228	2.68074e-33	117.165	cl21459	HTH superfamily	 - 	 - 
Q#452 - >288913445	specific	238088	10	121	4.79711e-33	117.292	cd00156	REC	 - 	cl19078
Q#452 - >288913445	superfamily	271833	10	121	4.79711e-33	117.292	cl19078	REC superfamily	 - 	 - 
Q#452 - >288913445	multi-dom	223816	7	230	1.25183e-75	230.647	COG0745	OmpR	 - 	 - 
Q#453 - >288913934	specific	238088	6	117	5.9689e-35	121.914	cd00156	REC	 - 	cl19078
Q#453 - >288913934	superfamily	271833	6	117	5.9689e-35	121.914	cl19078	REC superfamily	 - 	 - 
Q#453 - >288913934	specific	238225	129	225	3.12234e-23	90.5864	cd00383	trans_reg_C	 - 	cl21459
Q#453 - >288913934	superfamily	277524	129	225	3.12234e-23	90.5864	cl21459	HTH superfamily	 - 	 - 
Q#453 - >288913934	multi-dom	223816	5	225	4.62671e-64	200.986	COG0745	OmpR	 - 	 - 
Q#454 - >288914166	specific	238088	5	116	1.35241e-41	139.248	cd00156	REC	 - 	cl19078
Q#454 - >288914166	superfamily	271833	5	116	1.35241e-41	139.248	cl19078	REC superfamily	 - 	 - 
Q#454 - >288914166	specific	238225	134	226	2.34718e-25	95.9792	cd00383	trans_reg_C	 - 	cl21459
Q#454 - >288914166	superfamily	277524	134	226	2.34718e-25	95.9792	cl21459	HTH superfamily	 - 	 - 
Q#454 - >288914166	multi-dom	223816	3	226	1.0839e-76	233.343	COG0745	OmpR	 - 	 - 
Q#455 - >288914172	specific	238088	25	135	3.00434e-24	94.5649	cd00156	REC	 - 	cl19078
Q#455 - >288914172	superfamily	271833	25	135	3.00434e-24	94.5649	cl19078	REC superfamily	 - 	 - 
Q#455 - >288914172	superfamily	277524	166	256	8.29712e-17	73.2524	cl21459	HTH superfamily	 - 	 - 
Q#455 - >288914172	multi-dom	223816	22	259	1.85507e-48	162.466	COG0745	OmpR	 - 	 - 
Q#456 - >288914269	specific	238088	5	115	5.96046e-28	104.195	cd00156	REC	 - 	cl19078
Q#456 - >288914269	superfamily	271833	5	115	5.96046e-28	104.195	cl19078	REC superfamily	 - 	 - 
Q#456 - >288914269	specific	238225	153	243	4.38605e-19	79.4156	cd00383	trans_reg_C	 - 	cl21459
Q#456 - >288914269	superfamily	277524	153	243	4.38605e-19	79.4156	cl21459	HTH superfamily	 - 	 - 
Q#456 - >288914269	multi-dom	223816	3	246	9.6088e-59	188.275	COG0745	OmpR	 - 	 - 
Q#457 - >288914402	specific	238088	9	117	1.02644e-30	111.128	cd00156	REC	 - 	cl19078
Q#457 - >288914402	superfamily	271833	9	117	1.02644e-30	111.128	cl19078	REC superfamily	 - 	 - 
Q#457 - >288914402	specific	238225	143	227	1.57231e-23	91.3568	cd00383	trans_reg_C	 - 	cl21459
Q#457 - >288914402	superfamily	277524	143	227	1.57231e-23	91.3568	cl21459	HTH superfamily	 - 	 - 
Q#457 - >288914402	multi-dom	182711	1	222	5.14956e-74	226.458	PRK10766	PRK10766	 - 	 - 
Q#458 - >288914638	specific	238088	4	115	4.33959e-37	128.077	cd00156	REC	 - 	cl19078
Q#458 - >288914638	superfamily	271833	4	115	4.33959e-37	128.077	cl19078	REC superfamily	 - 	 - 
Q#458 - >288914638	specific	238225	127	221	4.25935e-27	100.987	cd00383	trans_reg_C	 - 	cl21459
Q#458 - >288914638	superfamily	277524	127	221	4.25935e-27	100.987	cl21459	HTH superfamily	 - 	 - 
Q#458 - >288914638	multi-dom	223816	1	225	2.13546e-78	238.351	COG0745	OmpR	 - 	 - 
Q#459 - >288914755	specific	238088	15	121	2.48219e-18	77.6161	cd00156	REC	 - 	cl19078
Q#459 - >288914755	superfamily	271833	15	121	2.48219e-18	77.6161	cl19078	REC superfamily	 - 	 - 
Q#459 - >288914755	superfamily	277524	156	246	1.8495e-14	66.3188	cl21459	HTH superfamily	 - 	 - 
Q#459 - >288914755	multi-dom	223816	14	246	2.44983e-37	132.806	COG0745	OmpR	 - 	 - 
Q#460 - >288914962	specific	238225	128	223	3.41795e-27	102.142	cd00383	trans_reg_C	 - 	cl21459
Q#460 - >288914962	superfamily	277524	128	223	3.41795e-27	102.142	cl21459	HTH superfamily	 - 	 - 
Q#460 - >288914962	superfamily	271833	66	116	0.00111411	36.3997	cl19078	REC superfamily	N	 - 
Q#460 - >288914962	multi-dom	223816	1	227	7.8376e-40	139.74	COG0745	OmpR	 - 	 - 
Q#461 - >288915121	specific	238088	27	138	1.89319e-34	121.529	cd00156	REC	 - 	cl19078
Q#461 - >288915121	superfamily	271833	27	138	1.89319e-34	121.529	cl19078	REC superfamily	 - 	 - 
Q#461 - >288915121	specific	238225	153	249	5.91556e-23	90.2012	cd00383	trans_reg_C	 - 	cl21459
Q#461 - >288915121	superfamily	277524	153	249	5.91556e-23	90.2012	cl21459	HTH superfamily	 - 	 - 
Q#461 - >288915121	multi-dom	223816	26	249	1.37683e-69	216.009	COG0745	OmpR	 - 	 - 
Q#462 - >288915125	specific	238088	8	118	9.32342e-23	89.9425	cd00156	REC	 - 	cl19078
Q#462 - >288915125	superfamily	271833	8	118	9.32342e-23	89.9425	cl19078	REC superfamily	 - 	 - 
Q#462 - >288915125	specific	238225	134	228	5.23525e-19	79.0304	cd00383	trans_reg_C	 - 	cl21459
Q#462 - >288915125	superfamily	277524	134	228	5.23525e-19	79.0304	cl21459	HTH superfamily	 - 	 - 
Q#462 - >288915125	multi-dom	182711	4	223	1.7256e-65	204.502	PRK10766	PRK10766	 - 	 - 
Q#463 - >288909498	specific	99777	159	212	7.81604e-14	63.7076	cd06170	LuxR_C_like	 - 	cl21459
Q#463 - >288909498	superfamily	277524	159	212	7.81604e-14	63.7076	cl21459	HTH superfamily	 - 	 - 
Q#463 - >288909498	specific	238088	26	136	1.63777e-08	50.2669	cd00156	REC	 - 	cl19078
Q#463 - >288909498	superfamily	271833	26	136	1.63777e-08	50.2669	cl19078	REC superfamily	 - 	 - 
Q#463 - >288909498	multi-dom	226932	23	217	3.62214e-37	130.871	COG4566	FixJ	 - 	 - 
Q#464 - >288910092	specific	238088	6	117	4.0259e-29	105.736	cd00156	REC	 - 	cl19078
Q#464 - >288910092	superfamily	271833	6	117	4.0259e-29	105.736	cl19078	REC superfamily	 - 	 - 
Q#464 - >288910092	specific	99777	140	193	2.15465e-14	64.478	cd06170	LuxR_C_like	 - 	cl21459
Q#464 - >288910092	superfamily	277524	140	193	2.15465e-14	64.478	cl21459	HTH superfamily	 - 	 - 
Q#464 - >288910092	multi-dom	226932	3	193	2.20793e-84	250.668	COG4566	FixJ	 - 	 - 
Q#465 - >288910511	specific	99777	179	235	1.32428e-17	74.108	cd06170	LuxR_C_like	 - 	cl21459
Q#465 - >288910511	superfamily	277524	179	235	1.32428e-17	74.108	cl21459	HTH superfamily	 - 	 - 
Q#465 - >288910511	specific	238088	32	146	3.11504e-16	71.8381	cd00156	REC	 - 	cl19078
Q#465 - >288910511	superfamily	271833	32	146	3.11504e-16	71.8381	cl19078	REC superfamily	 - 	 - 
Q#465 - >288910511	multi-dom	225107	30	238	1.92712e-53	174.029	COG2197	CitB	 - 	 - 
Q#466 - >288910866	specific	238088	4	119	5.74609e-25	95.3353	cd00156	REC	 - 	cl19078
Q#466 - >288910866	superfamily	271833	4	119	5.74609e-25	95.3353	cl19078	REC superfamily	 - 	 - 
Q#466 - >288910866	specific	99777	154	203	2.38363e-17	72.9524	cd06170	LuxR_C_like	 - 	cl21459
Q#466 - >288910866	superfamily	277524	154	203	2.38363e-17	72.9524	cl21459	HTH superfamily	 - 	 - 
Q#466 - >288910866	multi-dom	225107	1	203	2.29074e-65	203.304	COG2197	CitB	 - 	 - 
Q#467 - >288911117	specific	99777	154	210	3.33569e-17	72.9524	cd06170	LuxR_C_like	 - 	cl21459
Q#467 - >288911117	superfamily	277524	154	210	3.33569e-17	72.9524	cl21459	HTH superfamily	 - 	 - 
Q#467 - >288911117	specific	238088	7	121	7.84002e-07	45.2593	cd00156	REC	 - 	cl19078
Q#467 - >288911117	superfamily	271833	7	121	7.84002e-07	45.2593	cl19078	REC superfamily	 - 	 - 
Q#467 - >288911117	multi-dom	225107	4	213	4.60549e-44	148.606	COG2197	CitB	 - 	 - 
Q#468 - >288911118	specific	238088	4	119	1.82339e-20	83.3941	cd00156	REC	 - 	cl19078
Q#468 - >288911118	superfamily	271833	4	119	1.82339e-20	83.3941	cl19078	REC superfamily	 - 	 - 
Q#468 - >288911118	specific	99777	166	222	2.96852e-17	72.9524	cd06170	LuxR_C_like	 - 	cl21459
Q#468 - >288911118	superfamily	277524	166	222	2.96852e-17	72.9524	cl21459	HTH superfamily	 - 	 - 
Q#468 - >288911118	multi-dom	225107	1	220	2.50423e-59	187.896	COG2197	CitB	 - 	 - 
Q#469 - >288911339	specific	99777	180	236	2.14586e-17	73.3376	cd06170	LuxR_C_like	 - 	cl21459
Q#469 - >288911339	superfamily	277524	180	236	2.14586e-17	73.3376	cl21459	HTH superfamily	 - 	 - 
Q#469 - >288911339	specific	238088	23	149	7.5591e-12	59.5117	cd00156	REC	 - 	cl19078
Q#469 - >288911339	superfamily	271833	23	149	7.5591e-12	59.5117	cl19078	REC superfamily	 - 	 - 
Q#469 - >288911339	multi-dom	225107	22	238	9.00643e-51	166.71	COG2197	CitB	 - 	 - 
Q#470 - >288911340	specific	99777	163	219	2.31658e-20	81.4268	cd06170	LuxR_C_like	 - 	cl21459
Q#470 - >288911340	superfamily	277524	163	219	2.31658e-20	81.4268	cl21459	HTH superfamily	 - 	 - 
Q#470 - >288911340	specific	238088	7	120	7.056e-12	59.1265	cd00156	REC	 - 	cl19078
Q#470 - >288911340	superfamily	271833	7	120	7.056e-12	59.1265	cl19078	REC superfamily	 - 	 - 
Q#470 - >288911340	multi-dom	225107	6	222	5.74325e-44	148.606	COG2197	CitB	 - 	 - 
Q#471 - >288912362	specific	238088	8	122	4.689e-36	126.922	cd00156	REC	 - 	cl19078
Q#471 - >288912362	superfamily	271833	8	122	4.689e-36	126.922	cl19078	REC superfamily	 - 	 - 
Q#471 - >288912362	specific	99777	248	304	1.31879e-20	82.9676	cd06170	LuxR_C_like	 - 	cl21459
Q#471 - >288912362	superfamily	277524	248	304	1.31879e-20	82.9676	cl21459	HTH superfamily	 - 	 - 
Q#471 - >288912362	multi-dom	225107	7	304	1.16093e-30	115.479	COG2197	CitB	 - 	 - 
Q#472 - >288913038	specific	238088	5	120	5.36856e-26	98.0317	cd00156	REC	 - 	cl19078
Q#472 - >288913038	superfamily	271833	5	120	5.36856e-26	98.0317	cl19078	REC superfamily	 - 	 - 
Q#472 - >288913038	specific	99777	154	210	1.98779e-15	67.5596	cd06170	LuxR_C_like	 - 	cl21459
Q#472 - >288913038	superfamily	277524	154	210	1.98779e-15	67.5596	cl21459	HTH superfamily	 - 	 - 
Q#472 - >288913038	multi-dom	225107	3	210	6.14244e-62	194.445	COG2197	CitB	 - 	 - 
Q#473 - >288913474	specific	238088	17	122	4.52885e-24	93.0241	cd00156	REC	 - 	cl19078
Q#473 - >288913474	superfamily	271833	17	122	4.52885e-24	93.0241	cl19078	REC superfamily	 - 	 - 
Q#473 - >288913474	specific	99777	151	205	1.74887e-15	67.9448	cd06170	LuxR_C_like	 - 	cl21459
Q#473 - >288913474	superfamily	277524	151	205	1.74887e-15	67.9448	cl21459	HTH superfamily	 - 	 - 
Q#473 - >288913474	multi-dom	226932	13	205	1.23338e-75	229.097	COG4566	FixJ	 - 	 - 
Q#474 - >288913630	specific	238088	6	120	2.59571e-25	96.1057	cd00156	REC	 - 	cl19078
Q#474 - >288913630	superfamily	271833	6	120	2.59571e-25	96.1057	cl19078	REC superfamily	 - 	 - 
Q#474 - >288913630	specific	99777	149	205	1.10613e-12	59.8556	cd06170	LuxR_C_like	 - 	cl21459
Q#474 - >288913630	superfamily	277524	149	205	1.10613e-12	59.8556	cl21459	HTH superfamily	 - 	 - 
Q#474 - >288913630	multi-dom	225107	5	210	1.25208e-51	167.866	COG2197	CitB	 - 	 - 
Q#475 - >288913806	specific	238088	8	120	2.68453e-29	106.891	cd00156	REC	 - 	cl19078
Q#475 - >288913806	superfamily	271833	8	120	2.68453e-29	106.891	cl19078	REC superfamily	 - 	 - 
Q#475 - >288913806	specific	99777	158	213	6.82734e-18	74.4932	cd06170	LuxR_C_like	 - 	cl21459
Q#475 - >288913806	superfamily	277524	158	213	6.82734e-18	74.4932	cl21459	HTH superfamily	 - 	 - 
Q#475 - >288913806	multi-dom	226932	1	216	8.50319e-84	250.283	COG4566	FixJ	 - 	 - 
Q#476 - >288913857	specific	238088	4	120	1.23282e-23	91.8685	cd00156	REC	 - 	cl19078
Q#476 - >288913857	superfamily	271833	4	120	1.23282e-23	91.8685	cl19078	REC superfamily	 - 	 - 
Q#476 - >288913857	specific	99777	157	208	1.30272e-16	71.0264	cd06170	LuxR_C_like	 - 	cl21459
Q#476 - >288913857	superfamily	277524	157	208	1.30272e-16	71.0264	cl21459	HTH superfamily	 - 	 - 
Q#476 - >288913857	multi-dom	225107	1	209	2.47027e-65	203.304	COG2197	CitB	 - 	 - 
Q#477 - >288913923	specific	238088	13	125	2.00391e-31	112.284	cd00156	REC	 - 	cl19078
Q#477 - >288913923	superfamily	271833	13	125	2.00391e-31	112.284	cl19078	REC superfamily	 - 	 - 
Q#477 - >288913923	specific	99777	148	201	1.35523e-13	62.552	cd06170	LuxR_C_like	 - 	cl21459
Q#477 - >288913923	superfamily	277524	148	201	1.35523e-13	62.552	cl21459	HTH superfamily	 - 	 - 
Q#477 - >288913923	multi-dom	226932	7	207	1.35034e-79	239.112	COG4566	FixJ	 - 	 - 
Q#478 - >288914104	specific	238088	16	123	1.37858e-26	99.9577	cd00156	REC	 - 	cl19078
Q#478 - >288914104	superfamily	271833	16	123	1.37858e-26	99.9577	cl19078	REC superfamily	 - 	 - 
Q#478 - >288914104	specific	99777	150	206	4.4457e-18	75.2636	cd06170	LuxR_C_like	 - 	cl21459
Q#478 - >288914104	superfamily	277524	150	206	4.4457e-18	75.2636	cl21459	HTH superfamily	 - 	 - 
Q#478 - >288914104	multi-dom	226932	11	208	8.9435e-80	239.883	COG4566	FixJ	 - 	 - 
Q#479 - >288914522	specific	99777	171	227	3.72806e-18	75.6488	cd06170	LuxR_C_like	 - 	cl21459
Q#479 - >288914522	superfamily	277524	171	227	3.72806e-18	75.6488	cl21459	HTH superfamily	 - 	 - 
Q#479 - >288914522	specific	238088	4	126	5.29745e-14	65.2897	cd00156	REC	 - 	cl19078
Q#479 - >288914522	superfamily	271833	4	126	5.29745e-14	65.2897	cl19078	REC superfamily	 - 	 - 
Q#479 - >288914522	multi-dom	225107	1	232	2.2943e-51	168.251	COG2197	CitB	 - 	 - 
Q#480 - >288914918	specific	99777	132	187	1.51405e-14	64.8632	cd06170	LuxR_C_like	 - 	cl21459
Q#480 - >288914918	superfamily	277524	132	187	1.51405e-14	64.8632	cl21459	HTH superfamily	 - 	 - 
Q#480 - >288914918	specific	238088	1	99	4.85678e-12	59.1265	cd00156	REC	 - 	cl19078
Q#480 - >288914918	superfamily	271833	1	99	4.85678e-12	59.1265	cl19078	REC superfamily	 - 	 - 
Q#480 - >288914918	multi-dom	225107	4	193	2.19098e-41	140.517	COG2197	CitB	 - 	 - 
Q#481 - >288914926	specific	238088	20	133	2.81409e-21	85.7053	cd00156	REC	 - 	cl19078
Q#481 - >288914926	superfamily	271833	20	133	2.81409e-21	85.7053	cl19078	REC superfamily	 - 	 - 
Q#481 - >288914926	specific	99777	165	220	1.74501e-16	70.6412	cd06170	LuxR_C_like	 - 	cl21459
Q#481 - >288914926	superfamily	277524	165	220	1.74501e-16	70.6412	cl21459	HTH superfamily	 - 	 - 
Q#481 - >288914926	multi-dom	225107	18	227	2.12602e-54	175.57	COG2197	CitB	 - 	 - 
Q#482 - >288915128	specific	99777	164	220	1.06892e-16	71.4116	cd06170	LuxR_C_like	 - 	cl21459
Q#482 - >288915128	superfamily	277524	164	220	1.06892e-16	71.4116	cl21459	HTH superfamily	 - 	 - 
Q#482 - >288915128	specific	238088	4	129	9.64407e-15	67.2157	cd00156	REC	 - 	cl19078
Q#482 - >288915128	superfamily	271833	4	129	9.64407e-15	67.2157	cl19078	REC superfamily	 - 	 - 
Q#482 - >288915128	multi-dom	225107	1	222	3.66059e-50	164.399	COG2197	CitB	 - 	 - 
Q#483 - >288915238	specific	238088	6	121	4.72677e-25	95.7205	cd00156	REC	 - 	cl19078
Q#483 - >288915238	superfamily	271833	6	121	4.72677e-25	95.7205	cl19078	REC superfamily	 - 	 - 
Q#483 - >288915238	specific	99777	148	202	4.02364e-16	69.4856	cd06170	LuxR_C_like	 - 	cl21459
Q#483 - >288915238	superfamily	277524	148	202	4.02364e-16	69.4856	cl21459	HTH superfamily	 - 	 - 
Q#483 - >288915238	multi-dom	225107	4	207	5.28084e-62	194.445	COG2197	CitB	 - 	 - 
Q#484 - >288910654	specific	238088	6	120	4.80576e-27	104.58	cd00156	REC	 - 	cl19078
Q#484 - >288910654	superfamily	271833	6	120	4.80576e-27	104.58	cl19078	REC superfamily	 - 	 - 
Q#484 - >288910654	specific	99707	143	304	2.66824e-18	81.4235	cd00009	AAA	 - 	cl21455
Q#484 - >288910654	superfamily	277521	143	304	2.66824e-18	81.4235	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#484 - >288910654	specific	251640	412	451	1.55564e-06	45.1022	pfam02954	HTH_8	 - 	cl22895
Q#484 - >288910654	superfamily	277610	412	451	1.55564e-06	45.1022	cl22895	HTH_8 superfamily	 - 	 - 
Q#484 - >288910654	multi-dom	225114	1	459	0	550.762	COG2204	AtoC	 - 	 - 
Q#485 - >288910656	specific	238088	7	119	3.27371e-30	113.44	cd00156	REC	 - 	cl19078
Q#485 - >288910656	superfamily	271833	7	119	3.27371e-30	113.44	cl19078	REC superfamily	 - 	 - 
Q#485 - >288910656	specific	99707	146	311	1.70022e-24	98.7575	cd00009	AAA	 - 	cl21455
Q#485 - >288910656	superfamily	277521	146	311	1.70022e-24	98.7575	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#485 - >288910656	superfamily	277610	403	474	1.23389e-18	80.8784	cl22895	HTH_8 superfamily	N	 - 
Q#485 - >288910656	multi-dom	273818	6	472	0	760.43	TIGR01818	ntrC	 - 	 - 
Q#486 - >288911860	specific	238088	9	121	3.18012e-33	121.529	cd00156	REC	 - 	cl19078
Q#486 - >288911860	superfamily	271833	9	121	3.18012e-33	121.529	cl19078	REC superfamily	 - 	 - 
Q#486 - >288911860	specific	99707	152	315	5.36871e-24	97.6019	cd00009	AAA	 - 	cl21455
Q#486 - >288911860	superfamily	277521	152	315	5.36871e-24	97.6019	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#486 - >288911860	specific	251640	427	463	1.01795e-07	48.569	pfam02954	HTH_8	 - 	cl22895
Q#486 - >288911860	superfamily	277610	427	463	1.01795e-07	48.569	cl22895	HTH_8 superfamily	 - 	 - 
Q#486 - >288911860	multi-dom	225114	5	463	0	534.584	COG2204	AtoC	 - 	 - 
Q#487 - >288912333	specific	99707	139	282	5.58117e-24	97.9871	cd00009	AAA	 - 	cl21455
Q#487 - >288912333	superfamily	277521	139	282	5.58117e-24	97.9871	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#487 - >288912333	specific	251640	458	499	4.27964e-11	58.5842	pfam02954	HTH_8	 - 	cl22895
Q#487 - >288912333	superfamily	277610	458	499	4.27964e-11	58.5842	cl22895	HTH_8 superfamily	 - 	 - 
Q#487 - >288912333	superfamily	271833	3	110	0.000645789	38.324	cl19078	REC superfamily	 - 	 - 
Q#487 - >288912333	multi-dom	225114	1	509	4.95771e-145	427.884	COG2204	AtoC	 - 	 - 
Q#488 - >288912606	specific	238088	13	124	2.47512e-31	116.136	cd00156	REC	 - 	cl19078
Q#488 - >288912606	superfamily	271833	13	124	2.47512e-31	116.136	cl19078	REC superfamily	 - 	 - 
Q#488 - >288912606	specific	99707	156	316	3.17104e-23	94.9055	cd00009	AAA	 - 	cl21455
Q#488 - >288912606	superfamily	277521	156	316	3.17104e-23	94.9055	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#488 - >288912606	superfamily	277610	406	442	0.000374879	38.1686	cl22895	HTH_8 superfamily	 - 	 - 
Q#488 - >288912606	multi-dom	225114	9	449	0	582.734	COG2204	AtoC	 - 	 - 
Q#489 - >288913079	specific	238088	3	115	1.4977e-27	105.736	cd00156	REC	 - 	cl19078
Q#489 - >288913079	superfamily	271833	3	115	1.4977e-27	105.736	cl19078	REC superfamily	 - 	 - 
Q#489 - >288913079	specific	99707	147	302	2.46003e-23	95.2907	cd00009	AAA	 - 	cl21455
Q#489 - >288913079	superfamily	277521	147	302	2.46003e-23	95.2907	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#489 - >288913079	specific	251640	406	446	2.48991e-09	53.1914	pfam02954	HTH_8	 - 	cl22895
Q#489 - >288913079	superfamily	277610	406	446	2.48991e-09	53.1914	cl22895	HTH_8 superfamily	 - 	 - 
Q#489 - >288913079	multi-dom	225114	2	450	0	535.739	COG2204	AtoC	 - 	 - 
Q#490 - >288913691	specific	238088	12	124	5.76006e-27	103.81	cd00156	REC	 - 	cl19078
Q#490 - >288913691	superfamily	271833	12	124	5.76006e-27	103.81	cl19078	REC superfamily	 - 	 - 
Q#490 - >288913691	specific	99707	174	312	2.21147e-21	89.8979	cd00009	AAA	 - 	cl21455
Q#490 - >288913691	superfamily	277521	174	312	2.21147e-21	89.8979	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#490 - >288913691	specific	251640	402	443	2.95662e-07	47.0282	pfam02954	HTH_8	 - 	cl22895
Q#490 - >288913691	superfamily	277610	402	443	2.95662e-07	47.0282	cl22895	HTH_8 superfamily	 - 	 - 
Q#490 - >288913691	multi-dom	225114	10	446	0	543.443	COG2204	AtoC	 - 	 - 
Q#491 - >288914004	specific	238088	10	122	1.34673e-28	109.202	cd00156	REC	 - 	cl19078
Q#491 - >288914004	superfamily	271833	10	122	1.34673e-28	109.202	cl19078	REC superfamily	 - 	 - 
Q#491 - >288914004	specific	99707	189	329	1.22299e-22	94.1351	cd00009	AAA	 - 	cl21455
Q#491 - >288914004	superfamily	277521	189	329	1.22299e-22	94.1351	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#491 - >288914004	specific	251640	444	485	3.53074e-09	52.8062	pfam02954	HTH_8	 - 	cl22895
Q#491 - >288914004	superfamily	277610	444	485	3.53074e-09	52.8062	cl22895	HTH_8 superfamily	 - 	 - 
Q#491 - >288914004	multi-dom	225114	9	495	3.56657e-167	483.738	COG2204	AtoC	 - 	 - 
Q#492 - >288915158	specific	238088	11	123	2.20347e-28	108.047	cd00156	REC	 - 	cl19078
Q#492 - >288915158	superfamily	271833	11	123	2.20347e-28	108.047	cl19078	REC superfamily	 - 	 - 
Q#492 - >288915158	specific	99707	153	319	1.03811e-17	79.8827	cd00009	AAA	 - 	cl21455
Q#492 - >288915158	superfamily	277521	153	319	1.03811e-17	79.8827	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#492 - >288915158	specific	251640	409	449	4.00358e-07	47.0282	pfam02954	HTH_8	 - 	cl22895
Q#492 - >288915158	superfamily	277610	409	449	4.00358e-07	47.0282	cl22895	HTH_8 superfamily	 - 	 - 
Q#492 - >288915158	superfamily	277523	364	423	0.00385222	37.6895	cl21457	TIM_phosphate_binding superfamily	N	 - 
Q#492 - >288915158	multi-dom	225114	7	456	0	544.984	COG2204	AtoC	 - 	 - 
Q#493 - >288915242	specific	238088	10	122	5.28263e-25	99.1873	cd00156	REC	 - 	cl19078
Q#493 - >288915242	superfamily	271833	10	122	5.28263e-25	99.1873	cl19078	REC superfamily	 - 	 - 
Q#493 - >288915242	specific	99707	151	310	1.36305e-23	96.4463	cd00009	AAA	 - 	cl21455
Q#493 - >288915242	superfamily	277521	151	310	1.36305e-23	96.4463	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#493 - >288915242	specific	251640	422	462	3.14621e-08	50.1098	pfam02954	HTH_8	 - 	cl22895
Q#493 - >288915242	superfamily	277610	422	462	3.14621e-08	50.1098	cl22895	HTH_8 superfamily	 - 	 - 
Q#493 - >288915242	multi-dom	225114	4	464	2.37155e-177	508.776	COG2204	AtoC	 - 	 - 
Q#494 - >288915266	specific	238088	4	114	8.31407e-26	98.0317	cd00156	REC	 - 	cl19078
Q#494 - >288915266	superfamily	271833	4	114	8.31407e-26	98.0317	cl19078	REC superfamily	 - 	 - 
Q#494 - >288915266	specific	252568	141	236	2.24763e-23	91.1223	pfam04397	LytTR	 - 	cl04498
Q#494 - >288915266	superfamily	262178	141	236	2.24763e-23	91.1223	cl04498	LytTR superfamily	 - 	 - 
Q#494 - >288915266	multi-dom	236956	1	238	1.04129e-156	437.741	PRK11697	PRK11697	 - 	 - 
Q#495 - >288913584	specific	238088	5	115	7.7239e-26	98.0317	cd00156	REC	 - 	cl19078
