#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-9E632DDB35ECDB8-40A1C8A2046F377
#datatype	hitsConcise Results
#status	0
#Start time	2015-06-27T19:50:36	Run time	0:02:42:45
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#271 - >196173249	specific	238088	10	120	2.51312e-39	133.47	cd00156	REC	 - 	cl19078
Q#271 - >196173249	superfamily	271833	10	120	2.51312e-39	133.47	cl19078	REC superfamily	 - 	 - 
Q#271 - >196173249	multi-dom	223816	10	233	5.78217e-89	264.929	COG0745	OmpR	 - 	 - 
Q#272 - >196174155	specific	238088	4	116	1.32435e-37	128.848	cd00156	REC	 - 	cl19078
Q#272 - >196174155	superfamily	271833	4	116	1.32435e-37	128.848	cl19078	REC superfamily	 - 	 - 
Q#272 - >196174155	specific	238225	127	219	8.76547e-29	105.224	cd00383	trans_reg_C	 - 	cl21459
Q#272 - >196174155	superfamily	277524	127	219	8.76547e-29	105.224	cl21459	HTH superfamily	 - 	 - 
Q#272 - >196174155	multi-dom	223816	1	223	5.41433e-79	239.121	COG0745	OmpR	 - 	 - 
Q#273 - >196174355	specific	238088	5	119	1.04431e-36	126.536	cd00156	REC	 - 	cl19078
Q#273 - >196174355	superfamily	271833	5	119	1.04431e-36	126.536	cl19078	REC superfamily	 - 	 - 
Q#273 - >196174355	specific	238225	133	223	8.57798e-33	115.624	cd00383	trans_reg_C	 - 	cl21459
Q#273 - >196174355	superfamily	277524	133	223	8.57798e-33	115.624	cl21459	HTH superfamily	 - 	 - 
Q#273 - >196174355	multi-dom	131209	4	223	3.51078e-82	247.242	TIGR02154	PhoB	 - 	 - 
Q#274 - >196172136	specific	238088	9	122	2.47083e-27	101.498	cd00156	REC	 - 	cl19078
Q#274 - >196172136	superfamily	271833	9	122	2.47083e-27	101.498	cl19078	REC superfamily	 - 	 - 
Q#274 - >196172136	specific	99777	154	210	2.57422e-20	81.4268	cd06170	LuxR_C_like	 - 	cl21459
Q#274 - >196172136	superfamily	277524	154	210	2.57422e-20	81.4268	cl21459	HTH superfamily	 - 	 - 
Q#274 - >196172136	multi-dom	225107	5	214	2.64471e-76	231.424	COG2197	CitB	 - 	 - 
Q#275 - >196172333	specific	238088	5	119	3.87972e-27	101.113	cd00156	REC	 - 	cl19078
Q#275 - >196172333	superfamily	271833	5	119	3.87972e-27	101.113	cl19078	REC superfamily	 - 	 - 
Q#275 - >196172333	specific	99777	149	205	5.64514e-12	57.9296	cd06170	LuxR_C_like	 - 	cl21459
Q#275 - >196172333	superfamily	277524	149	205	5.64514e-12	57.9296	cl21459	HTH superfamily	 - 	 - 
Q#275 - >196172333	multi-dom	225107	3	209	1.85022e-64	200.608	COG2197	CitB	 - 	 - 
Q#276 - >196173097	specific	238088	8	119	4.59956e-30	108.817	cd00156	REC	 - 	cl19078
Q#276 - >196173097	superfamily	271833	8	119	4.59956e-30	108.817	cl19078	REC superfamily	 - 	 - 
Q#276 - >196173097	specific	99777	153	208	4.09226e-14	64.0928	cd06170	LuxR_C_like	 - 	cl21459
Q#276 - >196173097	superfamily	277524	153	208	4.09226e-14	64.0928	cl21459	HTH superfamily	 - 	 - 
Q#276 - >196173097	multi-dom	225107	3	215	4.51359e-55	176.726	COG2197	CitB	 - 	 - 
Q#277 - >196170383	specific	238088	10	120	2.69869e-30	113.44	cd00156	REC	 - 	cl19078
Q#277 - >196170383	superfamily	271833	10	120	2.69869e-30	113.44	cl19078	REC superfamily	 - 	 - 
Q#277 - >196170383	specific	99707	147	316	1.26656e-21	90.6683	cd00009	AAA	 - 	cl21455
Q#277 - >196170383	superfamily	277521	147	316	1.26656e-21	90.6683	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#277 - >196170383	specific	251640	409	450	5.64277e-06	43.5614	pfam02954	HTH_8	 - 	cl22895
Q#277 - >196170383	superfamily	277610	409	450	5.64277e-06	43.5614	cl22895	HTH_8 superfamily	 - 	 - 
Q#277 - >196170383	multi-dom	225114	3	458	0	536.125	COG2204	AtoC	 - 	 - 
Q#278 - >196170582	specific	238088	9	110	2.46715e-32	119.218	cd00156	REC	 - 	cl19078
Q#278 - >196170582	superfamily	271833	9	110	2.46715e-32	119.218	cl19078	REC superfamily	 - 	 - 
Q#278 - >196170582	specific	99707	169	306	1.95375e-21	90.2831	cd00009	AAA	 - 	cl21455
Q#278 - >196170582	superfamily	277521	169	306	1.95375e-21	90.2831	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#278 - >196170582	superfamily	277610	416	457	0.000464325	38.1686	cl22895	HTH_8 superfamily	 - 	 - 
Q#278 - >196170582	multi-dom	225114	7	465	0	519.176	COG2204	AtoC	 - 	 - 
Q#279 - >196170714	specific	238088	32	144	1.69262e-33	122.299	cd00156	REC	 - 	cl19078
Q#279 - >196170714	superfamily	271833	32	144	1.69262e-33	122.299	cl19078	REC superfamily	 - 	 - 
Q#279 - >196170714	specific	99707	170	339	8.80272e-25	99.5279	cd00009	AAA	 - 	cl21455
Q#279 - >196170714	superfamily	277521	170	339	8.80272e-25	99.5279	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#279 - >196170714	specific	251640	428	469	7.56633e-09	52.0358	pfam02954	HTH_8	 - 	cl22895
Q#279 - >196170714	superfamily	277610	428	469	7.56633e-09	52.0358	cl22895	HTH_8 superfamily	 - 	 - 
Q#279 - >196170714	multi-dom	225114	30	477	0	554.229	COG2204	AtoC	 - 	 - 
Q#280 - >196170803	specific	238088	5	117	1.83989e-35	127.692	cd00156	REC	 - 	cl19078
Q#280 - >196170803	superfamily	271833	5	117	1.83989e-35	127.692	cl19078	REC superfamily	 - 	 - 
Q#280 - >196170803	specific	99707	157	299	7.56118e-20	85.6607	cd00009	AAA	 - 	cl21455
Q#280 - >196170803	superfamily	277521	157	299	7.56118e-20	85.6607	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#280 - >196170803	specific	251640	396	430	5.02737e-11	57.8138	pfam02954	HTH_8	 - 	cl22895
Q#280 - >196170803	superfamily	277610	396	430	5.02737e-11	57.8138	cl22895	HTH_8 superfamily	 - 	 - 
Q#280 - >196170803	multi-dom	225114	1	445	9.06541e-164	472.952	COG2204	AtoC	 - 	 - 
Q#281 - >196170926	specific	238088	5	117	5.10121e-27	104.195	cd00156	REC	 - 	cl19078
Q#281 - >196170926	superfamily	271833	5	117	5.10121e-27	104.195	cl19078	REC superfamily	 - 	 - 
Q#281 - >196170926	specific	99707	146	308	1.86212e-19	84.5051	cd00009	AAA	 - 	cl21455
Q#281 - >196170926	superfamily	277521	146	308	1.86212e-19	84.5051	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#281 - >196170926	specific	251640	415	455	5.4715e-11	57.8138	pfam02954	HTH_8	 - 	cl22895
Q#281 - >196170926	superfamily	277610	415	455	5.4715e-11	57.8138	cl22895	HTH_8 superfamily	 - 	 - 
Q#281 - >196170926	multi-dom	225114	1	457	1.75837e-179	513.398	COG2204	AtoC	 - 	 - 
Q#282 - >196170939	specific	238088	7	118	6.26695e-35	126.151	cd00156	REC	 - 	cl19078
Q#282 - >196170939	superfamily	271833	7	118	6.26695e-35	126.151	cl19078	REC superfamily	 - 	 - 
Q#282 - >196170939	specific	99707	151	314	3.28218e-23	94.9055	cd00009	AAA	 - 	cl21455
Q#282 - >196170939	superfamily	277521	151	314	3.28218e-23	94.9055	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#282 - >196170939	specific	251640	415	454	6.25574e-09	52.0358	pfam02954	HTH_8	 - 	cl22895
Q#282 - >196170939	superfamily	277610	415	454	6.25574e-09	52.0358	cl22895	HTH_8 superfamily	 - 	 - 
Q#282 - >196170939	multi-dom	225114	1	456	0	541.903	COG2204	AtoC	 - 	 - 
Q#283 - >196170988	specific	238088	6	118	2.81485e-26	102.654	cd00156	REC	 - 	cl19078
Q#283 - >196170988	superfamily	271833	6	118	2.81485e-26	102.654	cl19078	REC superfamily	 - 	 - 
Q#283 - >196170988	specific	99707	150	315	2.52675e-18	81.8087	cd00009	AAA	 - 	cl21455
Q#283 - >196170988	superfamily	277521	150	315	2.52675e-18	81.8087	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#283 - >196170988	specific	251640	418	457	1.80243e-08	50.8802	pfam02954	HTH_8	 - 	cl22895
Q#283 - >196170988	superfamily	277610	418	457	1.80243e-08	50.8802	cl22895	HTH_8 superfamily	 - 	 - 
Q#283 - >196170988	multi-dom	225114	1	457	3.80183e-180	515.709	COG2204	AtoC	 - 	 - 
Q#284 - >196171123	specific	99707	146	305	6.00326e-20	86.0459	cd00009	AAA	 - 	cl21455
Q#284 - >196171123	superfamily	277521	146	305	6.00326e-20	86.0459	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#284 - >196171123	specific	238088	7	119	1.87418e-14	69.5269	cd00156	REC	 - 	cl19078
Q#284 - >196171123	superfamily	271833	7	119	1.87418e-14	69.5269	cl19078	REC superfamily	 - 	 - 
Q#284 - >196171123	specific	251640	407	445	1.71952e-07	47.7986	pfam02954	HTH_8	 - 	cl22895
Q#284 - >196171123	superfamily	277610	407	445	1.71952e-07	47.7986	cl22895	HTH_8 superfamily	 - 	 - 
Q#284 - >196171123	multi-dom	225114	5	450	2.25819e-148	434.432	COG2204	AtoC	 - 	 - 
Q#285 - >196171142	specific	238088	14	125	2.74548e-37	133.085	cd00156	REC	 - 	cl19078
Q#285 - >196171142	superfamily	271833	14	125	2.74548e-37	133.085	cl19078	REC superfamily	 - 	 - 
Q#285 - >196171142	specific	99707	153	318	1.11592e-20	88.3571	cd00009	AAA	 - 	cl21455
Q#285 - >196171142	superfamily	277521	153	318	1.11592e-20	88.3571	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#285 - >196171142	specific	251640	413	454	2.42624e-11	58.9694	pfam02954	HTH_8	 - 	cl22895
Q#285 - >196171142	superfamily	277610	413	454	2.42624e-11	58.9694	cl22895	HTH_8 superfamily	 - 	 - 
Q#285 - >196171142	multi-dom	225114	11	464	0	538.821	COG2204	AtoC	 - 	 - 
Q#286 - >196171240	specific	238088	10	121	2.35979e-31	116.521	cd00156	REC	 - 	cl19078
Q#286 - >196171240	superfamily	271833	10	121	2.35979e-31	116.521	cl19078	REC superfamily	 - 	 - 
Q#286 - >196171240	specific	99707	152	317	4.54674e-24	97.6019	cd00009	AAA	 - 	cl21455
Q#286 - >196171240	superfamily	277521	152	317	4.54674e-24	97.6019	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#286 - >196171240	superfamily	277610	418	458	0.00125102	36.6278	cl22895	HTH_8 superfamily	 - 	 - 
Q#286 - >196171240	multi-dom	225114	9	466	0	548.836	COG2204	AtoC	 - 	 - 
Q#287 - >196171374	specific	238088	31	143	2.0551e-35	128.077	cd00156	REC	 - 	cl19078
Q#287 - >196171374	superfamily	271833	31	143	2.0551e-35	128.077	cl19078	REC superfamily	 - 	 - 
Q#287 - >196171374	specific	99707	190	330	4.63315e-23	95.2907	cd00009	AAA	 - 	cl21455
Q#287 - >196171374	superfamily	277521	190	330	4.63315e-23	95.2907	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#287 - >196171374	specific	251640	437	477	1.66232e-07	48.1838	pfam02954	HTH_8	 - 	cl22895
Q#287 - >196171374	superfamily	277610	437	477	1.66232e-07	48.1838	cl22895	HTH_8 superfamily	 - 	 - 
Q#287 - >196171374	multi-dom	225114	27	482	0	560.777	COG2204	AtoC	 - 	 - 
Q#288 - >196171891	specific	238088	5	115	3.43219e-31	115.751	cd00156	REC	 - 	cl19078
Q#288 - >196171891	superfamily	271833	5	115	3.43219e-31	115.751	cl19078	REC superfamily	 - 	 - 
Q#288 - >196171891	specific	99707	161	298	7.48408e-17	77.1863	cd00009	AAA	 - 	cl21455
Q#288 - >196171891	superfamily	277521	161	298	7.48408e-17	77.1863	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#288 - >196171891	specific	251640	405	445	6.35806e-11	57.8138	pfam02954	HTH_8	 - 	cl22895
Q#288 - >196171891	superfamily	277610	405	445	6.35806e-11	57.8138	cl22895	HTH_8 superfamily	 - 	 - 
Q#288 - >196171891	multi-dom	225114	1	447	1.12645e-179	514.168	COG2204	AtoC	 - 	 - 
Q#289 - >196171983	specific	238088	14	127	3.26603e-21	88.7869	cd00156	REC	 - 	cl19078
Q#289 - >196171983	superfamily	271833	14	127	3.26603e-21	88.7869	cl19078	REC superfamily	 - 	 - 
Q#289 - >196171983	specific	99707	158	326	4.04318e-17	77.9567	cd00009	AAA	 - 	cl21455
Q#289 - >196171983	superfamily	277521	158	326	4.04318e-17	77.9567	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#289 - >196171983	superfamily	277610	436	467	0.000426309	38.1686	cl22895	HTH_8 superfamily	 - 	 - 
Q#289 - >196171983	multi-dom	225114	13	467	1.56037e-126	378.578	COG2204	AtoC	 - 	 - 
Q#290 - >196172031	specific	238088	12	125	1.90206e-20	86.4757	cd00156	REC	 - 	cl19078
Q#290 - >196172031	superfamily	271833	12	125	1.90206e-20	86.4757	cl19078	REC superfamily	 - 	 - 
Q#290 - >196172031	specific	99707	157	325	3.591e-17	78.3419	cd00009	AAA	 - 	cl21455
Q#290 - >196172031	superfamily	277521	157	325	3.591e-17	78.3419	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#290 - >196172031	specific	251640	434	467	1.33527e-06	45.4874	pfam02954	HTH_8	 - 	cl22895
Q#290 - >196172031	superfamily	277610	434	467	1.33527e-06	45.4874	cl22895	HTH_8 superfamily	 - 	 - 
Q#290 - >196172031	multi-dom	225114	11	468	3.56055e-128	382.815	COG2204	AtoC	 - 	 - 
Q#291 - >196172124	specific	238088	9	120	2.17116e-36	130.388	cd00156	REC	 - 	cl19078
Q#291 - >196172124	superfamily	271833	9	120	2.17116e-36	130.388	cl19078	REC superfamily	 - 	 - 
Q#291 - >196172124	specific	99707	151	316	1.10548e-27	107.232	cd00009	AAA	 - 	cl21455
Q#291 - >196172124	superfamily	277521	151	316	1.10548e-27	107.232	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#291 - >196172124	specific	251640	404	445	6.17283e-12	60.5102	pfam02954	HTH_8	 - 	cl22895
Q#291 - >196172124	superfamily	277610	404	445	6.17283e-12	60.5102	cl22895	HTH_8 superfamily	 - 	 - 
Q#291 - >196172124	multi-dom	225114	2	450	0	579.652	COG2204	AtoC	 - 	 - 
Q#292 - >196172141	specific	238088	9	121	6.44089e-36	129.233	cd00156	REC	 - 	cl19078
Q#292 - >196172141	superfamily	271833	9	121	6.44089e-36	129.233	cl19078	REC superfamily	 - 	 - 
Q#292 - >196172141	specific	99707	152	317	5.10249e-20	86.4311	cd00009	AAA	 - 	cl21455
Q#292 - >196172141	superfamily	277521	152	317	5.10249e-20	86.4311	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#292 - >196172141	specific	251640	418	458	1.28617e-14	68.2142	pfam02954	HTH_8	 - 	cl22895
Q#292 - >196172141	superfamily	277610	418	458	1.28617e-14	68.2142	cl22895	HTH_8 superfamily	 - 	 - 
Q#292 - >196172141	multi-dom	225114	3	460	0	526.495	COG2204	AtoC	 - 	 - 
Q#293 - >196172226	specific	238088	5	117	2.20213e-39	138.863	cd00156	REC	 - 	cl19078
Q#293 - >196172226	superfamily	271833	5	117	2.20213e-39	138.863	cl19078	REC superfamily	 - 	 - 
Q#293 - >196172226	specific	99707	146	300	3.73247e-23	95.2907	cd00009	AAA	 - 	cl21455
Q#293 - >196172226	superfamily	277521	146	300	3.73247e-23	95.2907	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#293 - >196172226	specific	251640	421	460	4.28142e-11	58.199	pfam02954	HTH_8	 - 	cl22895
Q#293 - >196172226	superfamily	277610	421	460	4.28142e-11	58.199	cl22895	HTH_8 superfamily	 - 	 - 
Q#293 - >196172226	multi-dom	225114	1	465	0	581.963	COG2204	AtoC	 - 	 - 
Q#294 - >196172337	specific	238088	12	125	8.47821e-22	90.3277	cd00156	REC	 - 	cl19078
Q#294 - >196172337	superfamily	271833	12	125	8.47821e-22	90.3277	cl19078	REC superfamily	 - 	 - 
Q#294 - >196172337	specific	99707	174	325	2.33402e-16	76.0307	cd00009	AAA	 - 	cl21455
Q#294 - >196172337	superfamily	277521	174	325	2.33402e-16	76.0307	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#294 - >196172337	specific	251640	428	467	4.56379e-08	49.7246	pfam02954	HTH_8	 - 	cl22895
Q#294 - >196172337	superfamily	277610	428	467	4.56379e-08	49.7246	cl22895	HTH_8 superfamily	 - 	 - 
Q#294 - >196172337	multi-dom	225114	11	467	1.01499e-125	376.652	COG2204	AtoC	 - 	 - 
Q#295 - >196172564	specific	238088	6	118	3.17733e-36	130.003	cd00156	REC	 - 	cl19078
Q#295 - >196172564	superfamily	271833	6	118	3.17733e-36	130.003	cl19078	REC superfamily	 - 	 - 
Q#295 - >196172564	specific	99707	148	304	1.55582e-25	101.454	cd00009	AAA	 - 	cl21455
Q#295 - >196172564	superfamily	277521	148	304	1.55582e-25	101.454	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#295 - >196172564	specific	251640	406	446	3.49011e-10	55.5026	pfam02954	HTH_8	 - 	cl22895
Q#295 - >196172564	superfamily	277610	406	446	3.49011e-10	55.5026	cl22895	HTH_8 superfamily	 - 	 - 
Q#295 - >196172564	multi-dom	225114	1	446	0	587.741	COG2204	AtoC	 - 	 - 
Q#296 - >196172666	specific	238088	5	115	6.76579e-31	114.98	cd00156	REC	 - 	cl19078
Q#296 - >196172666	superfamily	271833	5	115	6.76579e-31	114.98	cl19078	REC superfamily	 - 	 - 
Q#296 - >196172666	specific	99707	142	298	7.47024e-21	88.3571	cd00009	AAA	 - 	cl21455
Q#296 - >196172666	superfamily	277521	142	298	7.47024e-21	88.3571	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#296 - >196172666	specific	251640	405	445	3.33125e-09	52.8062	pfam02954	HTH_8	 - 	cl22895
Q#296 - >196172666	superfamily	277610	405	445	3.33125e-09	52.8062	cl22895	HTH_8 superfamily	 - 	 - 
Q#296 - >196172666	multi-dom	225114	1	446	8.44175e-180	513.783	COG2204	AtoC	 - 	 - 
Q#297 - >196172785	specific	238088	14	126	1.26071e-34	125.766	cd00156	REC	 - 	cl19078
Q#297 - >196172785	superfamily	271833	14	126	1.26071e-34	125.766	cl19078	REC superfamily	 - 	 - 
Q#297 - >196172785	specific	99707	152	321	9.38583e-26	102.224	cd00009	AAA	 - 	cl21455
Q#297 - >196172785	superfamily	277521	152	321	9.38583e-26	102.224	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#297 - >196172785	specific	251640	417	455	1.05986e-06	45.8726	pfam02954	HTH_8	 - 	cl22895
Q#297 - >196172785	superfamily	277610	417	455	1.05986e-06	45.8726	cl22895	HTH_8 superfamily	 - 	 - 
Q#297 - >196172785	multi-dom	225114	12	455	0	538.821	COG2204	AtoC	 - 	 - 
Q#298 - >196172837	specific	238088	5	116	2.59283e-31	116.136	cd00156	REC	 - 	cl19078
Q#298 - >196172837	superfamily	271833	5	116	2.59283e-31	116.136	cl19078	REC superfamily	 - 	 - 
Q#298 - >196172837	specific	99707	151	305	3.84445e-20	86.4311	cd00009	AAA	 - 	cl21455
Q#298 - >196172837	superfamily	277521	151	305	3.84445e-20	86.4311	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#298 - >196172837	specific	251640	404	445	2.20828e-10	56.273	pfam02954	HTH_8	 - 	cl22895
Q#298 - >196172837	superfamily	277610	404	445	2.20828e-10	56.273	cl22895	HTH_8 superfamily	 - 	 - 
Q#298 - >196172837	multi-dom	225114	1	448	4.69967e-172	494.138	COG2204	AtoC	 - 	 - 
Q#299 - >196172992	specific	238088	8	120	6.47353e-35	126.536	cd00156	REC	 - 	cl19078
Q#299 - >196172992	superfamily	271833	8	120	6.47353e-35	126.536	cl19078	REC superfamily	 - 	 - 
Q#299 - >196172992	specific	99707	142	307	2.8563e-20	87.2015	cd00009	AAA	 - 	cl21455
Q#299 - >196172992	superfamily	277521	142	307	2.8563e-20	87.2015	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#299 - >196172992	superfamily	277610	430	459	0.00429699	35.087	cl22895	HTH_8 superfamily	N	 - 
Q#299 - >196172992	multi-dom	225114	1	463	1.15575e-159	463.707	COG2204	AtoC	 - 	 - 
Q#300 - >196173498	specific	238088	4	115	4.0382e-36	129.618	cd00156	REC	 - 	cl19078
Q#300 - >196173498	superfamily	271833	4	115	4.0382e-36	129.618	cl19078	REC superfamily	 - 	 - 
Q#300 - >196173498	specific	99707	145	302	1.31484e-23	96.4463	cd00009	AAA	 - 	cl21455
Q#300 - >196173498	superfamily	277521	145	302	1.31484e-23	96.4463	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#300 - >196173498	specific	251640	405	444	1.66867e-10	56.6582	pfam02954	HTH_8	 - 	cl22895
Q#300 - >196173498	superfamily	277610	405	444	1.66867e-10	56.6582	cl22895	HTH_8 superfamily	 - 	 - 
Q#300 - >196173498	multi-dom	225114	1	444	5.74228e-179	512.628	COG2204	AtoC	 - 	 - 
Q#301 - >196173659	specific	99707	147	306	1.82825e-24	98.3723	cd00009	AAA	 - 	cl21455
Q#301 - >196173659	superfamily	277521	147	306	1.82825e-24	98.3723	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#301 - >196173659	specific	238088	6	119	7.06432e-24	95.7205	cd00156	REC	 - 	cl19078
Q#301 - >196173659	superfamily	271833	6	119	7.06432e-24	95.7205	cl19078	REC superfamily	 - 	 - 
Q#301 - >196173659	specific	251640	408	448	2.40441e-07	47.4134	pfam02954	HTH_8	 - 	cl22895
Q#301 - >196173659	superfamily	277610	408	448	2.40441e-07	47.4134	cl22895	HTH_8 superfamily	 - 	 - 
Q#301 - >196173659	multi-dom	225114	1	452	0	547.295	COG2204	AtoC	 - 	 - 
Q#302 - >196173795	specific	238088	13	114	4.70666e-27	104.965	cd00156	REC	 - 	cl19078
Q#302 - >196173795	superfamily	271833	13	114	4.70666e-27	104.965	cl19078	REC superfamily	 - 	 - 
Q#302 - >196173795	specific	99707	160	321	1.74704e-25	101.839	cd00009	AAA	 - 	cl21455
Q#302 - >196173795	superfamily	277521	160	321	1.74704e-25	101.839	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#302 - >196173795	superfamily	277610	430	471	0.000314194	38.5538	cl22895	HTH_8 superfamily	 - 	 - 
Q#302 - >196173795	multi-dom	225114	7	481	0	536.51	COG2204	AtoC	 - 	 - 
Q#303 - >196174024	specific	238088	19	131	4.60751e-27	104.58	cd00156	REC	 - 	cl19078
Q#303 - >196174024	superfamily	271833	19	131	4.60751e-27	104.58	cl19078	REC superfamily	 - 	 - 
Q#303 - >196174024	specific	99707	163	325	5.164e-20	86.4311	cd00009	AAA	 - 	cl21455
Q#303 - >196174024	superfamily	277521	163	325	5.164e-20	86.4311	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#303 - >196174024	specific	251640	420	461	1.08387e-08	51.6506	pfam02954	HTH_8	 - 	cl22895
Q#303 - >196174024	superfamily	277610	420	461	1.08387e-08	51.6506	cl22895	HTH_8 superfamily	 - 	 - 
Q#303 - >196174024	multi-dom	225114	17	463	3.09348e-170	491.056	COG2204	AtoC	 - 	 - 
Q#304 - >196174603	specific	238088	5	117	2.38088e-29	110.743	cd00156	REC	 - 	cl19078
Q#304 - >196174603	superfamily	271833	5	117	2.38088e-29	110.743	cl19078	REC superfamily	 - 	 - 
Q#304 - >196174603	specific	99707	156	319	7.14631e-24	97.2167	cd00009	AAA	 - 	cl21455
Q#304 - >196174603	superfamily	277521	156	319	7.14631e-24	97.2167	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#304 - >196174603	specific	251640	415	456	2.0627e-10	56.273	pfam02954	HTH_8	 - 	cl22895
Q#304 - >196174603	superfamily	277610	415	456	2.0627e-10	56.273	cl22895	HTH_8 superfamily	 - 	 - 
Q#304 - >196174603	multi-dom	225114	1	458	0	543.829	COG2204	AtoC	 - 	 - 
Q#305 - >196174613	specific	238088	5	121	8.97702e-24	95.7205	cd00156	REC	 - 	cl19078
Q#305 - >196174613	superfamily	271833	5	121	8.97702e-24	95.7205	cl19078	REC superfamily	 - 	 - 
Q#305 - >196174613	specific	99707	185	331	2.5703e-23	95.6759	cd00009	AAA	 - 	cl21455
Q#305 - >196174613	superfamily	277521	185	331	2.5703e-23	95.6759	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#305 - >196174613	specific	251640	437	478	1.96306e-10	56.273	pfam02954	HTH_8	 - 	cl22895
Q#305 - >196174613	superfamily	277610	437	478	1.96306e-10	56.273	cl22895	HTH_8 superfamily	 - 	 - 
Q#305 - >196174613	multi-dom	225114	1	480	3.58149e-177	508.776	COG2204	AtoC	 - 	 - 
Q#306 - >196173947	specific	99707	150	305	2.12928e-18	81.8087	cd00009	AAA	 - 	cl21455
Q#306 - >196173947	superfamily	277521	150	305	2.12928e-18	81.8087	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#306 - >196173947	specific	238088	79	127	9.60477e-06	43.7185	cd00156	REC	N	cl19078
Q#306 - >196173947	superfamily	271833	79	127	9.60477e-06	43.7185	cl19078	REC superfamily	N	 - 
Q#306 - >196173947	specific	251640	436	476	1.04001e-06	45.8726	pfam02954	HTH_8	 - 	cl22895
Q#306 - >196173947	superfamily	277610	436	476	1.04001e-06	45.8726	cl22895	HTH_8 superfamily	 - 	 - 
Q#306 - >196173947	multi-dom	225114	27	482	5.89211e-140	413.631	COG2204	AtoC	 - 	 - 
Q#307 - >196173311	specific	238088	6	106	2.0033e-21	86.0905	cd00156	REC	 - 	cl19078
Q#307 - >196173311	superfamily	271833	6	106	2.0033e-21	86.0905	cl19078	REC superfamily	 - 	 - 
Q#307 - >196173311	specific	197918	143	236	1.56349e-22	88.7865	smart00850	LytTR	 - 	cl04498
Q#307 - >196173311	superfamily	262178	143	236	1.56349e-22	88.7865	cl04498	LytTR superfamily	 - 	 - 
Q#307 - >196173311	multi-dom	236956	1	239	7.18619e-117	336.433	PRK11697	PRK11697	 - 	 - 
Q#308 - >196172509	specific	238088	17	126	1.63151e-38	129.618	cd00156	REC	 - 	cl19078
Q#308 - >196172509	superfamily	271833	17	126	1.63151e-38	129.618	cl19078	REC superfamily	 - 	 - 
Q#308 - >196172509	specific	251640	140	181	8.42816e-10	51.2654	pfam02954	HTH_8	 - 	cl22895
Q#308 - >196172509	superfamily	277610	140	181	8.42816e-10	51.2654	cl22895	HTH_8 superfamily	 - 	 - 
Q#308 - >196172509	multi-dom	226933	14	184	1.08821e-65	201.882	COG4567	COG4567	 - 	 - 
Q#309 - >196172563	specific	143635	260	421	1.82663e-46	158.874	cd01949	GGDEF	 - 	cl11967
Q#309 - >196172563	superfamily	276010	260	421	1.82663e-46	158.874	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#309 - >196172563	specific	238088	133	246	2.2735e-37	132.7	cd00156	REC	 - 	cl19078
Q#309 - >196172563	superfamily	271833	133	246	2.2735e-37	132.7	cl19078	REC superfamily	 - 	 - 
Q#310 - >196173797	specific	143635	143	308	5.50985e-67	209.335	cd01949	GGDEF	 - 	cl11967
Q#310 - >196173797	superfamily	276010	143	308	5.50985e-67	209.335	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#310 - >196173797	specific	238088	8	122	4.74107e-36	127.307	cd00156	REC	 - 	cl19078
Q#310 - >196173797	superfamily	271833	8	122	4.74107e-36	127.307	cl19078	REC superfamily	 - 	 - 
