#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-68E4CB676EB7769-31260F0FC600C1A
#datatype	hitsConcise Results
#status	0
#Start time	2015-06-27T19:49:08	Run time	0:00:22:55
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#162 - >292494205	superfamily	271833	16	114	1.61202e-23	92.2537	cl19078	REC superfamily	 - 	 - 
Q#162 - >292494205	specific	113729	200	252	3.63727e-18	75.7069	pfam04967	HTH_10	 - 	cl21459
Q#162 - >292494205	superfamily	277524	200	252	3.63727e-18	75.7069	cl21459	HTH superfamily	 - 	 - 
Q#163 - >292655511	specific	238088	37	129	1.76251e-16	76.0753	cd00156	REC	 - 	cl19078
Q#163 - >292655511	superfamily	271833	37	129	1.76251e-16	76.0753	cl19078	REC superfamily	 - 	 - 
Q#163 - >292655511	specific	113729	517	569	1.41363e-19	83.0257	pfam04967	HTH_10	 - 	cl21459
Q#163 - >292655511	superfamily	277524	517	569	1.41363e-19	83.0257	cl21459	HTH superfamily	 - 	 - 
Q#163 - >292655511	superfamily	149649	129	182	0.00934975	34.6847	cl07329	HalX superfamily	C	 - 
Q#163 - >292655511	multi-dom	237426	176	574	1.58114e-65	227.413	PRK13558	PRK13558	N	 - 
Q#164 - >292656434	specific	238088	10	119	2.82217e-15	69.1417	cd00156	REC	 - 	cl19078
Q#164 - >292656434	superfamily	271833	10	119	2.82217e-15	69.1417	cl19078	REC superfamily	 - 	 - 
Q#165 - >292654481	specific	238030	513	619	2.21007e-08	52.2638	cd00075	HATPase_c	 - 	cl00075
Q#165 - >292654481	superfamily	275468	513	619	2.21007e-08	52.2638	cl00075	HATPase_c superfamily	 - 	 - 
Q#165 - >292654481	specific	119399	404	463	2.55746e-08	51.4444	cd00082	HisKA	 - 	cl00080
Q#165 - >292654481	superfamily	260177	404	463	2.55746e-08	51.4444	cl00080	HisKA superfamily	 - 	 - 
Q#165 - >292654481	specific	238075	158	254	2.51405e-07	49.1687	cd00130	PAS	 - 	cl21578
Q#165 - >292654481	superfamily	271998	158	254	2.51405e-07	49.1687	cl21578	PAS superfamily	 - 	 - 
Q#165 - >292654481	specific	238075	278	390	6.30269e-06	44.9315	cd00130	PAS	 - 	cl21578
Q#165 - >292654481	superfamily	271998	278	390	6.30269e-06	44.9315	cl21578	PAS superfamily	 - 	 - 
Q#165 - >292654481	specific	238088	16	101	3.62347e-05	42.5629	cd00156	REC	C	cl19078
Q#165 - >292654481	superfamily	271833	16	101	3.62347e-05	42.5629	cl19078	REC superfamily	C	 - 
Q#165 - >292654481	multi-dom	223715	298	619	2.15666e-28	115.621	COG0642	BaeS	 - 	 - 
Q#165 - >292654481	multi-dom	272971	145	264	1.6679e-12	65.0048	TIGR00229	sensory_box	 - 	 - 
Q#166 - >292655608	specific	238030	397	495	1.89906e-20	86.5466	cd00075	HATPase_c	 - 	cl00075
Q#166 - >292655608	superfamily	275468	397	495	1.89906e-20	86.5466	cl00075	HATPase_c superfamily	 - 	 - 
Q#166 - >292655608	specific	119399	292	351	3.67745e-12	62.23	cd00082	HisKA	 - 	cl00080
Q#166 - >292655608	superfamily	260177	292	351	3.67745e-12	62.23	cl00080	HisKA superfamily	 - 	 - 
Q#166 - >292655608	specific	238075	178	278	8.76353e-12	61.8803	cd00130	PAS	 - 	cl21578
Q#166 - >292655608	superfamily	271998	178	278	8.76353e-12	61.8803	cl21578	PAS superfamily	 - 	 - 
Q#166 - >292655608	specific	238088	24	117	2.28577e-09	54.8893	cd00156	REC	 - 	cl19078
Q#166 - >292655608	superfamily	271833	24	117	2.28577e-09	54.8893	cl19078	REC superfamily	 - 	 - 
Q#166 - >292655608	multi-dom	274368	164	495	5.28454e-19	86.8787	TIGR02966	phoR_proteo	 - 	 - 
Q#166 - >292655608	multi-dom	223816	22	117	2.10681e-10	59.6181	COG0745	OmpR	C	 - 
Q#167 - >292655860	specific	238088	14	119	2.52611e-25	101.884	cd00156	REC	 - 	cl19078
Q#167 - >292655860	superfamily	271833	14	119	2.52611e-25	101.884	cl19078	REC superfamily	 - 	 - 
Q#167 - >292655860	specific	238030	551	676	1.33679e-15	73.835	cd00075	HATPase_c	 - 	cl00075
Q#167 - >292655860	superfamily	275468	551	676	1.33679e-15	73.835	cl00075	HATPase_c superfamily	 - 	 - 
Q#167 - >292655860	specific	119399	444	503	2.91838e-14	68.7784	cd00082	HisKA	 - 	cl00080
Q#167 - >292655860	superfamily	260177	444	503	2.91838e-14	68.7784	cl00080	HisKA superfamily	 - 	 - 
Q#167 - >292655860	specific	214500	298	427	2.49047e-08	52.7688	smart00065	GAF	 - 	cl21515
Q#167 - >292655860	superfamily	271935	298	427	2.49047e-08	52.7688	cl21515	GAF superfamily	 - 	 - 
Q#167 - >292655860	specific	214512	141	184	4.2823e-05	42.001	smart00091	PAS	C	cl21578
Q#167 - >292655860	superfamily	271998	141	184	4.2823e-05	42.001	cl21578	PAS superfamily	C	 - 
Q#167 - >292655860	multi-dom	223715	346	676	1.07293e-33	131.8	COG0642	BaeS	 - 	 - 
Q#167 - >292655860	multi-dom	257751	151	258	1.79226e-05	43.5259	pfam13426	PAS_9	 - 	 - 
Q#168 - >292656157	specific	238030	537	631	9.3575e-13	65.3606	cd00075	HATPase_c	 - 	cl00075
Q#168 - >292656157	superfamily	275468	537	631	9.3575e-13	65.3606	cl00075	HATPase_c superfamily	 - 	 - 
Q#168 - >292656157	specific	238075	190	295	1.41726e-11	61.8803	cd00130	PAS	 - 	cl21578
Q#168 - >292656157	superfamily	271998	190	295	1.41726e-11	61.8803	cl21578	PAS superfamily	 - 	 - 
Q#168 - >292656157	specific	238075	319	418	1.2361e-10	59.1839	cd00130	PAS	 - 	cl21578
Q#168 - >292656157	superfamily	271998	319	418	1.2361e-10	59.1839	cl21578	PAS superfamily	 - 	 - 
Q#168 - >292656157	specific	119399	432	490	1.46476e-10	57.9928	cd00082	HisKA	 - 	cl00080
Q#168 - >292656157	superfamily	260177	432	490	1.46476e-10	57.9928	cl00080	HisKA superfamily	 - 	 - 
Q#168 - >292656157	specific	238075	77	164	1.42981e-06	46.8575	cd00130	PAS	 - 	cl21578
Q#168 - >292656157	superfamily	271998	77	164	1.42981e-06	46.8575	cl21578	PAS superfamily	 - 	 - 
Q#168 - >292656157	specific	223855	2	64	6.90115e-05	41.754	COG0784	CheY	N	cl19078
Q#168 - >292656157	superfamily	271833	2	64	6.90115e-05	41.754	cl19078	REC superfamily	N	 - 
Q#168 - >292656157	multi-dom	257751	191	296	1.69096e-29	112.862	pfam13426	PAS_9	 - 	 - 
Q#168 - >292656157	multi-dom	272971	310	428	3.2456e-19	84.65	TIGR00229	sensory_box	 - 	 - 
Q#168 - >292656157	multi-dom	272971	72	185	1.03618e-06	47.2857	TIGR00229	sensory_box	 - 	 - 
Q#168 - >292656157	multi-dom	223715	411	637	3.06541e-28	115.621	COG0642	BaeS	N	 - 
Q#169 - >292656778	specific	238030	510	611	9.68041e-26	102.34	cd00075	HATPase_c	 - 	cl00075
Q#169 - >292656778	superfamily	275468	510	611	9.68041e-26	102.34	cl00075	HATPase_c superfamily	 - 	 - 
Q#169 - >292656778	specific	238075	276	375	2.90012e-10	58.0283	cd00130	PAS	 - 	cl21578
Q#169 - >292656778	superfamily	271998	276	375	2.90012e-10	58.0283	cl21578	PAS superfamily	 - 	 - 
Q#169 - >292656778	specific	238075	153	252	5.3938e-05	41.8499	cd00130	PAS	 - 	cl21578
Q#169 - >292656778	superfamily	271998	153	252	5.3938e-05	41.8499	cl21578	PAS superfamily	 - 	 - 
Q#169 - >292656778	specific	119399	406	458	0.00722647	35.266	cd00082	HisKA	 - 	cl00080
Q#169 - >292656778	superfamily	260177	406	458	0.00722647	35.266	cl00080	HisKA superfamily	 - 	 - 
Q#169 - >292656778	specific	223855	7	112	8.45793e-05	41.3688	COG0784	CheY	 - 	cl19078
Q#169 - >292656778	superfamily	271833	7	112	8.45793e-05	41.3688	cl19078	REC superfamily	 - 	 - 
Q#169 - >292656778	multi-dom	225112	154	382	1.02508e-18	85.286	COG2202	PAS	 - 	 - 
Q#169 - >292656778	multi-dom	226370	270	611	4.60774e-16	78.9516	COG3852	NtrB	 - 	 - 
Q#170 - >292654093	specific	238030	758	869	6.378e-17	78.0722	cd00075	HATPase_c	 - 	cl00075
Q#170 - >292654093	superfamily	275468	758	869	6.378e-17	78.0722	cl00075	HATPase_c superfamily	 - 	 - 
Q#170 - >292654093	specific	119399	653	712	1.2024e-11	61.8448	cd00082	HisKA	 - 	cl00080
Q#170 - >292654093	superfamily	260177	653	712	1.2024e-11	61.8448	cl00080	HisKA superfamily	 - 	 - 
Q#170 - >292654093	specific	238075	155	259	2.19774e-08	53.0207	cd00130	PAS	 - 	cl21578
Q#170 - >292654093	superfamily	271998	155	259	2.19774e-08	53.0207	cl21578	PAS superfamily	 - 	 - 
Q#170 - >292654093	specific	238075	276	369	1.0408e-07	50.7095	cd00130	PAS	 - 	cl21578
Q#170 - >292654093	superfamily	271998	276	369	1.0408e-07	50.7095	cl21578	PAS superfamily	 - 	 - 
Q#170 - >292654093	specific	257816	511	633	1.22755e-05	44.7429	pfam13492	GAF_3	 - 	cl21515
Q#170 - >292654093	superfamily	271935	511	633	1.22755e-05	44.7429	cl21515	GAF superfamily	 - 	 - 
Q#170 - >292654093	specific	214512	384	448	0.00111711	38.149	smart00091	PAS	 - 	cl21578
Q#170 - >292654093	superfamily	271998	384	448	0.00111711	38.149	cl21578	PAS superfamily	 - 	 - 
Q#170 - >292654093	multi-dom	272971	142	263	1.08202e-10	59.9972	TIGR00229	sensory_box	 - 	 - 
Q#170 - >292654093	multi-dom	257751	278	370	1.03596e-09	57.0079	pfam13426	PAS_9	 - 	 - 
Q#170 - >292654093	multi-dom	131984	394	866	2.99989e-07	52.5987	TIGR02938	nifL_nitrog	 - 	 - 
Q#171 - >292494081	specific	238088	7	123	2.60001e-23	95.7205	cd00156	REC	 - 	cl19078
Q#171 - >292494081	superfamily	271833	7	123	2.60001e-23	95.7205	cl19078	REC superfamily	 - 	 - 
Q#171 - >292494081	specific	238030	496	588	3.74807e-18	80.7686	cd00075	HATPase_c	 - 	cl00075
Q#171 - >292494081	superfamily	275468	496	588	3.74807e-18	80.7686	cl00075	HATPase_c superfamily	 - 	 - 
Q#171 - >292494081	specific	238075	147	249	3.06771e-10	57.6431	cd00130	PAS	 - 	cl21578
Q#171 - >292494081	superfamily	271998	147	249	3.06771e-10	57.6431	cl21578	PAS superfamily	 - 	 - 
Q#171 - >292494081	specific	119399	391	427	4.97809e-06	44.5108	cd00082	HisKA	C	cl00080
Q#171 - >292494081	superfamily	260177	391	427	4.97809e-06	44.5108	cl00080	HisKA superfamily	C	 - 
Q#171 - >292494081	specific	257556	264	308	0.00476102	35.6636	pfam13188	PAS_8	C	cl21578
Q#171 - >292494081	superfamily	271998	264	308	0.00476102	35.6636	cl21578	PAS superfamily	C	 - 
Q#171 - >292494081	multi-dom	272971	136	259	7.84047e-19	83.1092	TIGR00229	sensory_box	 - 	 - 
Q#171 - >292494081	multi-dom	274368	256	585	4.67044e-08	53.7515	TIGR02966	phoR_proteo	 - 	 - 
Q#172 - >292494092	specific	238030	1204	1298	2.51606e-20	88.4726	cd00075	HATPase_c	 - 	cl00075
Q#172 - >292494092	superfamily	275468	1204	1298	2.51606e-20	88.4726	cl00075	HATPase_c superfamily	 - 	 - 
Q#172 - >292494092	specific	238088	15	131	2.95373e-13	68.3713	cd00156	REC	 - 	cl19078
Q#172 - >292494092	superfamily	271833	15	131	2.95373e-13	68.3713	cl19078	REC superfamily	 - 	 - 
Q#172 - >292494092	specific	119399	1098	1157	4.99524e-13	66.4672	cd00082	HisKA	 - 	cl00080
Q#172 - >292494092	superfamily	260177	1098	1157	4.99524e-13	66.4672	cl00080	HisKA superfamily	 - 	 - 
Q#172 - >292494092	specific	238075	833	930	6.99312e-12	64.1915	cd00130	PAS	 - 	cl21578
Q#172 - >292494092	superfamily	271998	833	930	6.99312e-12	64.1915	cl21578	PAS superfamily	 - 	 - 
Q#172 - >292494092	specific	238075	610	674	2.16038e-06	47.6279	cd00130	PAS	N	cl21578
Q#172 - >292494092	superfamily	271998	610	674	2.16038e-06	47.6279	cl21578	PAS superfamily	N	 - 
Q#172 - >292494092	specific	238075	155	241	5.94338e-05	43.0055	cd00130	PAS	 - 	cl21578
Q#172 - >292494092	superfamily	271998	155	241	5.94338e-05	43.0055	cl21578	PAS superfamily	 - 	 - 
Q#172 - >292494092	specific	238075	269	382	0.00190921	38.3831	cd00130	PAS	 - 	cl21578
Q#172 - >292494092	superfamily	271998	269	382	0.00190921	38.3831	cl21578	PAS superfamily	 - 	 - 
Q#172 - >292494092	specific	250726	412	548	1.09801e-07	51.8155	pfam01590	GAF	 - 	cl21515
Q#172 - >292494092	superfamily	271935	412	548	1.09801e-07	51.8155	cl21515	GAF superfamily	 - 	 - 
Q#172 - >292494092	specific	257816	957	1087	6.31269e-07	49.3653	pfam13492	GAF_3	 - 	cl21515
Q#172 - >292494092	superfamily	271935	957	1087	6.31269e-07	49.3653	cl21515	GAF superfamily	 - 	 - 
Q#172 - >292494092	multi-dom	272971	820	940	1.0836e-18	84.65	TIGR00229	sensory_box	 - 	 - 
Q#172 - >292494092	multi-dom	254806	152	254	3.95737e-12	64.7428	pfam08448	PAS_4	 - 	 - 
Q#172 - >292494092	multi-dom	225112	574	812	3.03956e-11	63.7148	COG2202	PAS	 - 	 - 
Q#172 - >292494092	multi-dom	250275	264	382	0.000114466	42.0009	pfam00989	PAS	 - 	 - 
Q#172 - >292494092	multi-dom	223715	1071	1298	2.93985e-36	141.815	COG0642	BaeS	N	 - 
Q#173 - >313126614	specific	238088	16	126	2.19775e-18	75.6901	cd00156	REC	 - 	cl19078
Q#173 - >313126614	superfamily	271833	16	126	2.19775e-18	75.6901	cl19078	REC superfamily	 - 	 - 
Q#173 - >313126614	multi-dom	223816	13	119	2.22548e-19	80.4189	COG0745	OmpR	C	 - 
Q#174 - >313126776	specific	238088	6	117	1.20956e-35	119.988	cd00156	REC	 - 	cl19078
Q#174 - >313126776	superfamily	271833	6	117	1.20956e-35	119.988	cl19078	REC superfamily	 - 	 - 
Q#175 - >313127593	specific	238088	12	125	2.0856e-23	89.5573	cd00156	REC	 - 	cl19078
Q#175 - >313127593	superfamily	271833	12	125	2.0856e-23	89.5573	cl19078	REC superfamily	 - 	 - 
Q#175 - >313127593	multi-dom	223816	11	125	3.64006e-18	77.3373	COG0745	OmpR	C	 - 
Q#176 - >313117397	specific	238088	9	83	1.80581e-13	61.0525	cd00156	REC	C	cl19078
Q#176 - >313117397	superfamily	271833	9	83	1.80581e-13	61.0525	cl19078	REC superfamily	C	 - 
Q#177 - >313127395	specific	238088	36	98	8.54316e-11	57.9709	cd00156	REC	N	cl19078
Q#177 - >313127395	superfamily	271833	36	98	8.54316e-11	57.9709	cl19078	REC superfamily	N	 - 
Q#177 - >313127395	specific	238030	252	345	4.54117e-08	49.9526	cd00075	HATPase_c	 - 	cl00075
Q#177 - >313127395	superfamily	275468	252	345	4.54117e-08	49.9526	cl00075	HATPase_c superfamily	 - 	 - 
Q#177 - >313127395	specific	119399	141	194	0.000229097	38.7328	cd00082	HisKA	 - 	cl00080
Q#177 - >313127395	superfamily	260177	141	194	0.000229097	38.7328	cl00080	HisKA superfamily	 - 	 - 
Q#177 - >313127395	multi-dom	223715	84	345	9.20382e-18	81.7238	COG0642	BaeS	 - 	 - 
Q#178 - >313126758	specific	238088	18	140	1.46015e-29	110.743	cd00156	REC	 - 	cl19078
Q#178 - >313126758	superfamily	271833	18	140	1.46015e-29	110.743	cl19078	REC superfamily	 - 	 - 
Q#178 - >313126758	specific	250544	201	382	4.7738e-68	215.041	pfam01339	CheB_methylest	 - 	cl03170
Q#178 - >313126758	superfamily	250544	201	382	4.7738e-68	215.041	cl03170	CheB_methylest superfamily	 - 	 - 
Q#178 - >313126758	multi-dom	234828	15	381	7.35743e-122	359.464	PRK00742	PRK00742	 - 	 - 
Q#179 - >313117414	specific	238088	15	129	9.53747e-15	71.4529	cd00156	REC	 - 	cl19078
Q#179 - >313117414	superfamily	271833	15	129	9.53747e-15	71.4529	cl19078	REC superfamily	 - 	 - 
Q#179 - >313117414	specific	238075	155	235	3.69733e-06	45.7019	cd00130	PAS	C	cl21578
Q#179 - >313117414	superfamily	271998	155	235	3.69733e-06	45.7019	cl21578	PAS superfamily	C	 - 
Q#179 - >313117414	specific	257816	407	539	2.87806e-11	61.6916	pfam13492	GAF_3	 - 	cl21515
Q#179 - >313117414	superfamily	271935	407	539	2.87806e-11	61.6916	cl21515	GAF superfamily	 - 	 - 
Q#179 - >313117414	multi-dom	254806	152	254	3.96893e-12	63.5872	pfam08448	PAS_4	 - 	 - 
Q#180 - >313117475	specific	238088	4	101	1.10108e-23	95.7205	cd00156	REC	 - 	cl19078
Q#180 - >313117475	superfamily	271833	4	101	1.10108e-23	95.7205	cl19078	REC superfamily	 - 	 - 
Q#180 - >313117475	specific	238075	388	490	3.74387e-16	74.5919	cd00130	PAS	 - 	cl21578
Q#180 - >313117475	superfamily	271998	388	490	3.74387e-16	74.5919	cl21578	PAS superfamily	 - 	 - 
Q#180 - >313117475	specific	238075	270	371	1.78497e-13	66.8879	cd00130	PAS	 - 	cl21578
Q#180 - >313117475	superfamily	271998	270	371	1.78497e-13	66.8879	cl21578	PAS superfamily	 - 	 - 
Q#180 - >313117475	specific	238075	142	246	8.55189e-08	49.9391	cd00130	PAS	 - 	cl21578
Q#180 - >313117475	superfamily	271998	142	246	8.55189e-08	49.9391	cl21578	PAS superfamily	 - 	 - 
Q#180 - >313117475	multi-dom	272971	377	500	5.91739e-25	99.6728	TIGR00229	sensory_box	 - 	 - 
Q#180 - >313117475	multi-dom	225112	157	378	7.17221e-19	84.9008	COG2202	PAS	 - 	 - 
Q#181 - >313126184	specific	238088	21	131	1.59811e-21	88.0165	cd00156	REC	 - 	cl19078
Q#181 - >313126184	superfamily	271833	21	131	1.59811e-21	88.0165	cl19078	REC superfamily	 - 	 - 
Q#181 - >313126184	specific	119399	281	337	1.16114e-07	48.3628	cd00082	HisKA	 - 	cl00080
Q#181 - >313126184	superfamily	260177	281	337	1.16114e-07	48.3628	cl00080	HisKA superfamily	 - 	 - 
Q#181 - >313126184	specific	238075	180	266	0.00105857	37.2276	cd00130	PAS	 - 	cl21578
Q#181 - >313126184	superfamily	271998	180	266	0.00105857	37.2276	cl21578	PAS superfamily	 - 	 - 
Q#181 - >313126184	multi-dom	254805	175	261	1.48718e-14	68.5607	pfam08447	PAS_3	 - 	 - 
Q#181 - >313126184	multi-dom	223715	267	337	1.59765e-07	51.2931	COG0642	BaeS	NC	 - 
Q#182 - >313127594	specific	238088	10	130	1.17562e-19	82.2385	cd00156	REC	 - 	cl19078
Q#182 - >313127594	superfamily	271833	10	130	1.17562e-19	82.2385	cl19078	REC superfamily	 - 	 - 
Q#182 - >313127594	specific	257553	159	302	1.44528e-11	60.6847	pfam13185	GAF_2	 - 	cl21515
Q#182 - >313127594	superfamily	271935	159	302	1.44528e-11	60.6847	cl21515	GAF superfamily	 - 	 - 
Q#183 - >313126189	specific	238088	9	118	2.84968e-21	84.5497	cd00156	REC	 - 	cl19078
Q#183 - >313126189	superfamily	271833	9	118	2.84968e-21	84.5497	cl19078	REC superfamily	 - 	 - 
Q#183 - >313126189	superfamily	149649	118	176	7.35792e-07	43.9295	cl07329	HalX superfamily	 - 	 - 
Q#183 - >313126189	multi-dom	182711	5	181	0.00317925	35.7846	PRK10766	PRK10766	 - 	 - 
Q#184 - >313126700	specific	238088	9	116	1.29576e-12	60.6673	cd00156	REC	 - 	cl19078
Q#184 - >313126700	superfamily	271833	9	116	1.29576e-12	60.6673	cl19078	REC superfamily	 - 	 - 
Q#184 - >313126700	specific	149649	116	187	5.56832e-15	66.6563	pfam08663	HalX	 - 	cl07329
Q#184 - >313126700	superfamily	149649	116	187	5.56832e-15	66.6563	cl07329	HalX superfamily	 - 	 - 
Q#184 - >313126700	multi-dom	223816	6	131	8.28207e-16	71.9445	COG0745	OmpR	C	 - 
Q#185 - >313117378	specific	238088	2	109	3.55524e-20	81.4681	cd00156	REC	 - 	cl19078
Q#185 - >313117378	superfamily	271833	2	109	3.55524e-20	81.4681	cl19078	REC superfamily	 - 	 - 
Q#185 - >313117378	specific	149649	109	179	4.97036e-12	58.1819	pfam08663	HalX	 - 	cl07329
Q#185 - >313117378	superfamily	149649	109	179	4.97036e-12	58.1819	cl07329	HalX superfamily	 - 	 - 
Q#185 - >313117378	multi-dom	223816	2	113	4.37853e-21	86.5821	COG0745	OmpR	C	 - 
Q#186 - >313126615	specific	238088	38	127	2.98839e-16	75.3049	cd00156	REC	 - 	cl19078
Q#186 - >313126615	superfamily	271833	38	127	2.98839e-16	75.3049	cl19078	REC superfamily	 - 	 - 
Q#186 - >313126615	specific	113729	526	577	8.69084e-18	78.0181	pfam04967	HTH_10	 - 	cl21459
Q#186 - >313126615	superfamily	277524	526	577	8.69084e-18	78.0181	cl21459	HTH superfamily	 - 	 - 
Q#186 - >313126615	specific	257553	209	353	5.92419e-07	48.3583	pfam13185	GAF_2	 - 	cl21515
Q#186 - >313126615	superfamily	271935	209	353	5.92419e-07	48.3583	cl21515	GAF superfamily	 - 	 - 
Q#186 - >313126615	superfamily	242573	148	209	0.00631554	35.3529	cl01546	Cytochrom_B562 superfamily	C	 - 
Q#186 - >313126615	multi-dom	223816	38	130	2.15884e-13	68.8629	COG0745	OmpR	C	 - 
Q#187 - >313117443	specific	238088	10	129	3.55896e-16	76.0753	cd00156	REC	 - 	cl19078
Q#187 - >313117443	superfamily	271833	10	129	3.55896e-16	76.0753	cl19078	REC superfamily	 - 	 - 
Q#187 - >313117443	specific	113729	828	879	6.82546e-18	79.5589	pfam04967	HTH_10	 - 	cl21459
Q#187 - >313117443	superfamily	277524	828	879	6.82546e-18	79.5589	cl21459	HTH superfamily	 - 	 - 
Q#187 - >313117443	specific	257553	513	655	7.83548e-12	64.1515	pfam13185	GAF_2	 - 	cl21515
Q#187 - >313117443	superfamily	271935	513	655	7.83548e-12	64.1515	cl21515	GAF superfamily	 - 	 - 
Q#187 - >313117443	specific	257553	166	309	7.22457e-09	54.9067	pfam13185	GAF_2	 - 	cl21515
Q#187 - >313117443	superfamily	271935	166	309	7.22457e-09	54.9067	cl21515	GAF superfamily	 - 	 - 
Q#187 - >313117443	specific	257553	339	470	0.00501839	37.1875	pfam13185	GAF_2	 - 	cl21515
Q#187 - >313117443	superfamily	271935	339	470	0.00501839	37.1875	cl21515	GAF superfamily	 - 	 - 
Q#187 - >313117443	multi-dom	237426	476	885	5.19401e-73	254.377	PRK13558	PRK13558	N	 - 
Q#187 - >313117443	multi-dom	223816	8	142	4.99424e-15	74.6409	COG0745	OmpR	C	 - 
Q#188 - >313125689	specific	238088	48	130	1.90676e-07	49.8817	cd00156	REC	 - 	cl19078
Q#188 - >313125689	superfamily	271833	48	130	1.90676e-07	49.8817	cl19078	REC superfamily	 - 	 - 
Q#188 - >313125689	specific	238075	164	250	0.000405162	39.5387	cd00130	PAS	 - 	cl21578
Q#188 - >313125689	superfamily	271998	164	250	0.000405162	39.5387	cl21578	PAS superfamily	 - 	 - 
Q#188 - >313125689	specific	113729	771	823	3.032e-14	68.7733	pfam04967	HTH_10	 - 	cl21459
Q#188 - >313125689	superfamily	277524	771	823	3.032e-14	68.7733	cl21459	HTH superfamily	 - 	 - 
Q#188 - >313125689	specific	257553	458	600	4.76877e-13	67.6183	pfam13185	GAF_2	 - 	cl21515
Q#188 - >313125689	superfamily	271935	458	600	4.76877e-13	67.6183	cl21515	GAF superfamily	 - 	 - 
Q#188 - >313125689	specific	257553	282	416	1.08772e-07	51.0547	pfam13185	GAF_2	 - 	cl21515
Q#188 - >313125689	superfamily	271935	282	416	1.08772e-07	51.0547	cl21515	GAF superfamily	 - 	 - 
Q#188 - >313125689	multi-dom	272971	153	269	6.21655e-13	66.9308	TIGR00229	sensory_box	 - 	 - 
Q#188 - >313125689	multi-dom	237426	425	828	4.69255e-68	239.354	PRK13558	PRK13558	N	 - 
Q#188 - >313125689	multi-dom	225107	49	119	0.000943552	39.9797	COG2197	CitB	C	 - 
Q#189 - >313125494	specific	238088	10	120	2.4443e-11	58.3561	cd00156	REC	 - 	cl19078
Q#189 - >313125494	superfamily	271833	10	120	2.4443e-11	58.3561	cl19078	REC superfamily	 - 	 - 
Q#190 - >313127396	specific	238088	111	217	1.22674e-15	70.2973	cd00156	REC	 - 	cl19078
Q#190 - >313127396	superfamily	271833	111	217	1.22674e-15	70.2973	cl19078	REC superfamily	 - 	 - 
Q#190 - >313127396	specific	224647	5	105	1.7181e-23	92.8139	COG1733	HxlR	 - 	cl21459
Q#190 - >313127396	superfamily	277524	5	105	1.7181e-23	92.8139	cl21459	HTH superfamily	 - 	 - 
Q#190 - >313127396	multi-dom	223816	110	217	1.89458e-15	71.9445	COG0745	OmpR	C	 - 
Q#190 - >313127396	multi-dom	224759	25	92	0.000291892	38.7312	COG1846	MarR	C	 - 
Q#191 - >313117016	specific	238088	10	107	8.15233e-24	98.0317	cd00156	REC	 - 	cl19078
Q#191 - >313117016	superfamily	271833	10	107	8.15233e-24	98.0317	cl19078	REC superfamily	 - 	 - 
Q#191 - >313117016	specific	238030	737	831	2.24474e-20	87.7022	cd00075	HATPase_c	 - 	cl00075
Q#191 - >313117016	superfamily	275468	737	831	2.24474e-20	87.7022	cl00075	HATPase_c superfamily	 - 	 - 
Q#191 - >313117016	specific	119399	632	691	9.09704e-12	61.8448	cd00082	HisKA	 - 	cl00080
Q#191 - >313117016	superfamily	260177	632	691	9.09704e-12	61.8448	cl00080	HisKA superfamily	 - 	 - 
Q#191 - >313117016	specific	238075	146	233	2.88956e-10	58.4135	cd00130	PAS	 - 	cl21578
Q#191 - >313117016	superfamily	271998	146	233	2.88956e-10	58.4135	cl21578	PAS superfamily	 - 	 - 
Q#191 - >313117016	specific	238075	515	610	0.000315746	39.9239	cd00130	PAS	 - 	cl21578
Q#191 - >313117016	superfamily	271998	515	610	0.000315746	39.9239	cl21578	PAS superfamily	 - 	 - 
Q#191 - >313117016	specific	238075	390	514	0.0074576	35.6868	cd00130	PAS	 - 	cl21578
Q#191 - >313117016	superfamily	271998	390	514	0.0074576	35.6868	cl21578	PAS superfamily	 - 	 - 
Q#191 - >313117016	multi-dom	274368	501	813	1.08082e-25	108.835	TIGR02966	phoR_proteo	 - 	 - 
Q#191 - >313117016	multi-dom	272971	133	251	1.33196e-20	89.2724	TIGR00229	sensory_box	 - 	 - 
Q#191 - >313117016	multi-dom	254806	265	371	2.56621e-11	61.6612	pfam08448	PAS_4	 - 	 - 
Q#191 - >313117016	multi-dom	257355	387	502	0.000409186	39.7833	pfam12860	PAS_7	 - 	 - 
Q#192 - >313126243	specific	238088	11	114	4.92534e-25	100.728	cd00156	REC	 - 	cl19078
Q#192 - >313126243	superfamily	271833	11	114	4.92534e-25	100.728	cl19078	REC superfamily	 - 	 - 
Q#192 - >313126243	specific	238030	543	636	5.49354e-22	91.9394	cd00075	HATPase_c	 - 	cl00075
Q#192 - >313126243	superfamily	275468	543	636	5.49354e-22	91.9394	cl00075	HATPase_c superfamily	 - 	 - 
Q#192 - >313126243	specific	119399	437	496	2.55971e-13	66.082	cd00082	HisKA	 - 	cl00080
Q#192 - >313126243	superfamily	260177	437	496	2.55971e-13	66.082	cl00080	HisKA superfamily	 - 	 - 
Q#192 - >313126243	specific	238075	153	251	8.94544e-06	44.5463	cd00130	PAS	 - 	cl21578
