#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-1C7E1D0B97CD93DE-3D8ECE98D50AF7B1
#datatype	hitsConcise Results
#status	0
#Start time	2015-06-27T19:04:17	Run time	0:01:24:31
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#141 - >300783660	superfamily	271833	10	122	1.24926e-36	126.536	cl19078	REC superfamily	 - 	 - 
Q#141 - >300783660	specific	238225	139	231	2.05139e-31	112.543	cd00383	trans_reg_C	 - 	cl21459
Q#141 - >300783660	superfamily	277524	139	231	2.05139e-31	112.543	cl21459	HTH superfamily	 - 	 - 
Q#141 - >300783660	multi-dom	223816	8	236	9.61291e-81	244.129	COG0745	OmpR	 - 	 - 
Q#142 - >300783817	specific	238088	9	119	1.4119e-38	131.544	cd00156	REC	 - 	cl19078
Q#142 - >300783817	superfamily	271833	9	119	1.4119e-38	131.544	cl19078	REC superfamily	 - 	 - 
Q#142 - >300783817	specific	238225	140	230	1.74819e-26	99.0608	cd00383	trans_reg_C	 - 	cl21459
Q#142 - >300783817	superfamily	277524	140	230	1.74819e-26	99.0608	cl21459	HTH superfamily	 - 	 - 
Q#142 - >300783817	multi-dom	182522	6	230	1.60329e-78	238.165	PRK10529	PRK10529	 - 	 - 
Q#143 - >300784271	specific	238225	136	226	1.2775e-27	102.142	cd00383	trans_reg_C	 - 	cl21459
Q#143 - >300784271	superfamily	277524	136	226	1.2775e-27	102.142	cl21459	HTH superfamily	 - 	 - 
Q#143 - >300784271	specific	238088	14	116	1.95718e-26	99.5725	cd00156	REC	 - 	cl19078
Q#143 - >300784271	superfamily	271833	14	116	1.95718e-26	99.5725	cl19078	REC superfamily	 - 	 - 
Q#143 - >300784271	multi-dom	223816	12	230	2.36581e-61	194.053	COG0745	OmpR	 - 	 - 
Q#144 - >300784531	specific	238088	1	112	6.74654e-34	119.218	cd00156	REC	 - 	cl19078
Q#144 - >300784531	superfamily	271833	1	112	6.74654e-34	119.218	cl19078	REC superfamily	 - 	 - 
Q#144 - >300784531	specific	238225	124	213	4.62805e-22	87.1196	cd00383	trans_reg_C	 - 	cl21459
Q#144 - >300784531	superfamily	277524	124	213	4.62805e-22	87.1196	cl21459	HTH superfamily	 - 	 - 
Q#144 - >300784531	multi-dom	223816	2	213	1.66459e-67	209.461	COG0745	OmpR	 - 	 - 
Q#145 - >300784918	specific	238088	5	116	3.62702e-43	143.485	cd00156	REC	 - 	cl19078
Q#145 - >300784918	superfamily	271833	5	116	3.62702e-43	143.485	cl19078	REC superfamily	 - 	 - 
Q#145 - >300784918	specific	238225	133	226	3.65791e-36	124.484	cd00383	trans_reg_C	 - 	cl21459
Q#145 - >300784918	superfamily	277524	133	226	3.65791e-36	124.484	cl21459	HTH superfamily	 - 	 - 
Q#145 - >300784918	multi-dom	223816	4	226	3.78297e-84	252.603	COG0745	OmpR	 - 	 - 
Q#146 - >300785061	specific	238088	6	122	2.34503e-36	125.766	cd00156	REC	 - 	cl19078
Q#146 - >300785061	superfamily	271833	6	122	2.34503e-36	125.766	cl19078	REC superfamily	 - 	 - 
Q#146 - >300785061	specific	238225	133	225	2.37909e-34	119.862	cd00383	trans_reg_C	 - 	cl21459
Q#146 - >300785061	superfamily	277524	133	225	2.37909e-34	119.862	cl21459	HTH superfamily	 - 	 - 
Q#146 - >300785061	multi-dom	223816	4	228	2.00408e-80	242.973	COG0745	OmpR	 - 	 - 
Q#147 - >300785437	specific	238088	6	117	2.0121e-37	128.462	cd00156	REC	 - 	cl19078
Q#147 - >300785437	superfamily	271833	6	117	2.0121e-37	128.462	cl19078	REC superfamily	 - 	 - 
Q#147 - >300785437	specific	238225	131	225	1.21199e-34	120.632	cd00383	trans_reg_C	 - 	cl21459
Q#147 - >300785437	superfamily	277524	131	225	1.21199e-34	120.632	cl21459	HTH superfamily	 - 	 - 
Q#147 - >300785437	multi-dom	223816	5	226	4.27653e-78	236.81	COG0745	OmpR	 - 	 - 
Q#148 - >300785477	specific	238088	10	121	7.26896e-31	111.128	cd00156	REC	 - 	cl19078
Q#148 - >300785477	superfamily	271833	10	121	7.26896e-31	111.128	cl19078	REC superfamily	 - 	 - 
Q#148 - >300785477	specific	238225	131	222	3.92496e-27	100.602	cd00383	trans_reg_C	 - 	cl21459
Q#148 - >300785477	superfamily	277524	131	222	3.92496e-27	100.602	cl21459	HTH superfamily	 - 	 - 
Q#148 - >300785477	multi-dom	223816	7	226	2.42823e-67	209.461	COG0745	OmpR	 - 	 - 
Q#149 - >300785585	specific	238088	9	112	1.1511e-37	129.233	cd00156	REC	 - 	cl19078
Q#149 - >300785585	superfamily	271833	9	112	1.1511e-37	129.233	cl19078	REC superfamily	 - 	 - 
Q#149 - >300785585	specific	238225	134	225	5.44608e-34	119.091	cd00383	trans_reg_C	 - 	cl21459
Q#149 - >300785585	superfamily	277524	134	225	5.44608e-34	119.091	cl21459	HTH superfamily	 - 	 - 
Q#149 - >300785585	multi-dom	223816	6	229	2.24157e-73	224.869	COG0745	OmpR	 - 	 - 
Q#150 - >300785656	specific	238088	5	116	5.40674e-40	135.011	cd00156	REC	 - 	cl19078
Q#150 - >300785656	superfamily	271833	5	116	5.40674e-40	135.011	cl19078	REC superfamily	 - 	 - 
Q#150 - >300785656	specific	238225	131	221	1.46448e-36	125.254	cd00383	trans_reg_C	 - 	cl21459
Q#150 - >300785656	superfamily	277524	131	221	1.46448e-36	125.254	cl21459	HTH superfamily	 - 	 - 
Q#150 - >300785656	multi-dom	223816	4	223	2.3687e-82	247.595	COG0745	OmpR	 - 	 - 
Q#151 - >300785941	specific	238088	4	114	1.32632e-30	110.358	cd00156	REC	 - 	cl19078
Q#151 - >300785941	superfamily	271833	4	114	1.32632e-30	110.358	cl19078	REC superfamily	 - 	 - 
Q#151 - >300785941	specific	238225	126	216	1.2911e-28	104.454	cd00383	trans_reg_C	 - 	cl21459
Q#151 - >300785941	superfamily	277524	126	216	1.2911e-28	104.454	cl21459	HTH superfamily	 - 	 - 
Q#151 - >300785941	multi-dom	223816	1	218	4.82443e-72	221.017	COG0745	OmpR	 - 	 - 
Q#152 - >300786820	specific	238225	129	219	3.43098e-29	105.994	cd00383	trans_reg_C	 - 	cl21459
Q#152 - >300786820	superfamily	277524	129	219	3.43098e-29	105.994	cl21459	HTH superfamily	 - 	 - 
Q#152 - >300786820	specific	238088	6	111	2.31824e-14	66.0601	cd00156	REC	 - 	cl19078
Q#152 - >300786820	superfamily	271833	6	111	2.31824e-14	66.0601	cl19078	REC superfamily	 - 	 - 
Q#152 - >300786820	multi-dom	223816	4	222	2.89976e-50	165.163	COG0745	OmpR	 - 	 - 
Q#153 - >300786954	specific	238088	4	115	3.55052e-37	127.692	cd00156	REC	 - 	cl19078
Q#153 - >300786954	superfamily	271833	4	115	3.55052e-37	127.692	cl19078	REC superfamily	 - 	 - 
Q#153 - >300786954	specific	238225	129	218	9.50906e-32	112.928	cd00383	trans_reg_C	 - 	cl21459
Q#153 - >300786954	superfamily	277524	129	218	9.50906e-32	112.928	cl21459	HTH superfamily	 - 	 - 
Q#153 - >300786954	multi-dom	223816	1	219	3.56959e-83	249.907	COG0745	OmpR	 - 	 - 
Q#154 - >300787465	specific	238088	5	116	8.68808e-38	129.618	cd00156	REC	 - 	cl19078
Q#154 - >300787465	superfamily	271833	5	116	8.68808e-38	129.618	cl19078	REC superfamily	 - 	 - 
Q#154 - >300787465	specific	238225	133	226	8.3448e-33	116.01	cd00383	trans_reg_C	 - 	cl21459
Q#154 - >300787465	superfamily	277524	133	226	8.3448e-33	116.01	cl21459	HTH superfamily	 - 	 - 
Q#154 - >300787465	multi-dom	223816	1	230	3.68369e-83	249.907	COG0745	OmpR	 - 	 - 
Q#155 - >300787530	specific	238088	16	120	2.85689e-36	125.381	cd00156	REC	 - 	cl19078
Q#155 - >300787530	superfamily	271833	16	120	2.85689e-36	125.381	cl19078	REC superfamily	 - 	 - 
Q#155 - >300787530	specific	238225	136	227	5.48782e-32	113.698	cd00383	trans_reg_C	 - 	cl21459
Q#155 - >300787530	superfamily	277524	136	227	5.48782e-32	113.698	cl21459	HTH superfamily	 - 	 - 
Q#155 - >300787530	multi-dom	223816	16	231	5.52174e-76	231.802	COG0745	OmpR	 - 	 - 
Q#156 - >300787588	specific	238088	8	119	1.74036e-37	128.462	cd00156	REC	 - 	cl19078
Q#156 - >300787588	superfamily	271833	8	119	1.74036e-37	128.462	cl19078	REC superfamily	 - 	 - 
Q#156 - >300787588	specific	238225	130	224	5.57085e-37	126.795	cd00383	trans_reg_C	 - 	cl21459
Q#156 - >300787588	superfamily	277524	130	224	5.57085e-37	126.795	cl21459	HTH superfamily	 - 	 - 
Q#156 - >300787588	multi-dom	223816	6	228	1.9791e-82	247.981	COG0745	OmpR	 - 	 - 
Q#157 - >300788203	specific	238225	135	223	3.13946e-33	116.78	cd00383	trans_reg_C	 - 	cl21459
Q#157 - >300788203	superfamily	277524	135	223	3.13946e-33	116.78	cl21459	HTH superfamily	 - 	 - 
Q#157 - >300788203	specific	238088	27	122	4.56639e-29	106.506	cd00156	REC	 - 	cl19078
Q#157 - >300788203	superfamily	271833	27	122	4.56639e-29	106.506	cl19078	REC superfamily	 - 	 - 
Q#157 - >300788203	multi-dom	223816	27	223	2.26545e-70	217.165	COG0745	OmpR	 - 	 - 
Q#158 - >300788479	specific	238088	11	122	1.78848e-35	123.455	cd00156	REC	 - 	cl19078
Q#158 - >300788479	superfamily	271833	11	122	1.78848e-35	123.455	cl19078	REC superfamily	 - 	 - 
Q#158 - >300788479	specific	238225	136	228	1.00387e-27	102.528	cd00383	trans_reg_C	 - 	cl21459
Q#158 - >300788479	superfamily	277524	136	228	1.00387e-27	102.528	cl21459	HTH superfamily	 - 	 - 
Q#158 - >300788479	multi-dom	223816	9	230	5.13468e-76	231.802	COG0745	OmpR	 - 	 - 
Q#159 - >300788744	specific	238225	127	221	3.47381e-36	124.484	cd00383	trans_reg_C	 - 	cl21459
Q#159 - >300788744	superfamily	277524	127	221	3.47381e-36	124.484	cl21459	HTH superfamily	 - 	 - 
Q#159 - >300788744	specific	238088	5	113	2.47727e-30	109.588	cd00156	REC	 - 	cl19078
Q#159 - >300788744	superfamily	271833	5	113	2.47727e-30	109.588	cl19078	REC superfamily	 - 	 - 
Q#159 - >300788744	multi-dom	223816	2	224	7.54508e-78	236.039	COG0745	OmpR	 - 	 - 
Q#160 - >300788771	specific	238225	129	227	2.72707e-29	106.765	cd00383	trans_reg_C	 - 	cl21459
Q#160 - >300788771	superfamily	277524	129	227	2.72707e-29	106.765	cl21459	HTH superfamily	 - 	 - 
Q#160 - >300788771	specific	238088	5	117	1.54063e-17	75.3049	cd00156	REC	 - 	cl19078
Q#160 - >300788771	superfamily	271833	5	117	1.54063e-17	75.3049	cl19078	REC superfamily	 - 	 - 
Q#160 - >300788771	multi-dom	223816	2	231	2.70957e-60	191.742	COG0745	OmpR	 - 	 - 
Q#161 - >300789401	specific	238225	131	225	4.39374e-37	127.18	cd00383	trans_reg_C	 - 	cl21459
Q#161 - >300789401	superfamily	277524	131	225	4.39374e-37	127.18	cl21459	HTH superfamily	 - 	 - 
Q#161 - >300789401	specific	238088	6	117	2.15511e-31	112.669	cd00156	REC	 - 	cl19078
Q#161 - >300789401	superfamily	271833	6	117	2.15511e-31	112.669	cl19078	REC superfamily	 - 	 - 
Q#161 - >300789401	multi-dom	223816	4	229	1.71519e-73	225.254	COG0745	OmpR	 - 	 - 
Q#162 - >300789759	specific	238088	5	117	6.57579e-38	129.618	cd00156	REC	 - 	cl19078
Q#162 - >300789759	superfamily	271833	5	117	6.57579e-38	129.618	cl19078	REC superfamily	 - 	 - 
Q#162 - >300789759	specific	238225	128	219	6.19682e-33	116.01	cd00383	trans_reg_C	 - 	cl21459
Q#162 - >300789759	superfamily	277524	128	219	6.19682e-33	116.01	cl21459	HTH superfamily	 - 	 - 
Q#162 - >300789759	multi-dom	223816	3	219	8.79729e-83	248.751	COG0745	OmpR	 - 	 - 
Q#163 - >300789808	specific	238225	130	223	1.825e-37	127.951	cd00383	trans_reg_C	 - 	cl21459
Q#163 - >300789808	superfamily	277524	130	223	1.825e-37	127.951	cl21459	HTH superfamily	 - 	 - 
Q#163 - >300789808	specific	238088	8	111	6.01699e-37	127.307	cd00156	REC	 - 	cl19078
Q#163 - >300789808	superfamily	271833	8	111	6.01699e-37	127.307	cl19078	REC superfamily	 - 	 - 
Q#163 - >300789808	multi-dom	223816	6	227	1.43167e-80	243.358	COG0745	OmpR	 - 	 - 
Q#164 - >300789850	specific	238088	2	114	3.80113e-35	122.684	cd00156	REC	 - 	cl19078
Q#164 - >300789850	superfamily	271833	2	114	3.80113e-35	122.684	cl19078	REC superfamily	 - 	 - 
Q#164 - >300789850	specific	238225	126	217	5.16488e-27	100.602	cd00383	trans_reg_C	 - 	cl21459
Q#164 - >300789850	superfamily	277524	126	217	5.16488e-27	100.602	cl21459	HTH superfamily	 - 	 - 
Q#164 - >300789850	multi-dom	223816	2	218	5.89783e-70	216.009	COG0745	OmpR	 - 	 - 
Q#165 - >300790095	specific	238088	1	104	1.22832e-25	97.2613	cd00156	REC	 - 	cl19078
Q#165 - >300790095	superfamily	271833	1	104	1.22832e-25	97.2613	cl19078	REC superfamily	 - 	 - 
Q#165 - >300790095	specific	238225	125	214	1.41964e-24	94.0532	cd00383	trans_reg_C	 - 	cl21459
Q#165 - >300790095	superfamily	277524	125	214	1.41964e-24	94.0532	cl21459	HTH superfamily	 - 	 - 
Q#165 - >300790095	multi-dom	223816	2	216	1.02467e-54	176.719	COG0745	OmpR	 - 	 - 
Q#166 - >300790130	specific	238088	9	120	1.85245e-45	149.263	cd00156	REC	 - 	cl19078
Q#166 - >300790130	superfamily	271833	9	120	1.85245e-45	149.263	cl19078	REC superfamily	 - 	 - 
Q#166 - >300790130	specific	238225	135	227	1.64646e-33	117.936	cd00383	trans_reg_C	 - 	cl21459
Q#166 - >300790130	superfamily	277524	135	227	1.64646e-33	117.936	cl21459	HTH superfamily	 - 	 - 
Q#166 - >300790130	multi-dom	223816	7	231	2.1206e-87	261.077	COG0745	OmpR	 - 	 - 
Q#167 - >300790141	specific	238088	4	103	5.34217e-38	130.003	cd00156	REC	 - 	cl19078
Q#167 - >300790141	superfamily	271833	4	103	5.34217e-38	130.003	cl19078	REC superfamily	 - 	 - 
Q#167 - >300790141	specific	238225	132	225	8.30997e-35	121.017	cd00383	trans_reg_C	 - 	cl21459
Q#167 - >300790141	superfamily	277524	132	225	8.30997e-35	121.017	cl21459	HTH superfamily	 - 	 - 
Q#167 - >300790141	multi-dom	223816	1	229	6.98846e-78	236.425	COG0745	OmpR	 - 	 - 
Q#168 - >300790274	specific	238088	4	115	1.64346e-28	104.965	cd00156	REC	 - 	cl19078
Q#168 - >300790274	superfamily	271833	4	115	1.64346e-28	104.965	cl19078	REC superfamily	 - 	 - 
Q#168 - >300790274	specific	238225	127	217	1.78003e-28	104.068	cd00383	trans_reg_C	 - 	cl21459
Q#168 - >300790274	superfamily	277524	127	217	1.78003e-28	104.068	cl21459	HTH superfamily	 - 	 - 
Q#168 - >300790274	multi-dom	223816	1	220	3.52764e-67	208.69	COG0745	OmpR	 - 	 - 
Q#169 - >300790441	specific	238088	4	116	2.46534e-36	125.381	cd00156	REC	 - 	cl19078
Q#169 - >300790441	superfamily	271833	4	116	2.46534e-36	125.381	cl19078	REC superfamily	 - 	 - 
Q#169 - >300790441	specific	238225	127	220	1.06463e-33	117.936	cd00383	trans_reg_C	 - 	cl21459
Q#169 - >300790441	superfamily	277524	127	220	1.06463e-33	117.936	cl21459	HTH superfamily	 - 	 - 
Q#169 - >300790441	multi-dom	223816	1	222	1.15135e-81	246.055	COG0745	OmpR	 - 	 - 
Q#170 - >300790732	specific	238088	27	131	5.09637e-38	130.774	cd00156	REC	 - 	cl19078
Q#170 - >300790732	superfamily	271833	27	131	5.09637e-38	130.774	cl19078	REC superfamily	 - 	 - 
Q#170 - >300790732	specific	238225	153	245	7.90412e-36	124.099	cd00383	trans_reg_C	 - 	cl21459
Q#170 - >300790732	superfamily	277524	153	245	7.90412e-36	124.099	cl21459	HTH superfamily	 - 	 - 
Q#170 - >300790732	multi-dom	223816	25	247	5.44096e-79	239.891	COG0745	OmpR	 - 	 - 
Q#171 - >300781980	specific	238088	8	128	7.94412e-20	81.4681	cd00156	REC	 - 	cl19078
Q#171 - >300781980	superfamily	271833	8	128	7.94412e-20	81.4681	cl19078	REC superfamily	 - 	 - 
Q#171 - >300781980	specific	99777	154	213	2.20441e-12	59.0852	cd06170	LuxR_C_like	 - 	cl21459
Q#171 - >300781980	superfamily	277524	154	213	2.20441e-12	59.0852	cl21459	HTH superfamily	 - 	 - 
Q#171 - >300781980	multi-dom	225107	6	198	6.96625e-44	147.836	COG2197	CitB	 - 	 - 
Q#172 - >300782049	specific	238088	5	121	2.10772e-29	107.276	cd00156	REC	 - 	cl19078
Q#172 - >300782049	superfamily	271833	5	121	2.10772e-29	107.276	cl19078	REC superfamily	 - 	 - 
Q#172 - >300782049	specific	99777	157	210	3.70154e-15	66.7892	cd06170	LuxR_C_like	 - 	cl21459
Q#172 - >300782049	superfamily	277524	157	210	3.70154e-15	66.7892	cl21459	HTH superfamily	 - 	 - 
Q#172 - >300782049	multi-dom	225107	2	218	2.03722e-71	219.098	COG2197	CitB	 - 	 - 
Q#173 - >300782102	specific	238088	6	120	3.15939e-27	101.113	cd00156	REC	 - 	cl19078
Q#173 - >300782102	superfamily	271833	6	120	3.15939e-27	101.113	cl19078	REC superfamily	 - 	 - 
Q#173 - >300782102	specific	99777	149	205	3.15053e-19	77.96	cd06170	LuxR_C_like	 - 	cl21459
Q#173 - >300782102	superfamily	277524	149	205	3.15053e-19	77.96	cl21459	HTH superfamily	 - 	 - 
Q#173 - >300782102	multi-dom	225107	3	206	1.80076e-69	213.32	COG2197	CitB	 - 	 - 
Q#174 - >300782403	specific	238088	5	123	2.22854e-14	66.0601	cd00156	REC	 - 	cl19078
Q#174 - >300782403	superfamily	271833	5	123	2.22854e-14	66.0601	cl19078	REC superfamily	 - 	 - 
Q#174 - >300782403	specific	99777	151	195	4.37609e-10	52.922	cd06170	LuxR_C_like	C	cl21459
Q#174 - >300782403	superfamily	277524	151	195	4.37609e-10	52.922	cl21459	HTH superfamily	C	 - 
Q#174 - >300782403	multi-dom	225107	1	213	1.93123e-38	133.968	COG2197	CitB	 - 	 - 
Q#175 - >300782698	specific	99777	137	193	1.04439e-19	79.1156	cd06170	LuxR_C_like	 - 	cl21459
Q#175 - >300782698	superfamily	277524	137	193	1.04439e-19	79.1156	cl21459	HTH superfamily	 - 	 - 
Q#175 - >300782698	specific	238088	5	119	2.04938e-06	43.7185	cd00156	REC	 - 	cl19078
Q#175 - >300782698	superfamily	271833	5	119	2.04938e-06	43.7185	cl19078	REC superfamily	 - 	 - 
Q#175 - >300782698	multi-dom	225107	4	198	7.61469e-41	139.361	COG2197	CitB	 - 	 - 
Q#176 - >300782719	specific	238088	16	130	7.82232e-24	92.6389	cd00156	REC	 - 	cl19078
Q#176 - >300782719	superfamily	271833	16	130	7.82232e-24	92.6389	cl19078	REC superfamily	 - 	 - 
Q#176 - >300782719	specific	99777	166	220	6.49488e-19	77.5748	cd06170	LuxR_C_like	 - 	cl21459
Q#176 - >300782719	superfamily	277524	166	220	6.49488e-19	77.5748	cl21459	HTH superfamily	 - 	 - 
Q#176 - >300782719	multi-dom	225107	14	226	1.82188e-64	201.378	COG2197	CitB	 - 	 - 
Q#177 - >300782878	specific	238088	5	118	9.67666e-28	102.654	cd00156	REC	 - 	cl19078
Q#177 - >300782878	superfamily	271833	5	118	9.67666e-28	102.654	cl19078	REC superfamily	 - 	 - 
Q#177 - >300782878	specific	99777	151	204	3.28458e-15	67.1744	cd06170	LuxR_C_like	 - 	cl21459
Q#177 - >300782878	superfamily	277524	151	204	3.28458e-15	67.1744	cl21459	HTH superfamily	 - 	 - 
Q#177 - >300782878	multi-dom	225107	3	212	2.02066e-68	211.008	COG2197	CitB	 - 	 - 
Q#178 - >300782900	specific	238088	5	121	6.06096e-30	108.432	cd00156	REC	 - 	cl19078
Q#178 - >300782900	superfamily	271833	5	121	6.06096e-30	108.432	cl19078	REC superfamily	 - 	 - 
Q#178 - >300782900	specific	99777	153	207	3.10649e-16	69.8708	cd06170	LuxR_C_like	 - 	cl21459
Q#178 - >300782900	superfamily	277524	153	207	3.10649e-16	69.8708	cl21459	HTH superfamily	 - 	 - 
Q#178 - >300782900	multi-dom	225107	2	215	6.61459e-64	199.452	COG2197	CitB	 - 	 - 
Q#179 - >300782912	specific	238088	7	121	6.28612e-30	108.432	cd00156	REC	 - 	cl19078
Q#179 - >300782912	superfamily	271833	7	121	6.28612e-30	108.432	cl19078	REC superfamily	 - 	 - 
Q#179 - >300782912	specific	99777	152	208	1.89854e-18	76.034	cd06170	LuxR_C_like	 - 	cl21459
Q#179 - >300782912	superfamily	277524	152	208	1.89854e-18	76.034	cl21459	HTH superfamily	 - 	 - 
Q#179 - >300782912	multi-dom	225107	5	211	1.20256e-75	229.498	COG2197	CitB	 - 	 - 
Q#180 - >300783016	specific	238088	8	124	1.49811e-27	102.269	cd00156	REC	 - 	cl19078
Q#180 - >300783016	superfamily	271833	8	124	1.49811e-27	102.269	cl19078	REC superfamily	 - 	 - 
Q#180 - >300783016	specific	99777	158	212	2.16069e-18	76.034	cd06170	LuxR_C_like	 - 	cl21459
Q#180 - >300783016	superfamily	277524	158	212	2.16069e-18	76.034	cl21459	HTH superfamily	 - 	 - 
Q#180 - >300783016	multi-dom	225107	5	219	7.81987e-75	227.572	COG2197	CitB	 - 	 - 
Q#181 - >300783184	specific	238088	1	121	4.54214e-17	73.7641	cd00156	REC	 - 	cl19078
Q#181 - >300783184	superfamily	271833	1	121	4.54214e-17	73.7641	cl19078	REC superfamily	 - 	 - 
Q#181 - >300783184	specific	99777	147	196	2.74216e-12	58.7	cd06170	LuxR_C_like	 - 	cl21459
Q#181 - >300783184	superfamily	277524	147	196	2.74216e-12	58.7	cl21459	HTH superfamily	 - 	 - 
Q#181 - >300783184	multi-dom	225107	1	208	5.13963e-41	140.132	COG2197	CitB	 - 	 - 
Q#182 - >300783203	specific	238088	6	119	1.92481e-22	88.7869	cd00156	REC	 - 	cl19078
Q#182 - >300783203	superfamily	271833	6	119	1.92481e-22	88.7869	cl19078	REC superfamily	 - 	 - 
Q#182 - >300783203	specific	99777	155	209	1.79264e-16	70.6412	cd06170	LuxR_C_like	 - 	cl21459
Q#182 - >300783203	superfamily	277524	155	209	1.79264e-16	70.6412	cl21459	HTH superfamily	 - 	 - 
Q#182 - >300783203	multi-dom	225107	2	217	4.79585e-64	200.223	COG2197	CitB	 - 	 - 
Q#183 - >300783311	specific	238088	5	124	3.31643e-15	68.3713	cd00156	REC	 - 	cl19078
Q#183 - >300783311	superfamily	271833	5	124	3.31643e-15	68.3713	cl19078	REC superfamily	 - 	 - 
Q#183 - >300783311	specific	99777	151	198	7.40809e-12	57.9296	cd06170	LuxR_C_like	 - 	cl21459
Q#183 - >300783311	superfamily	277524	151	198	7.40809e-12	57.9296	cl21459	HTH superfamily	 - 	 - 
Q#183 - >300783311	multi-dom	225107	1	198	1.43358e-36	128.961	COG2197	CitB	 - 	 - 
Q#184 - >300783390	specific	238088	11	123	9.07157e-17	72.6085	cd00156	REC	 - 	cl19078
Q#184 - >300783390	superfamily	271833	11	123	9.07157e-17	72.6085	cl19078	REC superfamily	 - 	 - 
Q#184 - >300783390	specific	99777	142	196	8.18304e-15	65.6336	cd06170	LuxR_C_like	 - 	cl21459
Q#184 - >300783390	superfamily	277524	142	196	8.18304e-15	65.6336	cl21459	HTH superfamily	 - 	 - 
Q#184 - >300783390	multi-dom	225107	8	201	1.67323e-51	167.096	COG2197	CitB	 - 	 - 
Q#185 - >300784001	specific	238088	5	124	1.48254e-13	63.7489	cd00156	REC	 - 	cl19078
Q#185 - >300784001	superfamily	271833	5	124	1.48254e-13	63.7489	cl19078	REC superfamily	 - 	 - 
Q#185 - >300784001	specific	99777	151	195	3.98402e-13	61.0112	cd06170	LuxR_C_like	C	cl21459
Q#185 - >300784001	superfamily	277524	151	195	3.98402e-13	61.0112	cl21459	HTH superfamily	C	 - 
Q#185 - >300784001	multi-dom	225107	1	213	7.46534e-43	145.139	COG2197	CitB	 - 	 - 
Q#186 - >300784158	specific	238088	25	135	4.41375e-14	65.2897	cd00156	REC	 - 	cl19078
Q#186 - >300784158	superfamily	271833	25	135	4.41375e-14	65.2897	cl19078	REC superfamily	 - 	 - 
Q#186 - >300784158	specific	99777	165	221	3.45168e-12	59.0852	cd06170	LuxR_C_like	 - 	cl21459
Q#186 - >300784158	superfamily	277524	165	221	3.45168e-12	59.0852	cl21459	HTH superfamily	 - 	 - 
Q#186 - >300784158	multi-dom	225107	22	225	3.7814e-41	141.287	COG2197	CitB	 - 	 - 
Q#187 - >300784159	specific	99777	154	210	4.60643e-14	63.7076	cd06170	LuxR_C_like	 - 	cl21459
Q#187 - >300784159	superfamily	277524	154	210	4.60643e-14	63.7076	cl21459	HTH superfamily	 - 	 - 
Q#187 - >300784159	specific	238088	15	125	2.90705e-12	59.8969	cd00156	REC	 - 	cl19078
Q#187 - >300784159	superfamily	271833	15	125	2.90705e-12	59.8969	cl19078	REC superfamily	 - 	 - 
Q#187 - >300784159	multi-dom	225107	11	214	3.21037e-40	138.206	COG2197	CitB	 - 	 - 
Q#188 - >300784317	specific	238088	7	120	1.2311e-22	89.1721	cd00156	REC	 - 	cl19078
Q#188 - >300784317	superfamily	271833	7	120	1.2311e-22	89.1721	cl19078	REC superfamily	 - 	 - 
Q#188 - >300784317	specific	99777	152	206	2.58146e-17	72.9524	cd06170	LuxR_C_like	 - 	cl21459
Q#188 - >300784317	superfamily	277524	152	206	2.58146e-17	72.9524	cl21459	HTH superfamily	 - 	 - 
Q#188 - >300784317	multi-dom	225107	4	211	1.67417e-64	200.993	COG2197	CitB	 - 	 - 
Q#189 - >300784547	specific	99777	125	181	7.30996e-19	76.8044	cd06170	LuxR_C_like	 - 	cl21459
Q#189 - >300784547	superfamily	277524	125	181	7.30996e-19	76.8044	cl21459	HTH superfamily	 - 	 - 
Q#189 - >300784547	specific	238088	5	95	1.28496e-17	74.9197	cd00156	REC	 - 	cl19078
Q#189 - >300784547	superfamily	271833	5	95	1.28496e-17	74.9197	cl19078	REC superfamily	 - 	 - 
Q#189 - >300784547	multi-dom	225107	6	185	1.11589e-50	164.399	COG2197	CitB	 - 	 - 
Q#190 - >300784675	specific	238088	6	120	1.40904e-32	115.366	cd00156	REC	 - 	cl19078
Q#190 - >300784675	superfamily	271833	6	120	1.40904e-32	115.366	cl19078	REC superfamily	 - 	 - 
Q#190 - >300784675	specific	99777	151	205	1.99439e-18	76.034	cd06170	LuxR_C_like	 - 	cl21459
Q#190 - >300784675	superfamily	277524	151	205	1.99439e-18	76.034	cl21459	HTH superfamily	 - 	 - 
Q#190 - >300784675	multi-dom	225107	5	213	1.50547e-68	211.394	COG2197	CitB	 - 	 - 
Q#191 - >300784747	specific	238088	6	120	1.8211e-24	94.1797	cd00156	REC	 - 	cl19078
Q#191 - >300784747	superfamily	271833	6	120	1.8211e-24	94.1797	cl19078	REC superfamily	 - 	 - 
Q#191 - >300784747	specific	99777	153	207	7.65896e-19	77.1896	cd06170	LuxR_C_like	 - 	cl21459
Q#191 - >300784747	superfamily	277524	153	207	7.65896e-19	77.1896	cl21459	HTH superfamily	 - 	 - 
Q#191 - >300784747	multi-dom	225107	4	215	1.48376e-67	209.082	COG2197	CitB	 - 	 - 
