#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-2E4B66450ED2ABBB-1E882CDD8B7F3B8E
#datatype	hitsConcise Results
#status	0
#Start time	2015-06-27T19:51:32	Run time	0:03:53:46
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#848 - >353675552	superfamily	271833	11	124	8.65879e-28	105.35	cl19078	REC superfamily	 - 	 - 
Q#848 - >353675552	multi-dom	182652	36	338	0	530.333	PRK10693	PRK10693	 - 	 - 
Q#849 - >247539968	specific	238030	399	503	6.9643e-30	114.666	cd00075	HATPase_c	 - 	cl00075
Q#849 - >247539968	superfamily	275468	399	503	6.9643e-30	114.666	cl00075	HATPase_c superfamily	 - 	 - 
Q#849 - >247539968	specific	238088	529	642	1.66672e-26	105.35	cd00156	REC	 - 	cl19078
Q#849 - >247539968	superfamily	271833	529	642	1.66672e-26	105.35	cl19078	REC superfamily	 - 	 - 
Q#849 - >247539968	specific	119399	280	341	2.21094e-11	60.6892	cd00082	HisKA	 - 	cl00080
Q#849 - >247539968	superfamily	260177	280	341	2.21094e-11	60.6892	cl00080	HisKA superfamily	 - 	 - 
Q#849 - >247539968	specific	238075	164	266	7.06661e-10	57.2579	cd00130	PAS	 - 	cl21578
Q#849 - >247539968	superfamily	271998	164	266	7.06661e-10	57.2579	cl21578	PAS superfamily	 - 	 - 
Q#849 - >247539968	specific	238041	687	759	3.96316e-09	54.695	cd00088	HPT	 - 	cl00086
Q#849 - >247539968	superfamily	260183	687	759	3.96316e-09	54.695	cl00086	HPT superfamily	 - 	 - 
Q#849 - >247539968	multi-dom	236842	1	779	0	1539.51	PRK11091	PRK11091	 - 	 - 
Q#850 - >353674261	specific	238088	679	790	1.97696e-29	114.21	cd00156	REC	 - 	cl19078
Q#850 - >353674261	superfamily	271833	679	790	1.97696e-29	114.21	cl19078	REC superfamily	 - 	 - 
Q#850 - >353674261	specific	238030	409	516	1.17784e-27	108.888	cd00075	HATPase_c	 - 	cl00075
Q#850 - >353674261	superfamily	275468	409	516	1.17784e-27	108.888	cl00075	HATPase_c superfamily	 - 	 - 
Q#850 - >353674261	specific	119399	291	353	2.19243e-12	63.7708	cd00082	HisKA	 - 	cl00080
Q#850 - >353674261	superfamily	260177	291	353	2.19243e-12	63.7708	cl00080	HisKA superfamily	 - 	 - 
Q#850 - >353674261	specific	238041	822	891	1.13139e-11	62.399	cd00088	HPT	C	cl00086
Q#850 - >353674261	superfamily	260183	822	891	1.13139e-11	62.399	cl00086	HPT superfamily	C	 - 
Q#850 - >353674261	specific	100122	202	249	5.71539e-05	41.8518	cd06225	HAMP	 - 	cl01054
Q#850 - >353674261	superfamily	260769	202	249	5.71539e-05	41.8518	cl01054	HAMP superfamily	 - 	 - 
Q#850 - >353674261	superfamily	255675	31	178	1.54371e-53	183.564	cl10814	DUF2222 superfamily	 - 	 - 
Q#850 - >353674261	superfamily	227332	534	670	5.37406e-29	114.203	cl02086	BarA5 superfamily	 - 	 - 
Q#850 - >353674261	multi-dom	236848	1	919	0	1557.9	PRK11107	PRK11107	 - 	 - 
Q#851 - >247539219	specific	238088	832	940	9.0086e-38	138.092	cd00156	REC	 - 	cl19078
Q#851 - >247539219	superfamily	271833	832	940	9.0086e-38	138.092	cl19078	REC superfamily	 - 	 - 
Q#851 - >247539219	specific	238030	588	691	4.17424e-27	107.347	cd00075	HATPase_c	 - 	cl00075
Q#851 - >247539219	superfamily	275468	588	691	4.17424e-27	107.347	cl00075	HATPase_c superfamily	 - 	 - 
Q#851 - >247539219	specific	119399	469	532	2.9974e-13	66.4672	cd00082	HisKA	 - 	cl00080
Q#851 - >247539219	superfamily	260177	469	532	2.9974e-13	66.4672	cl00080	HisKA superfamily	 - 	 - 
Q#851 - >247539219	superfamily	150207	711	803	3.87768e-29	112.801	cl09693	RcsC superfamily	 - 	 - 
Q#851 - >247539219	multi-dom	182772	26	951	0	1750.63	PRK10841	PRK10841	 - 	 - 
Q#852 - >260217543	specific	238088	9	124	3.25853e-34	116.521	cd00156	REC	 - 	cl19078
Q#852 - >260217543	superfamily	271833	9	124	3.25853e-34	116.521	cl19078	REC superfamily	 - 	 - 
Q#853 - >260215367	specific	238088	4	116	1.00599e-34	121.144	cd00156	REC	 - 	cl19078
Q#853 - >260215367	superfamily	271833	4	116	1.00599e-34	121.144	cl19078	REC superfamily	 - 	 - 
Q#853 - >260215367	specific	238225	127	216	3.55723e-29	105.994	cd00383	trans_reg_C	 - 	cl21459
Q#853 - >260215367	superfamily	277524	127	216	3.55723e-29	105.994	cl21459	HTH superfamily	 - 	 - 
Q#853 - >260215367	multi-dom	182612	1	220	3.49244e-150	419.826	PRK10643	PRK10643	 - 	 - 
Q#854 - >260215593	specific	238088	8	119	1.35605e-35	123.84	cd00156	REC	 - 	cl19078
Q#854 - >260215593	superfamily	271833	8	119	1.35605e-35	123.84	cl19078	REC superfamily	 - 	 - 
Q#854 - >260215593	specific	238225	133	227	4.10645e-25	95.594	cd00383	trans_reg_C	 - 	cl21459
Q#854 - >260215593	superfamily	277524	133	227	4.10645e-25	95.594	cl21459	HTH superfamily	 - 	 - 
Q#854 - >260215593	multi-dom	236838	1	229	7.99014e-147	411.663	PRK11083	PRK11083	 - 	 - 
Q#855 - >260215596	specific	238088	7	118	1.98774e-35	123.455	cd00156	REC	 - 	cl19078
Q#855 - >260215596	superfamily	271833	7	118	1.98774e-35	123.455	cl19078	REC superfamily	 - 	 - 
Q#855 - >260215596	specific	238225	137	232	1.05657e-24	94.4384	cd00383	trans_reg_C	 - 	cl21459
Q#855 - >260215596	superfamily	277524	137	232	1.05657e-24	94.4384	cl21459	HTH superfamily	 - 	 - 
Q#855 - >260215596	multi-dom	183013	1	237	0	557.321	PRK11173	PRK11173	 - 	 - 
Q#856 - >260215944	specific	238088	6	120	1.57141e-43	144.256	cd00156	REC	 - 	cl19078
Q#856 - >260215944	superfamily	271833	6	120	1.57141e-43	144.256	cl19078	REC superfamily	 - 	 - 
Q#856 - >260215944	specific	238225	132	225	1.26037e-36	125.64	cd00383	trans_reg_C	 - 	cl21459
Q#856 - >260215944	superfamily	277524	132	225	1.26037e-36	125.64	cl21459	HTH superfamily	 - 	 - 
Q#856 - >260215944	multi-dom	182277	1	229	1.12154e-165	459.569	PRK10161	PRK10161	 - 	 - 
Q#857 - >260216279	specific	238088	5	116	4.92338e-35	121.914	cd00156	REC	 - 	cl19078
Q#857 - >260216279	superfamily	271833	5	116	4.92338e-35	121.914	cl19078	REC superfamily	 - 	 - 
Q#857 - >260216279	specific	238225	129	223	3.64629e-29	105.994	cd00383	trans_reg_C	 - 	cl21459
Q#857 - >260216279	superfamily	277524	129	223	3.64629e-29	105.994	cl21459	HTH superfamily	 - 	 - 
Q#857 - >260216279	multi-dom	182522	1	224	2.15199e-156	435.773	PRK10529	PRK10529	 - 	 - 
Q#858 - >260216676	specific	238088	4	116	4.03292e-36	124.996	cd00156	REC	 - 	cl19078
Q#858 - >260216676	superfamily	271833	4	116	4.03292e-36	124.996	cl19078	REC superfamily	 - 	 - 
Q#858 - >260216676	specific	238225	127	220	3.61799e-26	98.2904	cd00383	trans_reg_C	 - 	cl21459
Q#858 - >260216676	superfamily	277524	127	220	3.61799e-26	98.2904	cl21459	HTH superfamily	 - 	 - 
Q#858 - >260216676	multi-dom	182755	1	223	4.59531e-160	444.952	PRK10816	PRK10816	 - 	 - 
Q#859 - >260216995	specific	238225	158	252	3.38243e-32	115.239	cd00383	trans_reg_C	 - 	cl21459
Q#859 - >260216995	superfamily	277524	158	252	3.38243e-32	115.239	cl21459	HTH superfamily	 - 	 - 
Q#859 - >260216995	specific	238088	27	121	1.12084e-24	95.3353	cd00156	REC	 - 	cl19078
Q#859 - >260216995	superfamily	271833	27	121	1.12084e-24	95.3353	cl19078	REC superfamily	 - 	 - 
Q#859 - >260216995	multi-dom	236738	21	259	0	499.933	PRK10701	PRK10701	 - 	 - 
Q#860 - >260217744	specific	238225	142	232	1.49766e-34	120.632	cd00383	trans_reg_C	 - 	cl21459
Q#860 - >260217744	superfamily	277524	142	232	1.49766e-34	120.632	cl21459	HTH superfamily	 - 	 - 
Q#860 - >260217744	specific	238088	14	125	1.28881e-32	116.136	cd00156	REC	 - 	cl19078
Q#860 - >260217744	superfamily	271833	14	125	1.28881e-32	116.136	cl19078	REC superfamily	 - 	 - 
Q#860 - >260217744	multi-dom	182665	1	240	1.97965e-180	498.056	PRK10710	PRK10710	 - 	 - 
Q#861 - >260217826	specific	238088	24	136	3.85315e-30	109.973	cd00156	REC	 - 	cl19078
Q#861 - >260217826	superfamily	271833	24	136	3.85315e-30	109.973	cl19078	REC superfamily	 - 	 - 
Q#861 - >260217826	specific	238225	147	235	2.46035e-23	90.9716	cd00383	trans_reg_C	 - 	cl21459
Q#861 - >260217826	superfamily	277524	147	235	2.46035e-23	90.9716	cl21459	HTH superfamily	 - 	 - 
Q#861 - >260217826	multi-dom	223816	22	239	8.39789e-68	211.387	COG0745	OmpR	 - 	 - 
Q#862 - >260217856	specific	238088	4	115	1.8115e-37	128.462	cd00156	REC	 - 	cl19078
Q#862 - >260217856	superfamily	271833	4	115	1.8115e-37	128.462	cl19078	REC superfamily	 - 	 - 
Q#862 - >260217856	specific	238225	128	217	8.00537e-21	83.6528	cd00383	trans_reg_C	 - 	cl21459
Q#862 - >260217856	superfamily	277524	128	217	8.00537e-21	83.6528	cl21459	HTH superfamily	 - 	 - 
Q#862 - >260217856	multi-dom	185376	1	221	2.70525e-140	394.859	PRK15479	PRK15479	 - 	 - 
Q#863 - >260218883	specific	238088	8	120	2.68973e-41	138.863	cd00156	REC	 - 	cl19078
Q#863 - >260218883	superfamily	271833	8	120	2.68973e-41	138.863	cl19078	REC superfamily	 - 	 - 
Q#863 - >260218883	specific	238225	138	232	6.17122e-34	119.091	cd00383	trans_reg_C	 - 	cl21459
Q#863 - >260218883	superfamily	277524	138	232	6.17122e-34	119.091	cl21459	HTH superfamily	 - 	 - 
Q#863 - >260218883	multi-dom	181883	1	238	0	506.049	PRK09468	ompR	 - 	 - 
Q#864 - >260219072	specific	238088	4	115	3.91937e-35	122.299	cd00156	REC	 - 	cl19078
Q#864 - >260219072	superfamily	271833	4	115	3.91937e-35	122.299	cl19078	REC superfamily	 - 	 - 
Q#864 - >260219072	specific	238225	125	218	2.38074e-32	114.469	cd00383	trans_reg_C	 - 	cl21459
Q#864 - >260219072	superfamily	277524	125	218	2.38074e-32	114.469	cl21459	HTH superfamily	 - 	 - 
Q#864 - >260219072	multi-dom	183172	1	223	1.99844e-146	410.444	PRK11517	PRK11517	 - 	 - 
Q#865 - >260219082	specific	238225	134	228	3.38773e-31	111.772	cd00383	trans_reg_C	 - 	cl21459
Q#865 - >260219082	superfamily	277524	134	228	3.38773e-31	111.772	cl21459	HTH superfamily	 - 	 - 
Q#865 - >260219082	specific	238088	5	115	6.96507e-31	111.514	cd00156	REC	 - 	cl19078
Q#865 - >260219082	superfamily	271833	5	115	6.96507e-31	111.514	cl19078	REC superfamily	 - 	 - 
Q#865 - >260219082	multi-dom	182864	1	232	6.97582e-174	480.839	PRK10955	PRK10955	 - 	 - 
Q#866 - >260219404	specific	238088	10	122	1.63624e-34	120.758	cd00156	REC	 - 	cl19078
Q#866 - >260219404	superfamily	271833	10	122	1.63624e-34	120.758	cl19078	REC superfamily	 - 	 - 
Q#866 - >260219404	specific	238225	134	226	1.82104e-28	104.454	cd00383	trans_reg_C	 - 	cl21459
Q#866 - >260219404	superfamily	277524	134	226	1.82104e-28	104.454	cl21459	HTH superfamily	 - 	 - 
Q#866 - >260219404	multi-dom	130454	9	226	2.93618e-136	384.536	TIGR01387	cztR_silR_copR	 - 	 - 
Q#867 - >260219420	specific	238088	12	124	2.06827e-36	125.766	cd00156	REC	 - 	cl19078
Q#867 - >260219420	superfamily	271833	12	124	2.06827e-36	125.766	cl19078	REC superfamily	 - 	 - 
Q#867 - >260219420	specific	238225	136	229	4.9231e-33	116.395	cd00383	trans_reg_C	 - 	cl21459
Q#867 - >260219420	superfamily	277524	136	229	4.9231e-33	116.395	cl21459	HTH superfamily	 - 	 - 
Q#867 - >260219420	multi-dom	182102	9	234	2.87854e-163	453.612	PRK09836	PRK09836	 - 	 - 
Q#868 - >260215486	specific	99777	160	213	9.76935e-19	76.8044	cd06170	LuxR_C_like	 - 	cl21459
Q#868 - >260215486	superfamily	277524	160	213	9.76935e-19	76.8044	cl21459	HTH superfamily	 - 	 - 
Q#868 - >260215486	specific	223855	18	135	0.000815888	37.1316	COG0784	CheY	 - 	cl19078
Q#868 - >260215486	superfamily	271833	18	135	0.000815888	37.1316	cl19078	REC superfamily	 - 	 - 
Q#868 - >260215486	multi-dom	225107	19	214	1.37367e-41	142.058	COG2197	CitB	 - 	 - 
Q#869 - >260217374	specific	238088	25	139	5.14454e-23	90.3277	cd00156	REC	 - 	cl19078
Q#869 - >260217374	superfamily	271833	25	139	5.14454e-23	90.3277	cl19078	REC superfamily	 - 	 - 
Q#869 - >260217374	specific	99777	171	227	8.71672e-14	63.3224	cd06170	LuxR_C_like	 - 	cl21459
Q#869 - >260217374	superfamily	277524	171	227	8.71672e-14	63.3224	cl21459	HTH superfamily	 - 	 - 
Q#869 - >260217374	multi-dom	182619	16	231	1.12344e-127	362.809	PRK10651	PRK10651	 - 	 - 
Q#870 - >260217585	specific	238088	5	119	2.53758e-32	114.98	cd00156	REC	 - 	cl19078
Q#870 - >260217585	superfamily	271833	5	119	2.53758e-32	114.98	cl19078	REC superfamily	 - 	 - 
Q#870 - >260217585	specific	99777	150	206	3.93692e-16	69.4856	cd06170	LuxR_C_like	 - 	cl21459
Q#870 - >260217585	superfamily	277524	150	206	3.93692e-16	69.4856	cl21459	HTH superfamily	 - 	 - 
Q#870 - >260217585	multi-dom	236538	1	218	1.81031e-166	460.727	PRK09483	PRK09483	 - 	 - 
Q#871 - >260217843	specific	238088	7	123	2.34387e-17	74.5345	cd00156	REC	 - 	cl19078
Q#871 - >260217843	superfamily	271833	7	123	2.34387e-17	74.5345	cl19078	REC superfamily	 - 	 - 
Q#871 - >260217843	specific	99777	151	204	3.57397e-16	69.8708	cd06170	LuxR_C_like	 - 	cl21459
Q#871 - >260217843	superfamily	277524	151	204	3.57397e-16	69.8708	cl21459	HTH superfamily	 - 	 - 
Q#871 - >260217843	multi-dom	182771	1	216	3.21672e-156	434.646	PRK10840	PRK10840	 - 	 - 
Q#872 - >260218031	specific	238088	6	117	2.63945e-31	111.899	cd00156	REC	 - 	cl19078
Q#872 - >260218031	superfamily	271833	6	117	2.63945e-31	111.899	cl19078	REC superfamily	 - 	 - 
Q#872 - >260218031	specific	99777	150	206	3.9295e-19	77.96	cd06170	LuxR_C_like	 - 	cl21459
Q#872 - >260218031	superfamily	277524	150	206	3.9295e-19	77.96	cl21459	HTH superfamily	 - 	 - 
Q#872 - >260218031	multi-dom	182431	1	210	2.34198e-131	371.107	PRK10403	PRK10403	 - 	 - 
Q#873 - >260218677	specific	99777	141	193	7.45516e-19	76.8044	cd06170	LuxR_C_like	 - 	cl21459
Q#873 - >260218677	superfamily	277524	141	193	7.45516e-19	76.8044	cl21459	HTH superfamily	 - 	 - 
Q#873 - >260218677	multi-dom	225107	2	188	2.83459e-18	78.8849	COG2197	CitB	 - 	 - 
Q#874 - >260218113	specific	238088	2	97	7.10802e-27	103.424	cd00156	REC	 - 	cl19078
Q#874 - >260218113	superfamily	271833	2	97	7.10802e-27	103.424	cl19078	REC superfamily	 - 	 - 
Q#874 - >260218113	specific	99707	117	276	3.48435e-22	91.8239	cd00009	AAA	 - 	cl21455
Q#874 - >260218113	superfamily	277521	117	276	3.48435e-22	91.8239	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#874 - >260218113	multi-dom	185070	1	420	0	908.831	PRK15115	PRK15115	 - 	 - 
Q#875 - >260219155	specific	238088	27	138	4.63733e-40	140.789	cd00156	REC	 - 	cl19078
Q#875 - >260219155	superfamily	271833	27	138	4.63733e-40	140.789	cl19078	REC superfamily	 - 	 - 
Q#875 - >260219155	specific	99707	160	329	3.72644e-26	103.38	cd00009	AAA	 - 	cl21455
Q#875 - >260219155	superfamily	277521	160	329	3.72644e-26	103.38	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#875 - >260219155	specific	251640	446	485	3.78572e-12	61.2806	pfam02954	HTH_8	 - 	cl22895
Q#875 - >260219155	superfamily	277610	446	485	3.78572e-12	61.2806	cl22895	HTH_8 superfamily	 - 	 - 
Q#875 - >260219155	multi-dom	182842	20	488	0	978.585	PRK10923	glnG	 - 	 - 
Q#876 - >260217758	specific	238088	5	115	1.75653e-26	99.9577	cd00156	REC	 - 	cl19078
Q#876 - >260217758	superfamily	271833	5	115	1.75653e-26	99.9577	cl19078	REC superfamily	 - 	 - 
Q#876 - >260217758	specific	252568	143	238	3.99525e-27	101.137	pfam04397	LytTR	 - 	cl04498
Q#876 - >260217758	superfamily	262178	143	238	3.99525e-27	101.137	cl04498	LytTR superfamily	 - 	 - 
Q#876 - >260217758	multi-dom	236956	1	240	1.9626e-163	454.69	PRK11697	PRK11697	 - 	 - 
Q#877 - >260217964	specific	238088	4	115	5.66315e-22	87.6313	cd00156	REC	 - 	cl19078
Q#877 - >260217964	superfamily	271833	4	115	5.66315e-22	87.6313	cl19078	REC superfamily	 - 	 - 
Q#877 - >260217964	specific	252568	144	241	5.65344e-35	121.938	pfam04397	LytTR	 - 	cl04498
Q#877 - >260217964	superfamily	262178	144	241	5.65344e-35	121.938	cl04498	LytTR superfamily	 - 	 - 
Q#877 - >260217964	multi-dom	225818	1	243	2.60642e-75	231.096	COG3279	LytT	 - 	 - 
Q#878 - >260217114	specific	238088	8	120	2.50467e-34	124.225	cd00156	REC	 - 	cl19078
Q#878 - >260217114	superfamily	271833	8	120	2.50467e-34	124.225	cl19078	REC superfamily	 - 	 - 
Q#878 - >260217114	specific	254114	193	397	2.44205e-39	140.504	pfam07228	SpoIIE	 - 	cl00120
Q#878 - >260217114	superfamily	260203	193	397	2.44205e-39	140.504	cl00120	PP2Cc superfamily	 - 	 - 
Q#878 - >260217114	multi-dom	223816	6	120	6.97353e-29	112.39	COG0745	OmpR	C	 - 
Q#879 - >260217544	specific	238088	7	108	1.10101e-22	91.0981	cd00156	REC	 - 	cl19078
Q#879 - >260217544	superfamily	271833	7	108	1.10101e-22	91.0981	cl19078	REC superfamily	 - 	 - 
Q#879 - >260217544	specific	250544	158	339	6.67148e-82	249.709	pfam01339	CheB_methylest	 - 	cl03170
Q#879 - >260217544	superfamily	250544	158	339	6.67148e-82	249.709	cl03170	CheB_methylest superfamily	 - 	 - 
Q#879 - >260217544	multi-dom	234828	1	345	0	600.984	PRK00742	PRK00742	 - 	 - 
Q#880 - >260216755	specific	238088	201	327	1.93584e-19	81.8533	cd00156	REC	 - 	cl19078
Q#880 - >260216755	superfamily	271833	201	327	1.93584e-19	81.8533	cl19078	REC superfamily	 - 	 - 
Q#880 - >260216755	specific	223905	15	177	2.88183e-38	135.115	COG0835	CheW	 - 	cl00256
Q#880 - >260216755	superfamily	260304	15	177	2.88183e-38	135.115	cl00256	CheW_like superfamily	 - 	 - 
Q#880 - >260216755	multi-dom	223816	202	327	6.90323e-12	63.0849	COG0745	OmpR	C	 - 
Q#881 - >260217359	specific	238088	11	124	2.85692e-30	111.899	cd00156	REC	 - 	cl19078
Q#881 - >260217359	superfamily	271833	11	124	2.85692e-30	111.899	cl19078	REC superfamily	 - 	 - 
Q#881 - >260217359	multi-dom	182652	35	337	0	590.424	PRK10693	PRK10693	 - 	 - 
Q#882 - >260218539	specific	238088	37	149	3.86503e-19	79.9273	cd00156	REC	 - 	cl19078
Q#882 - >260218539	superfamily	271833	37	149	3.86503e-19	79.9273	cl19078	REC superfamily	 - 	 - 
Q#882 - >260218539	specific	257045	163	190	0.00176683	35.1455	pfam12431	CitT	 - 	cl13818
Q#882 - >260218539	superfamily	257045	163	190	0.00176683	35.1455	cl13818	CitT superfamily	 - 	 - 
Q#882 - >260218539	multi-dom	226931	35	254	7.27495e-75	229.831	COG4565	CitB	 - 	 - 
Q#883 - >260215338	specific	238030	399	503	2.59402e-32	121.6	cd00075	HATPase_c	 - 	cl00075
Q#883 - >260215338	superfamily	275468	399	503	2.59402e-32	121.6	cl00075	HATPase_c superfamily	 - 	 - 
Q#883 - >260215338	specific	238088	529	641	7.6568e-24	98.0317	cd00156	REC	 - 	cl19078
Q#883 - >260215338	superfamily	271833	529	641	7.6568e-24	98.0317	cl19078	REC superfamily	 - 	 - 
Q#883 - >260215338	specific	119399	280	341	1.4235e-11	61.0744	cd00082	HisKA	 - 	cl00080
Q#883 - >260215338	superfamily	260177	280	341	1.4235e-11	61.0744	cl00080	HisKA superfamily	 - 	 - 
Q#883 - >260215338	specific	238041	683	763	2.07347e-10	58.547	cd00088	HPT	 - 	cl00086
Q#883 - >260215338	superfamily	260183	683	763	2.07347e-10	58.547	cl00086	HPT superfamily	 - 	 - 
Q#883 - >260215338	specific	238075	164	266	2.12162e-10	58.7987	cd00130	PAS	 - 	cl21578
Q#883 - >260215338	superfamily	271998	164	266	2.12162e-10	58.7987	cl21578	PAS superfamily	 - 	 - 
Q#883 - >260215338	multi-dom	236842	1	779	0	1558.77	PRK11091	PRK11091	 - 	 - 
Q#884 - >260217123	specific	238030	368	472	5.81366e-34	126.607	cd00075	HATPase_c	 - 	cl00075
Q#884 - >260217123	superfamily	275468	368	472	5.81366e-34	126.607	cl00075	HATPase_c superfamily	 - 	 - 
Q#884 - >260217123	specific	238088	640	756	1.61864e-25	103.039	cd00156	REC	 - 	cl19078
Q#884 - >260217123	superfamily	271833	640	756	1.61864e-25	103.039	cl19078	REC superfamily	 - 	 - 
Q#884 - >260217123	specific	238088	496	611	2.25864e-18	82.6237	cd00156	REC	 - 	cl19078
Q#884 - >260217123	superfamily	271833	496	611	2.25864e-18	82.6237	cl19078	REC superfamily	 - 	 - 
Q#884 - >260217123	specific	119399	252	312	5.25702e-15	71.4748	cd00082	HisKA	 - 	cl00080
Q#884 - >260217123	superfamily	260177	252	312	5.25702e-15	71.4748	cl00080	HisKA superfamily	 - 	 - 
Q#884 - >260217123	specific	238075	122	228	2.215e-12	64.9619	cd00130	PAS	 - 	cl21578
Q#884 - >260217123	superfamily	271998	122	228	2.215e-12	64.9619	cl21578	PAS superfamily	 - 	 - 
Q#884 - >260217123	specific	225108	763	859	0.000149289	41.2772	COG2198	HPtr	C	cl00086
Q#884 - >260217123	superfamily	260183	763	859	0.000149289	41.2772	cl00086	HPT superfamily	C	 - 
Q#884 - >260217123	multi-dom	274368	139	472	3.82336e-39	148.896	TIGR02966	phoR_proteo	 - 	 - 
Q#884 - >260217123	multi-dom	225112	4	235	1.13985e-11	64.4852	COG2202	PAS	 - 	 - 
Q#884 - >260217123	multi-dom	223816	637	767	2.24552e-16	78.8781	COG0745	OmpR	C	 - 
Q#885 - >260217844	specific	238088	583	695	1.09104e-35	131.159	cd00156	REC	 - 	cl19078
Q#885 - >260217844	superfamily	271833	583	695	1.09104e-35	131.159	cl19078	REC superfamily	 - 	 - 
Q#885 - >260217844	specific	238030	341	443	1.83223e-30	116.207	cd00075	HATPase_c	 - 	cl00075
Q#885 - >260217844	superfamily	275468	341	443	1.83223e-30	116.207	cl00075	HATPase_c superfamily	 - 	 - 
Q#885 - >260217844	specific	119399	222	285	1.68529e-13	66.4672	cd00082	HisKA	 - 	cl00080
Q#885 - >260217844	superfamily	260177	222	285	1.68529e-13	66.4672	cl00080	HisKA superfamily	 - 	 - 
Q#885 - >260217844	specific	150207	463	554	2.19142e-48	165.188	pfam09456	RcsC	 - 	cl09693
Q#885 - >260217844	superfamily	150207	463	554	2.19142e-48	165.188	cl09693	RcsC superfamily	 - 	 - 
Q#885 - >260217844	multi-dom	274368	107	443	1.52931e-40	151.207	TIGR02966	phoR_proteo	 - 	 - 
Q#886 - >260218314	specific	238030	409	516	1.06033e-31	120.444	cd00075	HATPase_c	 - 	cl00075
Q#886 - >260218314	superfamily	275468	409	516	1.06033e-31	120.444	cl00075	HATPase_c superfamily	 - 	 - 
Q#886 - >260218314	specific	238088	673	784	4.18968e-31	119.218	cd00156	REC	 - 	cl19078
Q#886 - >260218314	superfamily	271833	673	784	4.18968e-31	119.218	cl19078	REC superfamily	 - 	 - 
Q#886 - >260218314	specific	119399	291	353	5.99693e-14	68.3932	cd00082	HisKA	 - 	cl00080
Q#886 - >260218314	superfamily	260177	291	353	5.99693e-14	68.3932	cl00080	HisKA superfamily	 - 	 - 
Q#886 - >260218314	specific	238041	822	890	8.5023e-10	57.0062	cd00088	HPT	C	cl00086
Q#886 - >260218314	superfamily	260183	822	890	8.5023e-10	57.0062	cl00086	HPT superfamily	C	 - 
Q#886 - >260218314	specific	100122	202	247	6.4294e-05	41.8518	cd06225	HAMP	 - 	cl01054
Q#886 - >260218314	superfamily	260769	202	247	6.4294e-05	41.8518	cl01054	HAMP superfamily	 - 	 - 
Q#886 - >260218314	specific	255675	31	177	8.21642e-71	231.329	pfam09984	DUF2222	 - 	cl10814
Q#886 - >260218314	superfamily	255675	31	177	8.21642e-71	231.329	cl10814	DUF2222 superfamily	 - 	 - 
Q#886 - >260218314	superfamily	227332	526	664	1.76396e-43	155.419	cl02086	BarA5 superfamily	 - 	 - 
Q#886 - >260218314	multi-dom	236848	1	916	0	1711.6	PRK11107	PRK11107	 - 	 - 
Q#887 - >146232947	specific	238088	5	118	1.29209e-29	104.58	cd00156	REC	 - 	cl19078
Q#887 - >146232947	superfamily	271833	5	118	1.29209e-29	104.58	cl19078	REC superfamily	 - 	 - 
Q#888 - >146232685	specific	238088	5	119	1.91526e-31	109.202	cd00156	REC	 - 	cl19078
Q#888 - >146232685	superfamily	271833	5	119	1.91526e-31	109.202	cl19078	REC superfamily	 - 	 - 
Q#889 - >146233093	specific	238088	11	125	4.37723e-35	118.832	cd00156	REC	 - 	cl19078
Q#889 - >146233093	superfamily	271833	11	125	4.37723e-35	118.832	cl19078	REC superfamily	 - 	 - 
Q#889 - >146233093	multi-dom	223816	9	124	3.20948e-31	112.005	COG0745	OmpR	C	 - 
Q#890 - >146232730	specific	238225	129	220	2.73542e-38	130.262	cd00383	trans_reg_C	 - 	cl21459
Q#890 - >146232730	superfamily	277524	129	220	2.73542e-38	130.262	cl21459	HTH superfamily	 - 	 - 
Q#890 - >146232730	specific	238088	4	116	1.51942e-34	120.758	cd00156	REC	 - 	cl19078
Q#890 - >146232730	superfamily	271833	4	116	1.51942e-34	120.758	cl19078	REC superfamily	 - 	 - 
Q#890 - >146232730	multi-dom	223816	1	222	7.35232e-88	261.848	COG0745	OmpR	 - 	 - 
Q#891 - >146232420	specific	238088	6	119	1.09259e-33	118.832	cd00156	REC	 - 	cl19078
Q#891 - >146232420	superfamily	271833	6	119	1.09259e-33	118.832	cl19078	REC superfamily	 - 	 - 
Q#891 - >146232420	specific	238225	132	225	2.70347e-28	104.068	cd00383	trans_reg_C	 - 	cl21459
Q#891 - >146232420	superfamily	277524	132	225	2.70347e-28	104.068	cl21459	HTH superfamily	 - 	 - 
Q#891 - >146232420	multi-dom	131209	1	226	9.2067e-83	248.783	TIGR02154	PhoB	 - 	 - 
Q#892 - >146232293	specific	238088	10	122	7.06867e-34	123.455	cd00156	REC	 - 	cl19078
Q#892 - >146232293	superfamily	271833	10	122	7.06867e-34	123.455	cl19078	REC superfamily	 - 	 - 
Q#892 - >146232293	specific	99707	145	292	1.91644e-14	70.2527	cd00009	AAA	 - 	cl21455
Q#892 - >146232293	superfamily	277521	145	292	1.91644e-14	70.2527	cl21455	P-loop_NTPase superfamily	 - 	 - 
