#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-F4DEE36978FDE04-39C4DC92B536F31D
#datatype	hitsConcise Results
#status	0
#Start time	2015-06-27T19:51:07	Run time	0:01:52:00
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#975 - >222456292	superfamily	271833	4	115	2.94998e-44	145.796	cl19078	REC superfamily	 - 	 - 
Q#975 - >222456292	specific	238225	128	221	4.94894e-39	131.803	cd00383	trans_reg_C	 - 	cl21459
Q#975 - >222456292	superfamily	277524	128	221	4.94894e-39	131.803	cl21459	HTH superfamily	 - 	 - 
Q#975 - >222456292	multi-dom	223816	1	222	6.56612e-101	294.975	COG0745	OmpR	 - 	 - 
Q#976 - >222456323	specific	238225	133	227	2.75899e-42	140.662	cd00383	trans_reg_C	 - 	cl21459
Q#976 - >222456323	superfamily	277524	133	227	2.75899e-42	140.662	cl21459	HTH superfamily	 - 	 - 
Q#976 - >222456323	specific	238088	5	119	1.96525e-37	128.462	cd00156	REC	 - 	cl19078
Q#976 - >222456323	superfamily	271833	5	119	1.96525e-37	128.462	cl19078	REC superfamily	 - 	 - 
Q#976 - >222456323	multi-dom	223816	2	229	8.65823e-90	266.855	COG0745	OmpR	 - 	 - 
Q#977 - >222456583	specific	238088	8	118	7.88748e-41	137.322	cd00156	REC	 - 	cl19078
Q#977 - >222456583	superfamily	271833	8	118	7.88748e-41	137.322	cl19078	REC superfamily	 - 	 - 
Q#977 - >222456583	specific	238225	136	225	1.78418e-23	91.3568	cd00383	trans_reg_C	 - 	cl21459
Q#977 - >222456583	superfamily	277524	136	225	1.78418e-23	91.3568	cl21459	HTH superfamily	 - 	 - 
Q#977 - >222456583	multi-dom	223816	6	228	3.597e-77	234.884	COG0745	OmpR	 - 	 - 
Q#978 - >222457430	specific	238088	7	120	1.49904e-32	115.366	cd00156	REC	 - 	cl19078
Q#978 - >222457430	superfamily	271833	7	120	1.49904e-32	115.366	cl19078	REC superfamily	 - 	 - 
Q#978 - >222457430	specific	99777	152	205	6.95418e-18	74.4932	cd06170	LuxR_C_like	 - 	cl21459
Q#978 - >222457430	superfamily	277524	152	205	6.95418e-18	74.4932	cl21459	HTH superfamily	 - 	 - 
Q#978 - >222457430	multi-dom	225107	5	207	4.33432e-73	222.95	COG2197	CitB	 - 	 - 
Q#979 - >222454998	specific	238088	6	123	2.02523e-24	98.0317	cd00156	REC	 - 	cl19078
Q#979 - >222454998	superfamily	271833	6	123	2.02523e-24	98.0317	cl19078	REC superfamily	 - 	 - 
Q#979 - >222454998	specific	249644	420	461	2.44306e-07	47.577	pfam00165	HTH_AraC	 - 	cl02815
Q#979 - >222454998	superfamily	249644	420	461	2.44306e-07	47.577	cl02815	HTH_AraC superfamily	 - 	 - 
Q#979 - >222454998	specific	249644	475	510	2.38669e-06	44.8806	pfam00165	HTH_AraC	 - 	cl02815
Q#979 - >222454998	superfamily	249644	475	510	2.38669e-06	44.8806	cl02815	HTH_AraC superfamily	 - 	 - 
Q#979 - >222454998	multi-dom	227095	3	510	1.81449e-56	197.196	COG4753	YesN	 - 	 - 
Q#980 - >222455464	specific	238088	6	120	3.29281e-34	124.996	cd00156	REC	 - 	cl19078
Q#980 - >222455464	superfamily	271833	6	120	3.29281e-34	124.996	cl19078	REC superfamily	 - 	 - 
Q#980 - >222455464	specific	249644	443	485	1.28214e-06	45.651	pfam00165	HTH_AraC	 - 	cl02815
Q#980 - >222455464	superfamily	249644	443	485	1.28214e-06	45.651	cl02815	HTH_AraC superfamily	 - 	 - 
Q#980 - >222455464	specific	249644	497	533	4.25258e-05	41.4138	pfam00165	HTH_AraC	 - 	cl02815
Q#980 - >222455464	superfamily	249644	497	533	4.25258e-05	41.4138	cl02815	HTH_AraC superfamily	 - 	 - 
Q#980 - >222455464	multi-dom	227095	1	533	1.30638e-77	254.591	COG4753	YesN	 - 	 - 
Q#981 - >222455706	specific	238088	5	120	2.72326e-33	122.299	cd00156	REC	 - 	cl19078
Q#981 - >222455706	superfamily	271833	5	120	2.72326e-33	122.299	cl19078	REC superfamily	 - 	 - 
Q#981 - >222455706	specific	249644	411	452	0.000267509	38.7174	pfam00165	HTH_AraC	 - 	cl02815
Q#981 - >222455706	superfamily	249644	411	452	0.000267509	38.7174	cl02815	HTH_AraC superfamily	 - 	 - 
Q#981 - >222455706	specific	249644	464	502	0.00145139	36.7914	pfam00165	HTH_AraC	 - 	cl02815
Q#981 - >222455706	superfamily	249644	464	502	0.00145139	36.7914	cl02815	HTH_AraC superfamily	 - 	 - 
Q#981 - >222455706	multi-dom	227095	1	501	9.47265e-77	251.124	COG4753	YesN	 - 	 - 
Q#982 - >222456870	specific	238088	6	119	2.25518e-28	108.817	cd00156	REC	 - 	cl19078
Q#982 - >222456870	superfamily	271833	6	119	2.25518e-28	108.817	cl19078	REC superfamily	 - 	 - 
Q#982 - >222456870	specific	249644	424	464	2.25372e-06	44.8806	pfam00165	HTH_AraC	 - 	cl02815
Q#982 - >222456870	superfamily	249644	424	464	2.25372e-06	44.8806	cl02815	HTH_AraC superfamily	 - 	 - 
Q#982 - >222456870	specific	249644	473	512	0.00246804	36.021	pfam00165	HTH_AraC	 - 	cl02815
Q#982 - >222456870	superfamily	249644	473	512	0.00246804	36.021	cl02815	HTH_AraC superfamily	 - 	 - 
Q#982 - >222456870	multi-dom	227095	1	517	3.42444e-76	249.969	COG4753	YesN	 - 	 - 
Q#983 - >222457181	specific	238088	6	115	4.43779e-28	104.58	cd00156	REC	 - 	cl19078
Q#983 - >222457181	superfamily	271833	6	115	4.43779e-28	104.58	cl19078	REC superfamily	 - 	 - 
Q#983 - >222457181	specific	249644	217	250	5.96607e-05	39.1026	pfam00165	HTH_AraC	N	cl02815
Q#983 - >222457181	superfamily	249644	217	250	5.96607e-05	39.1026	cl02815	HTH_AraC superfamily	N	 - 
Q#983 - >222457181	specific	249644	160	199	0.000789114	36.021	pfam00165	HTH_AraC	 - 	cl02815
Q#983 - >222457181	superfamily	249644	160	199	0.000789114	36.021	cl02815	HTH_AraC superfamily	 - 	 - 
Q#983 - >222457181	multi-dom	197666	168	248	1.67355e-27	102.246	smart00342	HTH_ARAC	 - 	 - 
Q#983 - >222457181	multi-dom	225107	3	115	8.84496e-22	89.6705	COG2197	CitB	C	 - 
Q#984 - >222457356	specific	238088	6	117	6.76734e-27	104.58	cd00156	REC	 - 	cl19078
Q#984 - >222457356	superfamily	271833	6	117	6.76734e-27	104.58	cl19078	REC superfamily	 - 	 - 
Q#984 - >222457356	specific	249644	406	447	0.000672562	37.5618	pfam00165	HTH_AraC	 - 	cl02815
Q#984 - >222457356	superfamily	249644	406	447	0.000672562	37.5618	cl02815	HTH_AraC superfamily	 - 	 - 
Q#984 - >222457356	specific	249644	459	497	0.00885771	34.4802	pfam00165	HTH_AraC	 - 	cl02815
Q#984 - >222457356	superfamily	249644	459	497	0.00885771	34.4802	cl02815	HTH_AraC superfamily	 - 	 - 
Q#984 - >222457356	multi-dom	227095	3	500	4.02431e-78	254.591	COG4753	YesN	 - 	 - 
Q#985 - >222455179	specific	238088	10	112	1.97451e-23	93.0241	cd00156	REC	 - 	cl19078
Q#985 - >222455179	superfamily	271833	10	112	1.97451e-23	93.0241	cl19078	REC superfamily	 - 	 - 
Q#985 - >222455179	specific	250544	176	359	5.34777e-84	255.102	pfam01339	CheB_methylest	 - 	cl03170
Q#985 - >222455179	superfamily	250544	176	359	5.34777e-84	255.102	cl03170	CheB_methylest superfamily	 - 	 - 
Q#985 - >222455179	multi-dom	234828	8	353	1.00737e-126	371.019	PRK00742	PRK00742	 - 	 - 
Q#986 - >222455440	specific	238088	5	106	1.11396e-26	102.269	cd00156	REC	 - 	cl19078
Q#986 - >222455440	superfamily	271833	5	106	1.11396e-26	102.269	cl19078	REC superfamily	 - 	 - 
Q#986 - >222455440	specific	250544	158	341	2.16413e-65	206.952	pfam01339	CheB_methylest	 - 	cl03170
Q#986 - >222455440	superfamily	250544	158	341	2.16413e-65	206.952	cl03170	CheB_methylest superfamily	 - 	 - 
Q#986 - >222455440	multi-dom	234828	1	343	7.59101e-139	401.065	PRK00742	PRK00742	 - 	 - 
Q#987 - >222455656	specific	238088	15	135	1.14694e-26	102.269	cd00156	REC	 - 	cl19078
Q#987 - >222455656	superfamily	271833	15	135	1.14694e-26	102.269	cl19078	REC superfamily	 - 	 - 
Q#987 - >222455656	specific	250544	173	355	2.73308e-78	240.464	pfam01339	CheB_methylest	 - 	cl03170
Q#987 - >222455656	superfamily	250544	173	355	2.73308e-78	240.464	cl03170	CheB_methylest superfamily	 - 	 - 
Q#987 - >222455656	multi-dom	234828	11	349	1.33884e-121	357.538	PRK00742	PRK00742	 - 	 - 
Q#988 - >222457045	specific	238088	5	106	4.42289e-27	103.424	cd00156	REC	 - 	cl19078
Q#988 - >222457045	superfamily	271833	5	106	4.42289e-27	103.424	cl19078	REC superfamily	 - 	 - 
Q#988 - >222457045	specific	250544	167	350	1.70279e-71	223.13	pfam01339	CheB_methylest	 - 	cl03170
Q#988 - >222457045	superfamily	250544	167	350	1.70279e-71	223.13	cl03170	CheB_methylest superfamily	 - 	 - 
Q#988 - >222457045	multi-dom	234828	1	352	1.67226e-157	449.215	PRK00742	PRK00742	 - 	 - 
Q#989 - >222455320	specific	238088	7	126	2.35541e-23	91.8685	cd00156	REC	 - 	cl19078
Q#989 - >222455320	superfamily	271833	7	126	2.35541e-23	91.8685	cl19078	REC superfamily	 - 	 - 
Q#989 - >222455320	multi-dom	223816	4	126	2.6784e-16	74.2557	COG0745	OmpR	C	 - 
Q#990 - >222456175	specific	238088	8	121	3.63273e-21	85.7053	cd00156	REC	 - 	cl19078
Q#990 - >222456175	superfamily	271833	8	121	3.63273e-21	85.7053	cl19078	REC superfamily	 - 	 - 
Q#990 - >222456175	specific	149736	152	257	1.25302e-58	184.39	pfam08769	Spo0A_C	 - 	cl08493
Q#990 - >222456175	superfamily	149736	152	257	1.25302e-58	184.39	cl08493	Spo0A_C superfamily	 - 	 - 
Q#990 - >222456175	multi-dom	131922	2	263	8.93215e-114	330.602	TIGR02875	spore_0_A	 - 	 - 
Q#991 - >222456711	specific	238088	4	116	3.31785e-34	128.462	cd00156	REC	 - 	cl19078
Q#991 - >222456711	superfamily	271833	4	116	3.31785e-34	128.462	cl19078	REC superfamily	 - 	 - 
Q#992 - >311776852	specific	238088	6	119	4.25599e-38	126.151	cd00156	REC	 - 	cl19078
Q#992 - >311776852	superfamily	271833	6	119	4.25599e-38	126.151	cl19078	REC superfamily	 - 	 - 
Q#993 - >311777218	specific	238088	5	117	3.42102e-35	118.832	cd00156	REC	 - 	cl19078
Q#993 - >311777218	superfamily	271833	5	117	3.42102e-35	118.832	cl19078	REC superfamily	 - 	 - 
Q#993 - >311777218	multi-dom	225107	3	117	8.8509e-30	107.39	COG2197	CitB	C	 - 
Q#994 - >311778313	specific	238088	10	83	9.42225e-14	61.8229	cd00156	REC	C	cl19078
Q#994 - >311778313	superfamily	271833	10	83	9.42225e-14	61.8229	cl19078	REC superfamily	C	 - 
Q#994 - >311778313	multi-dom	223816	7	83	2.18153e-09	51.1437	COG0745	OmpR	C	 - 
Q#995 - >311778663	specific	238088	5	116	3.82199e-17	72.2233	cd00156	REC	 - 	cl19078
Q#995 - >311778663	superfamily	271833	5	116	3.82199e-17	72.2233	cl19078	REC superfamily	 - 	 - 
Q#996 - >311776326	specific	238225	132	226	6.26688e-42	139.507	cd00383	trans_reg_C	 - 	cl21459
Q#996 - >311776326	superfamily	277524	132	226	6.26688e-42	139.507	cl21459	HTH superfamily	 - 	 - 
Q#996 - >311776326	specific	238088	7	118	7.26794e-42	140.018	cd00156	REC	 - 	cl19078
Q#996 - >311776326	superfamily	271833	7	118	7.26794e-42	140.018	cl19078	REC superfamily	 - 	 - 
Q#996 - >311776326	multi-dom	223816	5	229	2.3769e-98	288.812	COG0745	OmpR	 - 	 - 
Q#997 - >311776446	specific	238088	5	117	6.2714e-45	147.722	cd00156	REC	 - 	cl19078
Q#997 - >311776446	superfamily	271833	5	117	6.2714e-45	147.722	cl19078	REC superfamily	 - 	 - 
Q#997 - >311776446	specific	238225	128	220	1.09954e-33	117.936	cd00383	trans_reg_C	 - 	cl21459
Q#997 - >311776446	superfamily	277524	128	220	1.09954e-33	117.936	cl21459	HTH superfamily	 - 	 - 
Q#997 - >311776446	multi-dom	223816	2	221	3.35472e-90	267.626	COG0745	OmpR	 - 	 - 
Q#998 - >311776525	specific	238225	128	216	3.25458e-34	119.091	cd00383	trans_reg_C	 - 	cl21459
Q#998 - >311776525	superfamily	277524	128	216	3.25458e-34	119.091	cl21459	HTH superfamily	 - 	 - 
Q#998 - >311776525	specific	238088	5	113	6.08399e-31	111.128	cd00156	REC	 - 	cl19078
Q#998 - >311776525	superfamily	271833	5	113	6.08399e-31	111.128	cl19078	REC superfamily	 - 	 - 
Q#998 - >311776525	multi-dom	223816	3	219	4.70007e-79	239.121	COG0745	OmpR	 - 	 - 
Q#999 - >311777239	specific	238088	8	118	1.30363e-40	136.937	cd00156	REC	 - 	cl19078
Q#999 - >311777239	superfamily	271833	8	118	1.30363e-40	136.937	cl19078	REC superfamily	 - 	 - 
Q#999 - >311777239	specific	238225	136	225	6.20094e-24	92.5124	cd00383	trans_reg_C	 - 	cl21459
Q#999 - >311777239	superfamily	277524	136	225	6.20094e-24	92.5124	cl21459	HTH superfamily	 - 	 - 
Q#999 - >311777239	multi-dom	223816	6	228	6.70786e-78	236.81	COG0745	OmpR	 - 	 - 
Q#1000 - >311777483	specific	238225	133	227	9.14499e-43	141.818	cd00383	trans_reg_C	 - 	cl21459
Q#1000 - >311777483	superfamily	277524	133	227	9.14499e-43	141.818	cl21459	HTH superfamily	 - 	 - 
Q#1000 - >311777483	specific	238088	5	119	4.96164e-39	132.7	cd00156	REC	 - 	cl19078
Q#1000 - >311777483	superfamily	271833	5	119	4.96164e-39	132.7	cl19078	REC superfamily	 - 	 - 
Q#1000 - >311777483	multi-dom	223816	4	229	9.9443e-92	271.863	COG0745	OmpR	 - 	 - 
Q#1001 - >311777513	specific	238088	4	115	9.30563e-44	144.641	cd00156	REC	 - 	cl19078
Q#1001 - >311777513	superfamily	271833	4	115	9.30563e-44	144.641	cl19078	REC superfamily	 - 	 - 
Q#1001 - >311777513	specific	238225	128	221	6.12958e-39	131.418	cd00383	trans_reg_C	 - 	cl21459
Q#1001 - >311777513	superfamily	277524	128	221	6.12958e-39	131.418	cl21459	HTH superfamily	 - 	 - 
Q#1001 - >311777513	multi-dom	223816	1	222	2.32168e-100	293.434	COG0745	OmpR	 - 	 - 
Q#1002 - >311778547	specific	238088	4	115	4.11344e-42	140.018	cd00156	REC	 - 	cl19078
Q#1002 - >311778547	superfamily	271833	4	115	4.11344e-42	140.018	cl19078	REC superfamily	 - 	 - 
Q#1002 - >311778547	specific	238225	127	213	2.9727e-24	92.8976	cd00383	trans_reg_C	 - 	cl21459
Q#1002 - >311778547	superfamily	277524	127	213	2.9727e-24	92.8976	cl21459	HTH superfamily	 - 	 - 
Q#1002 - >311778547	multi-dom	223816	1	216	6.49644e-80	241.047	COG0745	OmpR	 - 	 - 
Q#1003 - >311778720	specific	238225	129	222	1.25579e-33	117.936	cd00383	trans_reg_C	 - 	cl21459
Q#1003 - >311778720	superfamily	277524	129	222	1.25579e-33	117.936	cl21459	HTH superfamily	 - 	 - 
Q#1003 - >311778720	specific	238088	5	116	6.5297e-24	92.6389	cd00156	REC	 - 	cl19078
Q#1003 - >311778720	superfamily	271833	5	116	6.5297e-24	92.6389	cl19078	REC superfamily	 - 	 - 
Q#1003 - >311778720	multi-dom	223816	2	223	5.97691e-70	216.009	COG0745	OmpR	 - 	 - 
Q#1004 - >311778719	specific	238088	7	120	4.45817e-31	111.514	cd00156	REC	 - 	cl19078
Q#1004 - >311778719	superfamily	271833	7	120	4.45817e-31	111.514	cl19078	REC superfamily	 - 	 - 
Q#1004 - >311778719	specific	99777	152	205	5.52218e-18	74.8784	cd06170	LuxR_C_like	 - 	cl21459
Q#1004 - >311778719	superfamily	277524	152	205	5.52218e-18	74.8784	cl21459	HTH superfamily	 - 	 - 
Q#1004 - >311778719	multi-dom	225107	5	207	3.70217e-70	215.246	COG2197	CitB	 - 	 - 
Q#1005 - >311778725	specific	99777	58	96	2.97975e-11	54.0776	cd06170	LuxR_C_like	N	cl21459
Q#1005 - >311778725	superfamily	277524	58	96	2.97975e-11	54.0776	cl21459	HTH superfamily	N	 - 
Q#1005 - >311778725	specific	238088	7	55	7.17516e-10	51.4225	cd00156	REC	C	cl19078
Q#1005 - >311778725	superfamily	271833	7	55	7.17516e-10	51.4225	cl19078	REC superfamily	C	 - 
Q#1005 - >311778725	multi-dom	225107	6	98	6.24992e-17	71.9513	COG2197	CitB	 - 	 - 
Q#1006 - >311776335	specific	238088	5	119	7.06246e-33	121.144	cd00156	REC	 - 	cl19078
Q#1006 - >311776335	superfamily	271833	5	119	7.06246e-33	121.144	cl19078	REC superfamily	 - 	 - 
Q#1006 - >311776335	specific	249644	417	458	3.52601e-05	41.4138	pfam00165	HTH_AraC	 - 	cl02815
Q#1006 - >311776335	superfamily	249644	417	458	3.52601e-05	41.4138	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1006 - >311776335	specific	249644	472	507	0.000107812	39.873	pfam00165	HTH_AraC	 - 	cl02815
Q#1006 - >311776335	superfamily	249644	472	507	0.000107812	39.873	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1006 - >311776335	multi-dom	227095	1	508	6.94601e-65	219.923	COG4753	YesN	 - 	 - 
Q#1007 - >311776339	specific	238088	5	115	1.31324e-25	97.6465	cd00156	REC	 - 	cl19078
Q#1007 - >311776339	superfamily	271833	5	115	1.31324e-25	97.6465	cl19078	REC superfamily	 - 	 - 
Q#1007 - >311776339	specific	249644	206	234	1.69299e-06	43.725	pfam00165	HTH_AraC	N	cl02815
Q#1007 - >311776339	superfamily	249644	206	234	1.69299e-06	43.725	cl02815	HTH_AraC superfamily	N	 - 
Q#1007 - >311776339	specific	249644	145	186	2.08532e-05	40.6434	pfam00165	HTH_AraC	 - 	cl02815
Q#1007 - >311776339	superfamily	249644	145	186	2.08532e-05	40.6434	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1007 - >311776339	multi-dom	197666	152	235	2.99493e-28	103.787	smart00342	HTH_ARAC	 - 	 - 
Q#1008 - >311776353	specific	238088	2	117	5.18182e-30	112.284	cd00156	REC	 - 	cl19078
Q#1008 - >311776353	superfamily	271833	2	117	5.18182e-30	112.284	cl19078	REC superfamily	 - 	 - 
Q#1008 - >311776353	specific	249644	376	412	4.63907e-06	43.725	pfam00165	HTH_AraC	 - 	cl02815
Q#1008 - >311776353	superfamily	249644	376	412	4.63907e-06	43.725	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1008 - >311776353	specific	249644	323	359	3.6282e-05	41.0286	pfam00165	HTH_AraC	 - 	cl02815
Q#1008 - >311776353	superfamily	249644	323	359	3.6282e-05	41.0286	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1008 - >311776353	multi-dom	227095	2	416	1.17034e-68	227.242	COG4753	YesN	 - 	 - 
Q#1009 - >311776358	specific	238088	6	120	3.39279e-19	80.3125	cd00156	REC	 - 	cl19078
Q#1009 - >311776358	superfamily	271833	6	120	3.39279e-19	80.3125	cl19078	REC superfamily	 - 	 - 
Q#1009 - >311776358	specific	249644	222	257	8.4599e-06	41.799	pfam00165	HTH_AraC	 - 	cl02815
Q#1009 - >311776358	superfamily	249644	222	257	8.4599e-06	41.799	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1009 - >311776358	multi-dom	197666	173	256	2.77202e-27	101.861	smart00342	HTH_ARAC	 - 	 - 
Q#1009 - >311776358	multi-dom	225107	3	201	3.85168e-20	85.0481	COG2197	CitB	 - 	 - 
Q#1010 - >311776365	specific	238088	5	119	2.52127e-21	89.5573	cd00156	REC	 - 	cl19078
Q#1010 - >311776365	superfamily	271833	5	119	2.52127e-21	89.5573	cl19078	REC superfamily	 - 	 - 
Q#1010 - >311776365	specific	249644	490	525	4.56656e-06	44.1102	pfam00165	HTH_AraC	 - 	cl02815
Q#1010 - >311776365	superfamily	249644	490	525	4.56656e-06	44.1102	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1010 - >311776365	specific	249644	435	476	0.000106783	40.2582	pfam00165	HTH_AraC	 - 	cl02815
Q#1010 - >311776365	superfamily	249644	435	476	0.000106783	40.2582	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1010 - >311776365	multi-dom	227095	1	528	6.62386e-65	220.308	COG4753	YesN	 - 	 - 
Q#1011 - >311776378	specific	238088	6	123	1.18324e-25	101.498	cd00156	REC	 - 	cl19078
Q#1011 - >311776378	superfamily	271833	6	123	1.18324e-25	101.498	cl19078	REC superfamily	 - 	 - 
Q#1011 - >311776378	specific	249644	420	461	1.67997e-07	48.3474	pfam00165	HTH_AraC	 - 	cl02815
Q#1011 - >311776378	superfamily	249644	420	461	1.67997e-07	48.3474	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1011 - >311776378	specific	249644	475	511	2.36399e-06	44.8806	pfam00165	HTH_AraC	 - 	cl02815
Q#1011 - >311776378	superfamily	249644	475	511	2.36399e-06	44.8806	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1011 - >311776378	multi-dom	227095	3	510	1.46557e-56	197.196	COG4753	YesN	 - 	 - 
Q#1012 - >311776386	specific	238088	5	122	2.21283e-27	106.121	cd00156	REC	 - 	cl19078
Q#1012 - >311776386	superfamily	271833	5	122	2.21283e-27	106.121	cl19078	REC superfamily	 - 	 - 
Q#1012 - >311776386	specific	249644	416	456	6.11394e-06	43.725	pfam00165	HTH_AraC	 - 	cl02815
Q#1012 - >311776386	superfamily	249644	416	456	6.11394e-06	43.725	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1012 - >311776386	specific	249644	469	507	6.41247e-06	43.725	pfam00165	HTH_AraC	 - 	cl02815
Q#1012 - >311776386	superfamily	249644	469	507	6.41247e-06	43.725	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1012 - >311776386	multi-dom	227095	1	506	9.15688e-51	181.403	COG4753	YesN	 - 	 - 
Q#1013 - >311776418	specific	238088	6	115	3.82493e-27	101.884	cd00156	REC	 - 	cl19078
Q#1013 - >311776418	superfamily	271833	6	115	3.82493e-27	101.884	cl19078	REC superfamily	 - 	 - 
Q#1013 - >311776418	specific	249644	217	250	6.38793e-05	39.1026	pfam00165	HTH_AraC	N	cl02815
Q#1013 - >311776418	superfamily	249644	217	250	6.38793e-05	39.1026	cl02815	HTH_AraC superfamily	N	 - 
Q#1013 - >311776418	specific	249644	160	199	0.000852447	36.021	pfam00165	HTH_AraC	 - 	cl02815
Q#1013 - >311776418	superfamily	249644	160	199	0.000852447	36.021	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1013 - >311776418	multi-dom	197666	168	248	7.91231e-27	100.32	smart00342	HTH_ARAC	 - 	 - 
Q#1013 - >311776418	multi-dom	225107	3	115	7.42117e-22	90.0557	COG2197	CitB	C	 - 
Q#1014 - >311778056	specific	238088	5	120	7.70051e-33	120.758	cd00156	REC	 - 	cl19078
Q#1014 - >311778056	superfamily	271833	5	120	7.70051e-33	120.758	cl19078	REC superfamily	 - 	 - 
Q#1014 - >311778056	specific	249644	411	452	0.000150435	39.4878	pfam00165	HTH_AraC	 - 	cl02815
Q#1014 - >311778056	superfamily	249644	411	452	0.000150435	39.4878	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1014 - >311778056	specific	249644	464	502	0.00160878	36.4062	pfam00165	HTH_AraC	 - 	cl02815
Q#1014 - >311778056	superfamily	249644	464	502	0.00160878	36.4062	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1014 - >311778056	multi-dom	227095	1	501	9.84846e-76	248.428	COG4753	YesN	 - 	 - 
Q#1015 - >311778276	specific	238088	5	119	3.72031e-31	116.521	cd00156	REC	 - 	cl19078
Q#1015 - >311778276	superfamily	271833	5	119	3.72031e-31	116.521	cl19078	REC superfamily	 - 	 - 
Q#1015 - >311778276	specific	249644	480	515	1.56491e-05	42.5694	pfam00165	HTH_AraC	 - 	cl02815
Q#1015 - >311778276	superfamily	249644	480	515	1.56491e-05	42.5694	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1015 - >311778276	specific	249644	424	466	9.48395e-05	40.2582	pfam00165	HTH_AraC	 - 	cl02815
Q#1015 - >311778276	superfamily	249644	424	466	9.48395e-05	40.2582	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1015 - >311778276	multi-dom	227095	1	518	5.22793e-67	225.701	COG4753	YesN	 - 	 - 
Q#1016 - >311778282	specific	238088	6	120	1.34211e-34	126.151	cd00156	REC	 - 	cl19078
Q#1016 - >311778282	superfamily	271833	6	120	1.34211e-34	126.151	cl19078	REC superfamily	 - 	 - 
Q#1016 - >311778282	specific	249644	443	485	9.31368e-06	43.3398	pfam00165	HTH_AraC	 - 	cl02815
Q#1016 - >311778282	superfamily	249644	443	485	9.31368e-06	43.3398	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1016 - >311778282	specific	249644	497	533	1.84608e-05	42.5694	pfam00165	HTH_AraC	 - 	cl02815
Q#1016 - >311778282	superfamily	249644	497	533	1.84608e-05	42.5694	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1016 - >311778282	multi-dom	227095	1	533	6.1011e-76	249.969	COG4753	YesN	 - 	 - 
Q#1017 - >311778602	specific	238088	6	116	4.93613e-32	118.832	cd00156	REC	 - 	cl19078
Q#1017 - >311778602	superfamily	271833	6	116	4.93613e-32	118.832	cl19078	REC superfamily	 - 	 - 
Q#1017 - >311778602	specific	249644	413	454	3.86955e-08	49.8882	pfam00165	HTH_AraC	 - 	cl02815
Q#1017 - >311778602	superfamily	249644	413	454	3.86955e-08	49.8882	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1017 - >311778602	specific	249644	466	502	0.00916496	34.4802	pfam00165	HTH_AraC	 - 	cl02815
Q#1017 - >311778602	superfamily	249644	466	502	0.00916496	34.4802	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1017 - >311778602	multi-dom	227095	1	505	5.91479e-74	243.806	COG4753	YesN	 - 	 - 
Q#1018 - >311776906	specific	238088	4	119	9.0967e-29	108.817	cd00156	REC	 - 	cl19078
Q#1018 - >311776906	superfamily	271833	4	119	9.0967e-29	108.817	cl19078	REC superfamily	 - 	 - 
Q#1018 - >311776906	specific	238030	321	427	1.05935e-23	94.6358	cd00075	HATPase_c	 - 	cl00075
Q#1018 - >311776906	superfamily	275468	321	427	1.05935e-23	94.6358	cl00075	HATPase_c superfamily	 - 	 - 
Q#1018 - >311776906	specific	119399	163	234	2.52148e-06	44.896	cd00082	HisKA	 - 	cl00080
Q#1018 - >311776906	superfamily	260177	163	234	2.52148e-06	44.896	cl00080	HisKA superfamily	 - 	 - 
Q#1018 - >311776906	multi-dom	223816	1	121	1.63556e-24	100.064	COG0745	OmpR	C	 - 
Q#1019 - >311778108	specific	238088	15	135	6.29085e-27	103.039	cd00156	REC	 - 	cl19078
Q#1019 - >311778108	superfamily	271833	15	135	6.29085e-27	103.039	cl19078	REC superfamily	 - 	 - 
Q#1019 - >311778108	specific	250544	173	355	4.04823e-79	242.776	pfam01339	CheB_methylest	 - 	cl03170
Q#1019 - >311778108	superfamily	250544	173	355	4.04823e-79	242.776	cl03170	CheB_methylest superfamily	 - 	 - 
Q#1019 - >311778108	multi-dom	234828	11	349	1.6487e-122	359.849	PRK00742	PRK00742	 - 	 - 
