#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-2586876E2A327EDB-483996A5FD394C9
#datatype	hitsConcise Results
#status	0
#Start time	2015-06-27T19:51:55	Run time	0:02:40:08
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1381 - >255344117	superfamily	254365	198	375	1.65429e-15	75.7402	cl21630	7TMR-DISM_7TM superfamily	 - 	 - 
Q#1381 - >255344117	multi-dom	223715	331	639	8.94353e-54	189.58	COG0642	BaeS	 - 	 - 
Q#1381 - >255344117	multi-dom	223816	671	780	2.68707e-21	93.5157	COG0745	OmpR	C	 - 
Q#1382 - >255344206	specific	238088	1120	1229	1.55465e-35	132.7	cd00156	REC	 - 	cl19078
Q#1382 - >255344206	superfamily	271833	1120	1229	1.55465e-35	132.7	cl19078	REC superfamily	 - 	 - 
Q#1382 - >255344206	specific	238030	956	1063	1.86153e-25	103.495	cd00075	HATPase_c	 - 	cl00075
Q#1382 - >255344206	superfamily	275468	956	1063	1.86153e-25	103.495	cl00075	HATPase_c superfamily	 - 	 - 
Q#1382 - >255344206	specific	119399	838	901	2.21043e-12	64.5412	cd00082	HisKA	 - 	cl00080
Q#1382 - >255344206	superfamily	260177	838	901	2.21043e-12	64.5412	cl00080	HisKA superfamily	 - 	 - 
Q#1382 - >255344206	specific	254235	720	785	5.19647e-19	83.8446	pfam07495	Y_Y_Y	 - 	cl06503
Q#1382 - >255344206	superfamily	254235	720	785	5.19647e-19	83.8446	cl06503	Y_Y_Y superfamily	 - 	 - 
Q#1382 - >255344206	specific	249644	1325	1361	2.05148e-06	46.8066	pfam00165	HTH_AraC	 - 	cl02815
Q#1382 - >255344206	superfamily	249644	1325	1361	2.05148e-06	46.8066	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1382 - >255344206	superfamily	277610	1264	1301	0.00201959	37.7834	cl22895	HTH_8 superfamily	N	 - 
Q#1382 - >255344206	multi-dom	225829	5	670	5.97627e-35	142.33	COG3292	COG3292	 - 	 - 
Q#1382 - >255344206	multi-dom	223816	1119	1316	1.21893e-31	125.487	COG0745	OmpR	 - 	 - 
Q#1382 - >255344206	multi-dom	197666	1280	1361	6.2894e-24	98.3941	smart00342	HTH_ARAC	 - 	 - 
Q#1382 - >255344206	multi-dom	223715	824	1065	3.98847e-47	173.787	COG0642	BaeS	N	 - 
Q#1383 - >255344832	specific	238088	937	1053	3.05635e-29	114.595	cd00156	REC	 - 	cl19078
Q#1383 - >255344832	superfamily	271833	937	1053	3.05635e-29	114.595	cl19078	REC superfamily	 - 	 - 
Q#1383 - >255344832	specific	238030	666	774	3.55758e-27	108.118	cd00075	HATPase_c	 - 	cl00075
Q#1383 - >255344832	superfamily	275468	666	774	3.55758e-27	108.118	cl00075	HATPase_c superfamily	 - 	 - 
Q#1383 - >255344832	specific	238088	796	905	4.97163e-19	84.9349	cd00156	REC	 - 	cl19078
Q#1383 - >255344832	superfamily	271833	796	905	4.97163e-19	84.9349	cl19078	REC superfamily	 - 	 - 
Q#1383 - >255344832	specific	119399	547	610	7.29805e-17	77.2528	cd00082	HisKA	 - 	cl00080
Q#1383 - >255344832	superfamily	260177	547	610	7.29805e-17	77.2528	cl00080	HisKA superfamily	 - 	 - 
Q#1383 - >255344832	specific	238075	177	275	7.10154e-11	60.7247	cd00130	PAS	 - 	cl21578
Q#1383 - >255344832	superfamily	271998	177	275	7.10154e-11	60.7247	cl21578	PAS superfamily	 - 	 - 
Q#1383 - >255344832	specific	238075	303	399	6.09302e-09	54.9467	cd00130	PAS	 - 	cl21578
Q#1383 - >255344832	superfamily	271998	303	399	6.09302e-09	54.9467	cl21578	PAS superfamily	 - 	 - 
Q#1383 - >255344832	specific	257553	31	151	0.00110989	39.4987	pfam13185	GAF_2	 - 	cl21515
Q#1383 - >255344832	superfamily	271935	31	151	0.00110989	39.4987	cl21515	GAF superfamily	 - 	 - 
Q#1383 - >255344832	multi-dom	225112	180	405	4.69547e-17	81.8192	COG2202	PAS	 - 	 - 
Q#1383 - >255344832	multi-dom	225112	302	533	6.15603e-14	71.804	COG2202	PAS	 - 	 - 
Q#1384 - >255345412	specific	238030	283	390	1.15438e-26	104.266	cd00075	HATPase_c	 - 	cl00075
Q#1384 - >255345412	superfamily	275468	283	390	1.15438e-26	104.266	cl00075	HATPase_c superfamily	 - 	 - 
Q#1384 - >255345412	specific	238088	423	535	3.65772e-23	94.5649	cd00156	REC	 - 	cl19078
Q#1384 - >255345412	superfamily	271833	423	535	3.65772e-23	94.5649	cl19078	REC superfamily	 - 	 - 
Q#1384 - >255345412	specific	119399	165	227	1.8329e-13	66.082	cd00082	HisKA	 - 	cl00080
Q#1384 - >255345412	superfamily	260177	165	227	1.8329e-13	66.082	cl00080	HisKA superfamily	 - 	 - 
Q#1385 - >255345523	specific	238088	1113	1226	7.3578e-33	124.996	cd00156	REC	 - 	cl19078
Q#1385 - >255345523	superfamily	271833	1113	1226	7.3578e-33	124.996	cl19078	REC superfamily	 - 	 - 
Q#1385 - >255345523	specific	238030	947	1056	1.83829e-18	83.465	cd00075	HATPase_c	 - 	cl00075
Q#1385 - >255345523	superfamily	275468	947	1056	1.83829e-18	83.465	cl00075	HATPase_c superfamily	 - 	 - 
Q#1385 - >255345523	specific	119399	828	892	3.66744e-10	57.9928	cd00082	HisKA	 - 	cl00080
Q#1385 - >255345523	superfamily	260177	828	892	3.66744e-10	57.9928	cl00080	HisKA superfamily	 - 	 - 
Q#1385 - >255345523	specific	254235	719	783	4.03683e-12	63.8142	pfam07495	Y_Y_Y	 - 	cl06503
Q#1385 - >255345523	superfamily	254235	719	783	4.03683e-12	63.8142	cl06503	Y_Y_Y superfamily	 - 	 - 
Q#1385 - >255345523	specific	249644	1318	1354	0.00215826	37.5618	pfam00165	HTH_AraC	 - 	cl02815
Q#1385 - >255345523	superfamily	249644	1318	1354	0.00215826	37.5618	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1385 - >255345523	specific	254234	86	107	0.00266024	37.2834	pfam07494	Reg_prop	 - 	cl06502
Q#1385 - >255345523	superfamily	254234	86	107	0.00266024	37.2834	cl06502	Reg_prop superfamily	 - 	 - 
Q#1385 - >255345523	multi-dom	225829	28	687	5.47026e-34	139.248	COG3292	COG3292	 - 	 - 
Q#1385 - >255345523	multi-dom	257335	1281	1357	2.73384e-17	79.1754	pfam12833	HTH_18	 - 	 - 
Q#1385 - >255345523	multi-dom	225107	1112	1295	2.50316e-16	79.2701	COG2197	CitB	 - 	 - 
Q#1385 - >255345523	multi-dom	223715	824	1058	1.75559e-39	151.445	COG0642	BaeS	N	 - 
Q#1386 - >255345601	specific	238088	1109	1222	3.62209e-30	117.292	cd00156	REC	 - 	cl19078
Q#1386 - >255345601	superfamily	271833	1109	1222	3.62209e-30	117.292	cl19078	REC superfamily	 - 	 - 
Q#1386 - >255345601	specific	238030	951	1058	1.2921e-21	92.3246	cd00075	HATPase_c	 - 	cl00075
Q#1386 - >255345601	superfamily	275468	951	1058	1.2921e-21	92.3246	cl00075	HATPase_c superfamily	 - 	 - 
Q#1386 - >255345601	specific	119399	833	896	8.16021e-13	65.6968	cd00082	HisKA	 - 	cl00080
Q#1386 - >255345601	superfamily	260177	833	896	8.16021e-13	65.6968	cl00080	HisKA superfamily	 - 	 - 
Q#1386 - >255345601	specific	254235	728	791	1.26388e-12	65.355	pfam07495	Y_Y_Y	 - 	cl06503
Q#1386 - >255345601	superfamily	254235	728	791	1.26388e-12	65.355	cl06503	Y_Y_Y superfamily	 - 	 - 
Q#1386 - >255345601	specific	254234	133	155	0.0022956	37.6686	pfam07494	Reg_prop	 - 	cl06502
Q#1386 - >255345601	superfamily	254234	133	155	0.0022956	37.6686	cl06502	Reg_prop superfamily	 - 	 - 
Q#1386 - >255345601	specific	249644	1315	1350	0.00421511	36.7914	pfam00165	HTH_AraC	 - 	cl02815
Q#1386 - >255345601	superfamily	249644	1315	1350	0.00421511	36.7914	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1386 - >255345601	multi-dom	197666	1268	1350	3.70748e-21	90.3049	smart00342	HTH_ARAC	 - 	 - 
Q#1386 - >255345601	multi-dom	182665	1107	1325	3.85949e-15	75.8773	PRK10710	PRK10710	 - 	 - 
Q#1386 - >255345601	multi-dom	223715	822	1058	2.07218e-46	171.861	COG0642	BaeS	N	 - 
Q#1386 - >255345601	multi-dom	225829	32	637	4.37486e-28	120.759	COG3292	COG3292	 - 	 - 
Q#1387 - >255345697	specific	238088	1124	1236	6.69837e-37	136.937	cd00156	REC	 - 	cl19078
Q#1387 - >255345697	superfamily	271833	1124	1236	6.69837e-37	136.937	cl19078	REC superfamily	 - 	 - 
Q#1387 - >255345697	specific	238030	971	1072	3.07513e-30	117.363	cd00075	HATPase_c	 - 	cl00075
Q#1387 - >255345697	superfamily	275468	971	1072	3.07513e-30	117.363	cl00075	HATPase_c superfamily	 - 	 - 
Q#1387 - >255345697	specific	119399	852	914	1.24329e-10	59.5336	cd00082	HisKA	 - 	cl00080
Q#1387 - >255345697	superfamily	260177	852	914	1.24329e-10	59.5336	cl00080	HisKA superfamily	 - 	 - 
Q#1387 - >255345697	specific	254235	737	800	1.22623e-12	65.355	pfam07495	Y_Y_Y	 - 	cl06503
Q#1387 - >255345697	superfamily	254235	737	800	1.22623e-12	65.355	cl06503	Y_Y_Y superfamily	 - 	 - 
Q#1387 - >255345697	specific	249644	1329	1366	2.75034e-05	43.3398	pfam00165	HTH_AraC	 - 	cl02815
Q#1387 - >255345697	superfamily	249644	1329	1366	2.75034e-05	43.3398	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1387 - >255345697	multi-dom	197666	1283	1366	5.66056e-21	89.9197	smart00342	HTH_ARAC	 - 	 - 
Q#1387 - >255345697	multi-dom	225818	1122	1333	2.94807e-09	57.7558	COG3279	LytT	 - 	 - 
Q#1387 - >255345697	multi-dom	223715	823	1081	5.86186e-51	184.957	COG0642	BaeS	N	 - 
Q#1387 - >255345697	multi-dom	225829	109	645	2.72325e-33	136.937	COG3292	COG3292	C	 - 
Q#1388 - >255345705	specific	238088	1090	1203	3.34927e-34	128.848	cd00156	REC	 - 	cl19078
Q#1388 - >255345705	superfamily	271833	1090	1203	3.34927e-34	128.848	cl19078	REC superfamily	 - 	 - 
Q#1388 - >255345705	specific	238030	933	1034	1.99119e-29	115.051	cd00075	HATPase_c	 - 	cl00075
Q#1388 - >255345705	superfamily	275468	933	1034	1.99119e-29	115.051	cl00075	HATPase_c superfamily	 - 	 - 
Q#1388 - >255345705	specific	119399	815	878	5.75524e-09	54.526	cd00082	HisKA	 - 	cl00080
Q#1388 - >255345705	superfamily	260177	815	878	5.75524e-09	54.526	cl00080	HisKA superfamily	 - 	 - 
Q#1388 - >255345705	specific	254235	701	763	1.74346e-10	59.1918	pfam07495	Y_Y_Y	 - 	cl06503
Q#1388 - >255345705	superfamily	254235	701	763	1.74346e-10	59.1918	cl06503	Y_Y_Y superfamily	 - 	 - 
Q#1388 - >255345705	specific	249644	1295	1332	4.50528e-06	45.651	pfam00165	HTH_AraC	 - 	cl02815
Q#1388 - >255345705	superfamily	249644	1295	1332	4.50528e-06	45.651	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1388 - >255345705	superfamily	277504	350	425	0.00577651	38.839	cl18310	NHL superfamily	NC	 - 
Q#1388 - >255345705	multi-dom	197666	1251	1332	2.82954e-22	93.7717	smart00342	HTH_ARAC	 - 	 - 
Q#1388 - >255345705	multi-dom	226933	1089	1270	0.000303235	42.0243	COG4567	COG4567	 - 	 - 
Q#1388 - >255345705	multi-dom	223715	774	1036	5.11734e-51	184.957	COG0642	BaeS	N	 - 
Q#1388 - >255345705	multi-dom	225829	71	631	1.62837e-25	112.284	COG3292	COG3292	 - 	 - 
Q#1389 - >255346051	specific	238030	459	560	3.57815e-27	106.577	cd00075	HATPase_c	 - 	cl00075
Q#1389 - >255346051	superfamily	275468	459	560	3.57815e-27	106.577	cl00075	HATPase_c superfamily	 - 	 - 
Q#1389 - >255346051	specific	238088	588	703	6.21051e-23	94.9501	cd00156	REC	 - 	cl19078
Q#1389 - >255346051	superfamily	271833	588	703	6.21051e-23	94.9501	cl19078	REC superfamily	 - 	 - 
Q#1389 - >255346051	specific	119399	341	400	1.64911e-09	54.9112	cd00082	HisKA	 - 	cl00080
Q#1389 - >255346051	superfamily	260177	341	400	1.64911e-09	54.9112	cl00080	HisKA superfamily	 - 	 - 
Q#1390 - >255346341	specific	238088	590	705	5.04458e-30	114.98	cd00156	REC	 - 	cl19078
Q#1390 - >255346341	superfamily	271833	590	705	5.04458e-30	114.98	cl19078	REC superfamily	 - 	 - 
Q#1390 - >255346341	specific	238030	453	560	1.44305e-28	110.814	cd00075	HATPase_c	 - 	cl00075
Q#1390 - >255346341	superfamily	275468	453	560	1.44305e-28	110.814	cl00075	HATPase_c superfamily	 - 	 - 
Q#1390 - >255346341	specific	119399	334	397	2.80693e-15	71.86	cd00082	HisKA	 - 	cl00080
Q#1390 - >255346341	superfamily	260177	334	397	2.80693e-15	71.86	cl00080	HisKA superfamily	 - 	 - 
Q#1390 - >255346341	multi-dom	223715	233	566	4.76873e-53	186.883	COG0642	BaeS	 - 	 - 
Q#1390 - >255346341	multi-dom	223816	587	702	7.35271e-18	83.1153	COG0745	OmpR	C	 - 
Q#1391 - >255346407	specific	238030	397	504	5.88149e-31	116.977	cd00075	HATPase_c	 - 	cl00075
Q#1391 - >255346407	superfamily	275468	397	504	5.88149e-31	116.977	cl00075	HATPase_c superfamily	 - 	 - 
Q#1391 - >255346407	specific	238088	537	649	3.57825e-26	103.81	cd00156	REC	 - 	cl19078
Q#1391 - >255346407	superfamily	271833	537	649	3.57825e-26	103.81	cl19078	REC superfamily	 - 	 - 
Q#1391 - >255346407	specific	119399	280	341	8.89562e-15	70.3192	cd00082	HisKA	 - 	cl00080
Q#1391 - >255346407	superfamily	260177	280	341	8.89562e-15	70.3192	cl00080	HisKA superfamily	 - 	 - 
Q#1391 - >255346407	specific	238075	21	124	1.42928e-08	53.0207	cd00130	PAS	 - 	cl21578
Q#1391 - >255346407	superfamily	271998	21	124	1.42928e-08	53.0207	cl21578	PAS superfamily	 - 	 - 
Q#1391 - >255346407	multi-dom	225112	24	265	6.01662e-11	61.7888	COG2202	PAS	 - 	 - 
Q#1392 - >255346617	specific	238030	460	568	3.45211e-24	98.873	cd00075	HATPase_c	 - 	cl00075
Q#1392 - >255346617	superfamily	275468	460	568	3.45211e-24	98.873	cl00075	HATPase_c superfamily	 - 	 - 
Q#1392 - >255346617	specific	238088	594	704	1.74615e-20	88.4017	cd00156	REC	 - 	cl19078
Q#1392 - >255346617	superfamily	271833	594	704	1.74615e-20	88.4017	cl19078	REC superfamily	 - 	 - 
Q#1392 - >255346617	specific	119399	345	404	4.58558e-14	68.3932	cd00082	HisKA	 - 	cl00080
Q#1392 - >255346617	superfamily	260177	345	404	4.58558e-14	68.3932	cl00080	HisKA superfamily	 - 	 - 
Q#1392 - >255346617	specific	225108	717	793	0.000313046	40.1216	COG2198	HPtr	C	cl00086
Q#1392 - >255346617	superfamily	260183	717	793	0.000313046	40.1216	cl00086	HPT superfamily	C	 - 
Q#1393 - >255346723	specific	238088	679	795	6.40325e-32	121.144	cd00156	REC	 - 	cl19078
Q#1393 - >255346723	superfamily	271833	679	795	6.40325e-32	121.144	cl19078	REC superfamily	 - 	 - 
Q#1393 - >255346723	specific	238030	545	652	2.60951e-30	116.207	cd00075	HATPase_c	 - 	cl00075
Q#1393 - >255346723	superfamily	275468	545	652	2.60951e-30	116.207	cl00075	HATPase_c superfamily	 - 	 - 
Q#1393 - >255346723	specific	119399	427	490	5.7067e-12	62.6152	cd00082	HisKA	 - 	cl00080
Q#1393 - >255346723	superfamily	260177	427	490	5.7067e-12	62.6152	cl00080	HisKA superfamily	 - 	 - 
Q#1393 - >255346723	specific	238075	186	276	2.29222e-11	61.4951	cd00130	PAS	 - 	cl21578
Q#1393 - >255346723	superfamily	271998	186	276	2.29222e-11	61.4951	cl21578	PAS superfamily	 - 	 - 
Q#1393 - >255346723	specific	238075	311	395	6.04433e-09	54.5615	cd00130	PAS	 - 	cl21578
Q#1393 - >255346723	superfamily	271998	311	395	6.04433e-09	54.5615	cl21578	PAS superfamily	 - 	 - 
Q#1393 - >255346723	specific	250726	30	160	3.22961e-09	55.6675	pfam01590	GAF	 - 	cl21515
Q#1393 - >255346723	superfamily	271935	30	160	3.22961e-09	55.6675	cl21515	GAF superfamily	 - 	 - 
Q#1393 - >255346723	multi-dom	274368	305	652	2.92521e-39	148.511	TIGR02966	phoR_proteo	 - 	 - 
Q#1393 - >255346723	multi-dom	225112	191	413	8.94679e-16	76.8116	COG2202	PAS	 - 	 - 
Q#1393 - >255346723	multi-dom	223816	676	795	3.48627e-19	87.3525	COG0745	OmpR	C	 - 
Q#1394 - >255346873	specific	238088	1120	1233	4.55058e-37	137.322	cd00156	REC	 - 	cl19078
Q#1394 - >255346873	superfamily	271833	1120	1233	4.55058e-37	137.322	cl19078	REC superfamily	 - 	 - 
Q#1394 - >255346873	specific	238030	961	1051	6.52598e-13	66.9014	cd00075	HATPase_c	 - 	cl00075
Q#1394 - >255346873	superfamily	275468	961	1051	6.52598e-13	66.9014	cl00075	HATPase_c superfamily	 - 	 - 
Q#1394 - >255346873	specific	119399	840	907	1.22668e-08	53.7556	cd00082	HisKA	 - 	cl00080
Q#1394 - >255346873	superfamily	260177	840	907	1.22668e-08	53.7556	cl00080	HisKA superfamily	 - 	 - 
Q#1394 - >255346873	specific	254235	723	787	3.3265e-09	55.3399	pfam07495	Y_Y_Y	 - 	cl06503
Q#1394 - >255346873	superfamily	254235	723	787	3.3265e-09	55.3399	cl06503	Y_Y_Y superfamily	 - 	 - 
Q#1394 - >255346873	specific	254234	541	564	0.0094244	35.7426	pfam07494	Reg_prop	 - 	cl06502
Q#1394 - >255346873	superfamily	254234	541	564	0.0094244	35.7426	cl06502	Reg_prop superfamily	 - 	 - 
Q#1394 - >255346873	multi-dom	257335	1286	1365	1.81054e-21	91.5018	pfam12833	HTH_18	 - 	 - 
Q#1394 - >255346873	multi-dom	181815	1114	1296	1.91622e-09	57.7047	PRK09390	fixJ	 - 	 - 
Q#1394 - >255346873	multi-dom	223715	826	1052	2.51277e-31	127.177	COG0642	BaeS	N	 - 
Q#1394 - >255346873	multi-dom	225829	20	641	4.33212e-15	79.1571	COG3292	COG3292	 - 	 - 
Q#1395 - >255347113	specific	238088	1077	1192	3.27398e-32	123.07	cd00156	REC	 - 	cl19078
Q#1395 - >255347113	superfamily	271833	1077	1192	3.27398e-32	123.07	cl19078	REC superfamily	 - 	 - 
Q#1395 - >255347113	specific	238030	645	749	6.20617e-31	118.903	cd00075	HATPase_c	 - 	cl00075
Q#1395 - >255347113	superfamily	275468	645	749	6.20617e-31	118.903	cl00075	HATPase_c superfamily	 - 	 - 
Q#1395 - >255347113	specific	238088	807	917	4.62743e-15	73.3789	cd00156	REC	 - 	cl19078
Q#1395 - >255347113	superfamily	271833	807	917	4.62743e-15	73.3789	cl19078	REC superfamily	 - 	 - 
Q#1395 - >255347113	specific	119399	529	590	2.76819e-14	69.934	cd00082	HisKA	 - 	cl00080
Q#1395 - >255347113	superfamily	260177	529	590	2.76819e-14	69.934	cl00080	HisKA superfamily	 - 	 - 
Q#1395 - >255347113	specific	238088	929	1028	8.7459e-10	57.5857	cd00156	REC	 - 	cl19078
Q#1395 - >255347113	superfamily	271833	929	1028	8.7459e-10	57.5857	cl19078	REC superfamily	 - 	 - 
Q#1395 - >255347113	specific	100122	226	269	0.000103735	41.4666	cd06225	HAMP	 - 	cl01054
Q#1395 - >255347113	superfamily	260769	226	269	0.000103735	41.4666	cl01054	HAMP superfamily	 - 	 - 
Q#1395 - >255347113	specific	253104	38	172	2.38837e-34	130.119	pfam05227	CHASE3	 - 	cl05000
Q#1395 - >255347113	superfamily	262402	38	172	2.38837e-34	130.119	cl05000	CHASE3 superfamily	 - 	 - 
Q#1395 - >255347113	specific	257553	295	430	1.22365e-16	79.1743	pfam13185	GAF_2	 - 	cl21515
Q#1395 - >255347113	superfamily	271935	295	430	1.22365e-16	79.1743	cl21515	GAF superfamily	 - 	 - 
Q#1395 - >255347113	superfamily	257245	443	510	2.06061e-05	44.5088	cl22857	Tropomyosin_1 superfamily	C	 - 
Q#1395 - >255347113	multi-dom	258133	451	573	0.00202968	38.3715	pfam13863	DUF4200	 - 	 - 
Q#1396 - >302150766	specific	238088	8	120	8.35862e-39	132.314	cd00156	REC	 - 	cl19078
Q#1396 - >302150766	superfamily	271833	8	120	8.35862e-39	132.314	cl19078	REC superfamily	 - 	 - 
Q#1396 - >302150766	specific	238225	134	229	3.34599e-21	85.1936	cd00383	trans_reg_C	 - 	cl21459
Q#1396 - >302150766	superfamily	277524	134	229	3.34599e-21	85.1936	cl21459	HTH superfamily	 - 	 - 
Q#1396 - >302150766	multi-dom	223816	6	233	5.81596e-67	208.69	COG0745	OmpR	 - 	 - 
Q#1397 - >302150794	superfamily	271833	67	110	0.000697514	36.7849	cl19078	REC superfamily	N	 - 
Q#1397 - >302150794	multi-dom	225107	5	182	9.05701e-11	58.0841	COG2197	CitB	C	 - 
Q#1398 - >302150951	specific	238088	6	115	7.61682e-21	84.5497	cd00156	REC	 - 	cl19078
Q#1398 - >302150951	superfamily	271833	6	115	7.61682e-21	84.5497	cl19078	REC superfamily	 - 	 - 
Q#1398 - >302150951	specific	197918	140	230	1.16424e-18	78.0009	smart00850	LytTR	 - 	cl04498
Q#1398 - >302150951	superfamily	262178	140	230	1.16424e-18	78.0009	cl04498	LytTR superfamily	 - 	 - 
Q#1398 - >302150951	multi-dom	225818	3	231	5.16399e-39	136.722	COG3279	LytT	 - 	 - 
Q#1399 - >302149913	specific	238088	9	117	4.18274e-31	116.521	cd00156	REC	 - 	cl19078
Q#1399 - >302149913	superfamily	271833	9	117	4.18274e-31	116.521	cl19078	REC superfamily	 - 	 - 
Q#1399 - >302149913	superfamily	276316	249	437	1.24196e-33	125.501	cl21476	alkPPc superfamily	 - 	 - 
Q#1400 - >302150232	specific	250534	452	832	1.09538e-39	150.675	pfam01326	PPDK_N	 - 	cl08318
Q#1400 - >302150232	superfamily	250534	452	832	1.09538e-39	150.675	cl08318	PPDK_N superfamily	 - 	 - 
Q#1401 - >302149775	specific	238088	638	751	5.58758e-34	127.307	cd00156	REC	 - 	cl19078
Q#1401 - >302149775	superfamily	271833	638	751	5.58758e-34	127.307	cl19078	REC superfamily	 - 	 - 
Q#1401 - >302149775	specific	238030	489	588	4.72169e-32	121.215	cd00075	HATPase_c	 - 	cl00075
Q#1401 - >302149775	superfamily	275468	489	588	4.72169e-32	121.215	cl00075	HATPase_c superfamily	 - 	 - 
Q#1401 - >302149775	specific	119399	371	435	3.15808e-09	54.526	cd00082	HisKA	 - 	cl00080
Q#1401 - >302149775	superfamily	260177	371	435	3.15808e-09	54.526	cl00080	HisKA superfamily	 - 	 - 
Q#1401 - >302149775	superfamily	277459	28	296	1.10946e-103	324.581	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#1401 - >302149775	specific	249644	844	877	2.21134e-05	42.9546	pfam00165	HTH_AraC	 - 	cl02815
Q#1401 - >302149775	superfamily	249644	844	877	2.21134e-05	42.9546	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1401 - >302149775	multi-dom	197666	799	878	1.493e-23	96.4681	smart00342	HTH_ARAC	 - 	 - 
Q#1401 - >302149775	multi-dom	249936	35	288	5.53429e-10	59.8316	pfam00532	Peripla_BP_1	 - 	 - 
Q#1401 - >302149775	multi-dom	223715	362	595	1.06649e-59	206.914	COG0642	BaeS	N	 - 
Q#1401 - >302149775	multi-dom	223816	635	758	5.41759e-30	119.324	COG0745	OmpR	C	 - 
Q#1402 - >302150730	specific	238088	1063	1177	2.00602e-31	121.144	cd00156	REC	 - 	cl19078
Q#1402 - >302150730	superfamily	271833	1063	1177	2.00602e-31	121.144	cl19078	REC superfamily	 - 	 - 
Q#1402 - >302150730	specific	238030	919	1021	6.37824e-28	110.429	cd00075	HATPase_c	 - 	cl00075
Q#1402 - >302150730	superfamily	275468	919	1021	6.37824e-28	110.429	cl00075	HATPase_c superfamily	 - 	 - 
Q#1402 - >302150730	specific	119399	801	862	1.15366e-05	44.896	cd00082	HisKA	 - 	cl00080
Q#1402 - >302150730	superfamily	260177	801	862	1.15366e-05	44.896	cl00080	HisKA superfamily	 - 	 - 
Q#1402 - >302150730	specific	254235	703	760	7.30359e-08	51.4879	pfam07495	Y_Y_Y	 - 	cl06503
Q#1402 - >302150730	superfamily	254235	703	760	7.30359e-08	51.4879	cl06503	Y_Y_Y superfamily	 - 	 - 
Q#1402 - >302150730	specific	249644	1301	1337	0.00147223	38.3322	pfam00165	HTH_AraC	 - 	cl02815
Q#1402 - >302150730	superfamily	249644	1301	1337	0.00147223	38.3322	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1402 - >302150730	multi-dom	197666	1256	1337	2.9441e-23	96.4681	smart00342	HTH_ARAC	 - 	 - 
Q#1402 - >302150730	multi-dom	215544	1045	1235	2.55727e-11	63.8991	PLN03029	PLN03029	 - 	 - 
Q#1402 - >302150730	multi-dom	223715	789	1022	9.23243e-50	181.491	COG0642	BaeS	N	 - 
Q#1402 - >302150730	multi-dom	225829	7	625	1.91966e-07	54.1191	COG3292	COG3292	 - 	 - 
Q#1403 - >294472329	specific	238088	6	120	4.6558e-30	105.736	cd00156	REC	 - 	cl19078
Q#1403 - >294472329	superfamily	271833	6	120	4.6558e-30	105.736	cl19078	REC superfamily	 - 	 - 
Q#1403 - >294472329	multi-dom	223816	3	120	1.19982e-30	110.079	COG0745	OmpR	C	 - 
Q#1404 - >294471960	specific	238088	5	116	2.56346e-30	106.121	cd00156	REC	 - 	cl19078
Q#1404 - >294471960	superfamily	271833	5	116	2.56346e-30	106.121	cl19078	REC superfamily	 - 	 - 
Q#1404 - >294471960	multi-dom	225107	3	116	7.66887e-22	86.2037	COG2197	CitB	C	 - 
Q#1405 - >294472466	specific	238088	8	120	2.32173e-40	136.166	cd00156	REC	 - 	cl19078
Q#1405 - >294472466	superfamily	271833	8	120	2.32173e-40	136.166	cl19078	REC superfamily	 - 	 - 
Q#1405 - >294472466	specific	238225	134	226	2.04995e-22	88.2752	cd00383	trans_reg_C	 - 	cl21459
Q#1405 - >294472466	superfamily	277524	134	226	2.04995e-22	88.2752	cl21459	HTH superfamily	 - 	 - 
Q#1405 - >294472466	multi-dom	223816	6	230	8.05682e-69	213.313	COG0745	OmpR	 - 	 - 
Q#1406 - >294472389	specific	238088	5	119	1.45574e-32	115.751	cd00156	REC	 - 	cl19078
Q#1406 - >294472389	superfamily	271833	5	119	1.45574e-32	115.751	cl19078	REC superfamily	 - 	 - 
Q#1406 - >294472389	specific	214866	154	229	1.81593e-17	74.1257	smart00862	Trans_reg_C	 - 	cl21459
Q#1406 - >294472389	superfamily	277524	154	229	1.81593e-17	74.1257	cl21459	HTH superfamily	 - 	 - 
Q#1406 - >294472389	multi-dom	223816	3	226	6.92795e-49	162.081	COG0745	OmpR	 - 	 - 
Q#1407 - >294473239	specific	238088	7	117	1.30378e-36	126.151	cd00156	REC	 - 	cl19078
Q#1407 - >294473239	superfamily	271833	7	117	1.30378e-36	126.151	cl19078	REC superfamily	 - 	 - 
Q#1407 - >294473239	superfamily	277524	131	222	1.17689e-16	72.0968	cl21459	HTH superfamily	 - 	 - 
Q#1407 - >294473239	multi-dom	223816	5	223	1.79967e-57	184.038	COG0745	OmpR	 - 	 - 
