#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-322E53A83FC994AB-18B33BD8870671D5
#datatype	hitsConcise Results
#status	0
#Start time	2015-06-27T19:49:37	Run time	0:02:21:32
#status	live blast search error	msg	Error(s) occurred during search, the result may be incomplete

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1239 - >77971162	superfamily	271833	4	115	1.05469e-35	123.84	cl19078	REC superfamily	 - 	 - 
Q#1239 - >77971162	specific	238225	126	219	1.57244e-31	112.543	cd00383	trans_reg_C	 - 	cl21459
Q#1239 - >77971162	superfamily	277524	126	219	1.57244e-31	112.543	cl21459	HTH superfamily	 - 	 - 
Q#1239 - >77971162	multi-dom	130454	3	219	2.98408e-106	308.267	TIGR01387	cztR_silR_copR	 - 	 - 
Q#1240 - >77971258	specific	238088	4	116	1.62367e-35	123.07	cd00156	REC	 - 	cl19078
Q#1240 - >77971258	superfamily	271833	4	116	1.62367e-35	123.07	cl19078	REC superfamily	 - 	 - 
Q#1240 - >77971258	specific	238225	127	218	1.07581e-26	99.446	cd00383	trans_reg_C	 - 	cl21459
Q#1240 - >77971258	superfamily	277524	127	218	1.07581e-26	99.446	cl21459	HTH superfamily	 - 	 - 
Q#1240 - >77971258	multi-dom	223816	1	221	1.40811e-76	232.958	COG0745	OmpR	 - 	 - 
Q#1241 - >77971464	specific	238088	6	117	2.78931e-25	96.4909	cd00156	REC	 - 	cl19078
Q#1241 - >77971464	superfamily	271833	6	117	2.78931e-25	96.4909	cl19078	REC superfamily	 - 	 - 
Q#1241 - >77971464	superfamily	277524	129	221	5.13139e-16	70.556	cl21459	HTH superfamily	 - 	 - 
Q#1241 - >77971464	multi-dom	223816	2	223	8.05058e-56	179.8	COG0745	OmpR	 - 	 - 
Q#1242 - >77971500	specific	238088	4	115	1.7339e-35	123.07	cd00156	REC	 - 	cl19078
Q#1242 - >77971500	superfamily	271833	4	115	1.7339e-35	123.07	cl19078	REC superfamily	 - 	 - 
Q#1242 - >77971500	specific	238225	126	219	1.40109e-25	96.7496	cd00383	trans_reg_C	 - 	cl21459
Q#1242 - >77971500	superfamily	277524	126	219	1.40109e-25	96.7496	cl21459	HTH superfamily	 - 	 - 
Q#1242 - >77971500	multi-dom	130454	3	219	1.59145e-95	280.918	TIGR01387	cztR_silR_copR	 - 	 - 
Q#1243 - >77971781	specific	238088	21	132	1.20383e-32	116.521	cd00156	REC	 - 	cl19078
Q#1243 - >77971781	superfamily	271833	21	132	1.20383e-32	116.521	cl19078	REC superfamily	 - 	 - 
Q#1243 - >77971781	specific	238225	147	243	3.10927e-23	90.5864	cd00383	trans_reg_C	 - 	cl21459
Q#1243 - >77971781	superfamily	277524	147	243	3.10927e-23	90.5864	cl21459	HTH superfamily	 - 	 - 
Q#1243 - >77971781	multi-dom	223816	20	243	1.3871e-69	215.624	COG0745	OmpR	 - 	 - 
Q#1244 - >77964261	specific	238088	9	117	6.0101e-23	90.3277	cd00156	REC	 - 	cl19078
Q#1244 - >77964261	superfamily	271833	9	117	6.0101e-23	90.3277	cl19078	REC superfamily	 - 	 - 
Q#1244 - >77964261	specific	238225	129	223	2.45783e-21	85.1936	cd00383	trans_reg_C	 - 	cl21459
Q#1244 - >77964261	superfamily	277524	129	223	2.45783e-21	85.1936	cl21459	HTH superfamily	 - 	 - 
Q#1244 - >77964261	multi-dom	223816	1	224	3.54083e-45	152.066	COG0745	OmpR	 - 	 - 
Q#1245 - >77964445	specific	238088	6	117	4.68066e-22	87.6313	cd00156	REC	 - 	cl19078
Q#1245 - >77964445	superfamily	271833	6	117	4.68066e-22	87.6313	cl19078	REC superfamily	 - 	 - 
Q#1245 - >77964445	specific	238225	129	225	6.57997e-20	81.3416	cd00383	trans_reg_C	 - 	cl21459
Q#1245 - >77964445	superfamily	277524	129	225	6.57997e-20	81.3416	cl21459	HTH superfamily	 - 	 - 
Q#1245 - >77964445	multi-dom	223816	5	226	1.00286e-49	164.007	COG0745	OmpR	 - 	 - 
Q#1246 - >77964474	specific	238225	175	269	2.26335e-41	139.507	cd00383	trans_reg_C	 - 	cl21459
Q#1246 - >77964474	superfamily	277524	175	269	2.26335e-41	139.507	cl21459	HTH superfamily	 - 	 - 
Q#1246 - >77964474	specific	238088	46	158	3.3558e-35	123.84	cd00156	REC	 - 	cl19078
Q#1246 - >77964474	superfamily	271833	46	158	3.3558e-35	123.84	cl19078	REC superfamily	 - 	 - 
Q#1246 - >77964474	multi-dom	223816	43	273	8.75478e-88	263.774	COG0745	OmpR	 - 	 - 
Q#1247 - >77964487	specific	238088	6	117	2.9893e-33	117.677	cd00156	REC	 - 	cl19078
Q#1247 - >77964487	superfamily	271833	6	117	2.9893e-33	117.677	cl19078	REC superfamily	 - 	 - 
Q#1247 - >77964487	specific	238225	129	225	2.27737e-25	95.9792	cd00383	trans_reg_C	 - 	cl21459
Q#1247 - >77964487	superfamily	277524	129	225	2.27737e-25	95.9792	cl21459	HTH superfamily	 - 	 - 
Q#1247 - >77964487	multi-dom	223816	3	226	4.92246e-66	205.994	COG0745	OmpR	 - 	 - 
Q#1248 - >77964718	specific	238088	6	117	5.41213e-30	109.202	cd00156	REC	 - 	cl19078
Q#1248 - >77964718	superfamily	271833	6	117	5.41213e-30	109.202	cl19078	REC superfamily	 - 	 - 
Q#1248 - >77964718	specific	238225	135	230	6.77663e-27	100.216	cd00383	trans_reg_C	 - 	cl21459
Q#1248 - >77964718	superfamily	277524	135	230	6.77663e-27	100.216	cl21459	HTH superfamily	 - 	 - 
Q#1248 - >77964718	multi-dom	236738	4	236	6.91529e-83	249.939	PRK10701	PRK10701	 - 	 - 
Q#1249 - >77964769	specific	238088	5	116	1.5898e-33	118.447	cd00156	REC	 - 	cl19078
Q#1249 - >77964769	superfamily	271833	5	116	1.5898e-33	118.447	cl19078	REC superfamily	 - 	 - 
Q#1249 - >77964769	specific	238225	136	229	1.0908e-23	91.742	cd00383	trans_reg_C	 - 	cl21459
Q#1249 - >77964769	superfamily	277524	136	229	1.0908e-23	91.742	cl21459	HTH superfamily	 - 	 - 
Q#1249 - >77964769	multi-dom	181883	1	232	4.30652e-70	217.149	PRK09468	ompR	 - 	 - 
Q#1250 - >77967659	specific	238088	13	129	6.94538e-32	113.44	cd00156	REC	 - 	cl19078
Q#1250 - >77967659	superfamily	271833	13	129	6.94538e-32	113.44	cl19078	REC superfamily	 - 	 - 
Q#1250 - >77967659	specific	99777	152	208	1.04892e-16	71.0264	cd06170	LuxR_C_like	 - 	cl21459
Q#1250 - >77967659	superfamily	277524	152	208	1.04892e-16	71.0264	cl21459	HTH superfamily	 - 	 - 
Q#1250 - >77967659	multi-dom	226932	6	208	9.29139e-93	272.625	COG4566	FixJ	 - 	 - 
Q#1251 - >77967761	specific	99777	158	201	1.16847e-10	55.6184	cd06170	LuxR_C_like	C	cl21459
Q#1251 - >77967761	superfamily	277524	158	201	1.16847e-10	55.6184	cl21459	HTH superfamily	C	 - 
Q#1251 - >77967761	superfamily	271833	13	116	0.000272627	38.3257	cl19078	REC superfamily	 - 	 - 
Q#1251 - >77967761	multi-dom	225107	1	201	4.10743e-30	113.553	COG2197	CitB	 - 	 - 
Q#1252 - >77968617	specific	238088	6	120	3.80121e-35	123.84	cd00156	REC	 - 	cl19078
Q#1252 - >77968617	superfamily	271833	6	120	3.80121e-35	123.84	cl19078	REC superfamily	 - 	 - 
Q#1252 - >77968617	specific	99777	150	206	5.72481e-12	59.0852	cd06170	LuxR_C_like	 - 	cl21459
Q#1252 - >77968617	superfamily	277524	150	206	5.72481e-12	59.0852	cl21459	HTH superfamily	 - 	 - 
Q#1252 - >77968617	multi-dom	225107	4	212	1.43285e-63	200.608	COG2197	CitB	 - 	 - 
Q#1253 - >77968764	specific	238088	14	127	1.12305e-29	107.662	cd00156	REC	 - 	cl19078
Q#1253 - >77968764	superfamily	271833	14	127	1.12305e-29	107.662	cl19078	REC superfamily	 - 	 - 
Q#1253 - >77968764	specific	99777	154	210	6.47525e-16	69.1004	cd06170	LuxR_C_like	 - 	cl21459
Q#1253 - >77968764	superfamily	277524	154	210	6.47525e-16	69.1004	cl21459	HTH superfamily	 - 	 - 
Q#1253 - >77968764	multi-dom	225107	11	212	4.01511e-68	210.238	COG2197	CitB	 - 	 - 
Q#1254 - >77969615	specific	99777	160	214	5.06471e-11	55.6184	cd06170	LuxR_C_like	 - 	cl21459
Q#1254 - >77969615	superfamily	277524	160	214	5.06471e-11	55.6184	cl21459	HTH superfamily	 - 	 - 
Q#1254 - >77969615	superfamily	271833	40	129	0.000306151	37.9388	cl19078	REC superfamily	N	 - 
Q#1254 - >77969615	multi-dom	225107	14	219	2.3858e-32	118.175	COG2197	CitB	 - 	 - 
Q#1255 - >77970346	specific	99777	151	207	1.0208e-19	79.5008	cd06170	LuxR_C_like	 - 	cl21459
Q#1255 - >77970346	superfamily	277524	151	207	1.0208e-19	79.5008	cl21459	HTH superfamily	 - 	 - 
Q#1255 - >77970346	specific	238088	5	121	1.81197e-14	66.4453	cd00156	REC	 - 	cl19078
Q#1255 - >77970346	superfamily	271833	5	121	1.81197e-14	66.4453	cl19078	REC superfamily	 - 	 - 
Q#1255 - >77970346	multi-dom	225107	4	213	8.7945e-55	175.955	COG2197	CitB	 - 	 - 
Q#1256 - >77970387	specific	238088	5	119	6.54991e-29	105.736	cd00156	REC	 - 	cl19078
Q#1256 - >77970387	superfamily	271833	5	119	6.54991e-29	105.736	cl19078	REC superfamily	 - 	 - 
Q#1256 - >77970387	specific	99777	149	205	1.30684e-12	59.8556	cd06170	LuxR_C_like	 - 	cl21459
Q#1256 - >77970387	superfamily	277524	149	205	1.30684e-12	59.8556	cl21459	HTH superfamily	 - 	 - 
Q#1256 - >77970387	multi-dom	225107	2	210	1.11532e-66	206.771	COG2197	CitB	 - 	 - 
Q#1257 - >77971237	specific	238088	10	121	1.10647e-26	99.5725	cd00156	REC	 - 	cl19078
Q#1257 - >77971237	superfamily	271833	10	121	1.10647e-26	99.5725	cl19078	REC superfamily	 - 	 - 
Q#1257 - >77971237	specific	99777	144	198	3.37534e-15	66.7892	cd06170	LuxR_C_like	 - 	cl21459
Q#1257 - >77971237	superfamily	277524	144	198	3.37534e-15	66.7892	cl21459	HTH superfamily	 - 	 - 
Q#1257 - >77971237	multi-dom	226932	6	196	1.14101e-84	252.209	COG4566	FixJ	 - 	 - 
Q#1258 - >77971252	specific	238088	5	119	1.02724e-26	99.9577	cd00156	REC	 - 	cl19078
Q#1258 - >77971252	superfamily	271833	5	119	1.02724e-26	99.9577	cl19078	REC superfamily	 - 	 - 
Q#1258 - >77971252	specific	99777	149	205	5.81357e-13	60.626	cd06170	LuxR_C_like	 - 	cl21459
Q#1258 - >77971252	superfamily	277524	149	205	5.81357e-13	60.626	cl21459	HTH superfamily	 - 	 - 
Q#1258 - >77971252	multi-dom	225107	2	208	2.34717e-65	203.304	COG2197	CitB	 - 	 - 
Q#1259 - >77971445	specific	238088	7	120	7.12331e-17	73.3789	cd00156	REC	 - 	cl19078
Q#1259 - >77971445	superfamily	271833	7	120	7.12331e-17	73.3789	cl19078	REC superfamily	 - 	 - 
Q#1259 - >77971445	specific	99777	152	205	9.68348e-17	71.4116	cd06170	LuxR_C_like	 - 	cl21459
Q#1259 - >77971445	superfamily	277524	152	205	9.68348e-17	71.4116	cl21459	HTH superfamily	 - 	 - 
Q#1259 - >77971445	multi-dom	225107	5	205	7.81047e-57	181.348	COG2197	CitB	 - 	 - 
Q#1260 - >77971612	specific	99777	152	206	6.80154e-15	66.404	cd06170	LuxR_C_like	 - 	cl21459
Q#1260 - >77971612	superfamily	277524	152	206	6.80154e-15	66.404	cl21459	HTH superfamily	 - 	 - 
Q#1260 - >77971612	specific	238088	9	125	2.15923e-10	54.8893	cd00156	REC	 - 	cl19078
Q#1260 - >77971612	superfamily	271833	9	125	2.15923e-10	54.8893	cl19078	REC superfamily	 - 	 - 
Q#1260 - >77971612	multi-dom	182771	8	207	3.25033e-45	151.91	PRK10840	PRK10840	 - 	 - 
Q#1261 - >77965330	specific	238088	4	119	4.2486e-22	87.6313	cd00156	REC	 - 	cl19078
Q#1261 - >77965330	superfamily	271833	4	119	4.2486e-22	87.6313	cl19078	REC superfamily	 - 	 - 
Q#1261 - >77965330	specific	99777	149	201	2.16942e-17	72.9524	cd06170	LuxR_C_like	 - 	cl21459
Q#1261 - >77965330	superfamily	277524	149	201	2.16942e-17	72.9524	cl21459	HTH superfamily	 - 	 - 
Q#1261 - >77965330	multi-dom	225107	1	209	6.18554e-63	196.756	COG2197	CitB	 - 	 - 
Q#1262 - >77966469	specific	238088	5	118	2.4381e-29	110.743	cd00156	REC	 - 	cl19078
Q#1262 - >77966469	superfamily	271833	5	118	2.4381e-29	110.743	cl19078	REC superfamily	 - 	 - 
Q#1262 - >77966469	specific	99707	168	292	1.3096e-13	67.9415	cd00009	AAA	 - 	cl21455
Q#1262 - >77966469	superfamily	277521	168	292	1.3096e-13	67.9415	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#1262 - >77966469	specific	251640	418	458	2.59094e-08	50.1098	pfam02954	HTH_8	 - 	cl22895
Q#1262 - >77966469	superfamily	277610	418	458	2.59094e-08	50.1098	cl22895	HTH_8 superfamily	 - 	 - 
Q#1262 - >77966469	multi-dom	225114	1	458	2.08572e-134	398.608	COG2204	AtoC	 - 	 - 
Q#1263 - >77967670	specific	238088	6	116	1.1911e-30	114.98	cd00156	REC	 - 	cl19078
Q#1263 - >77967670	superfamily	271833	6	116	1.1911e-30	114.98	cl19078	REC superfamily	 - 	 - 
Q#1263 - >77967670	specific	99707	155	307	5.71258e-26	103.38	cd00009	AAA	 - 	cl21455
Q#1263 - >77967670	superfamily	277521	155	307	5.71258e-26	103.38	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#1263 - >77967670	specific	251640	463	502	7.2218e-09	52.0358	pfam02954	HTH_8	 - 	cl22895
Q#1263 - >77967670	superfamily	277610	463	502	7.2218e-09	52.0358	cl22895	HTH_8 superfamily	 - 	 - 
Q#1263 - >77967670	multi-dom	273818	4	502	0	642.559	TIGR01818	ntrC	 - 	 - 
Q#1264 - >77968427	specific	238088	10	120	1.5985e-28	108.432	cd00156	REC	 - 	cl19078
Q#1264 - >77968427	superfamily	271833	10	120	1.5985e-28	108.432	cl19078	REC superfamily	 - 	 - 
Q#1264 - >77968427	specific	99707	147	310	1.43458e-22	93.3647	cd00009	AAA	 - 	cl21455
Q#1264 - >77968427	superfamily	277521	147	310	1.43458e-22	93.3647	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#1264 - >77968427	specific	251640	400	441	2.323e-07	47.4134	pfam02954	HTH_8	 - 	cl22895
Q#1264 - >77968427	superfamily	277610	400	441	2.323e-07	47.4134	cl22895	HTH_8 superfamily	 - 	 - 
Q#1264 - >77968427	multi-dom	225114	1	446	0	564.629	COG2204	AtoC	 - 	 - 
Q#1265 - >77969043	specific	238088	8	119	1.12036e-29	111.514	cd00156	REC	 - 	cl19078
Q#1265 - >77969043	superfamily	271833	8	119	1.12036e-29	111.514	cl19078	REC superfamily	 - 	 - 
Q#1265 - >77969043	specific	99707	151	308	5.66242e-19	83.3495	cd00009	AAA	 - 	cl21455
Q#1265 - >77969043	superfamily	277521	151	308	5.66242e-19	83.3495	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#1265 - >77969043	specific	251640	402	437	1.10263e-07	48.569	pfam02954	HTH_8	 - 	cl22895
Q#1265 - >77969043	superfamily	277610	402	437	1.10263e-07	48.569	cl22895	HTH_8 superfamily	 - 	 - 
Q#1265 - >77969043	multi-dom	225114	1	441	0	546.14	COG2204	AtoC	 - 	 - 
Q#1266 - >77964678	specific	99707	146	309	4.08323e-23	94.9055	cd00009	AAA	 - 	cl21455
Q#1266 - >77964678	superfamily	277521	146	309	4.08323e-23	94.9055	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#1266 - >77964678	specific	238088	5	108	4.08989e-21	88.0165	cd00156	REC	 - 	cl19078
Q#1266 - >77964678	superfamily	271833	5	108	4.08989e-21	88.0165	cl19078	REC superfamily	 - 	 - 
Q#1266 - >77964678	specific	251640	406	446	9.1666e-07	45.8726	pfam02954	HTH_8	 - 	cl22895
Q#1266 - >77964678	superfamily	277610	406	446	9.1666e-07	45.8726	cl22895	HTH_8 superfamily	 - 	 - 
Q#1266 - >77964678	multi-dom	225114	1	454	5.95809e-173	496.834	COG2204	AtoC	 - 	 - 
Q#1267 - >77964353	specific	238088	5	113	5.42193e-21	84.9349	cd00156	REC	 - 	cl19078
Q#1267 - >77964353	superfamily	271833	5	113	5.42193e-21	84.9349	cl19078	REC superfamily	 - 	 - 
Q#1267 - >77964353	specific	197918	147	243	1.78844e-26	99.5721	smart00850	LytTR	 - 	cl04498
Q#1267 - >77964353	superfamily	262178	147	243	1.78844e-26	99.5721	cl04498	LytTR superfamily	 - 	 - 
Q#1267 - >77964353	multi-dom	225818	1	243	1.4658e-51	169.849	COG3279	LytT	 - 	 - 
Q#1268 - >77968658	specific	238088	7	116	2.23744e-23	90.3277	cd00156	REC	 - 	cl19078
Q#1268 - >77968658	superfamily	271833	7	116	2.23744e-23	90.3277	cl19078	REC superfamily	 - 	 - 
Q#1268 - >77968658	specific	251640	135	175	9.54652e-08	45.4874	pfam02954	HTH_8	 - 	cl22895
Q#1268 - >77968658	superfamily	277610	135	175	9.54652e-08	45.4874	cl22895	HTH_8 superfamily	 - 	 - 
Q#1268 - >77968658	multi-dom	226933	6	179	7.42825e-76	227.691	COG4567	COG4567	 - 	 - 
Q#1269 - >77968685	specific	238088	5	116	5.28014e-32	114.21	cd00156	REC	 - 	cl19078
Q#1269 - >77968685	superfamily	271833	5	116	5.28014e-32	114.21	cl19078	REC superfamily	 - 	 - 
Q#1269 - >77968685	superfamily	277610	179	220	0.00108752	35.4722	cl22895	HTH_8 superfamily	 - 	 - 
Q#1269 - >77968685	multi-dom	225114	1	120	5.17057e-44	154.777	COG2204	AtoC	C	 - 
Q#1270 - >77964836	specific	238088	14	125	1.00628e-33	119.988	cd00156	REC	 - 	cl19078
Q#1270 - >77964836	superfamily	271833	14	125	1.00628e-33	119.988	cl19078	REC superfamily	 - 	 - 
Q#1270 - >77964836	specific	249644	214	251	3.1116e-07	46.0362	pfam00165	HTH_AraC	 - 	cl02815
Q#1270 - >77964836	superfamily	249644	214	251	3.1116e-07	46.0362	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1270 - >77964836	superfamily	277522	134	179	0.000807349	38.8906	cl21456	Periplasmic_Binding_Protein_Type_2 superfamily	C	 - 
Q#1270 - >77964836	specific	249644	169	201	0.00157564	35.2506	pfam00165	HTH_AraC	N	cl02815
Q#1270 - >77964836	superfamily	249644	169	201	0.00157564	35.2506	cl02815	HTH_AraC superfamily	N	 - 
Q#1270 - >77964836	multi-dom	225117	134	258	1.68689e-27	103.792	COG2207	AraC	 - 	 - 
Q#1270 - >77964836	multi-dom	226933	10	186	1.19895e-05	43.5651	COG4567	COG4567	 - 	 - 
Q#1271 - >77965040	specific	238088	23	137	4.60846e-35	123.84	cd00156	REC	 - 	cl19078
Q#1271 - >77965040	superfamily	271833	23	137	4.60846e-35	123.84	cl19078	REC superfamily	 - 	 - 
Q#1271 - >77965040	specific	249644	217	259	4.18957e-08	48.3474	pfam00165	HTH_AraC	 - 	cl02815
Q#1271 - >77965040	superfamily	249644	217	259	4.18957e-08	48.3474	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1271 - >77965040	specific	249644	168	209	0.000430627	37.1766	pfam00165	HTH_AraC	 - 	cl02815
Q#1271 - >77965040	superfamily	249644	168	209	0.000430627	37.1766	cl02815	HTH_AraC superfamily	 - 	 - 
Q#1271 - >77965040	multi-dom	197666	175	258	3.07072e-27	101.861	smart00342	HTH_ARAC	 - 	 - 
Q#1271 - >77965040	multi-dom	226933	18	194	0.000342767	39.3279	COG4567	COG4567	 - 	 - 
Q#1272 - >77970075	specific	238088	14	125	6.65369e-06	42.1777	cd00156	REC	 - 	cl19078
Q#1272 - >77970075	superfamily	271833	14	125	6.65369e-06	42.1777	cl19078	REC superfamily	 - 	 - 
Q#1272 - >77970075	specific	252210	137	192	1.10808e-15	68.2748	pfam03861	ANTAR	 - 	cl04297
Q#1272 - >77970075	superfamily	262090	137	192	1.10808e-15	68.2748	cl04297	ANTAR superfamily	 - 	 - 
Q#1272 - >77970075	multi-dom	226230	10	196	8.4445e-46	151.717	COG3707	AmiR	 - 	 - 
Q#1273 - >77970752	specific	143635	174	335	2.5506e-58	188.149	cd01949	GGDEF	 - 	cl11967
Q#1273 - >77970752	superfamily	276010	174	335	2.5506e-58	188.149	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#1273 - >77970752	specific	238088	24	136	4.68873e-20	83.7793	cd00156	REC	 - 	cl19078
Q#1273 - >77970752	superfamily	271833	24	136	4.68873e-20	83.7793	cl19078	REC superfamily	 - 	 - 
Q#1273 - >77970752	multi-dom	226229	16	339	3.63045e-102	310.793	COG3706	PleD	N	 - 
Q#1274 - >77964886	specific	238088	33	146	8.35981e-30	112.284	cd00156	REC	 - 	cl19078
Q#1274 - >77964886	superfamily	271833	33	146	8.35981e-30	112.284	cl19078	REC superfamily	 - 	 - 
Q#1274 - >77964886	specific	238032	226	340	1.64975e-11	61.5865	cd00077	HDc	 - 	cl21469
Q#1274 - >77964886	superfamily	276310	226	340	1.64975e-11	61.5865	cl21469	HDc superfamily	 - 	 - 
Q#1274 - >77964886	multi-dom	225971	20	383	2.58126e-77	248.043	COG3437	RpfG	 - 	 - 
Q#1275 - >90143757	specific	238088	5	101	9.58864e-17	74.5345	cd00156	REC	 - 	cl19078
Q#1275 - >90143757	superfamily	271833	5	101	9.58864e-17	74.5345	cl19078	REC superfamily	 - 	 - 
Q#1275 - >90143757	specific	250544	151	331	4.53137e-64	203.1	pfam01339	CheB_methylest	 - 	cl03170
Q#1275 - >90143757	superfamily	250544	151	331	4.53137e-64	203.1	cl03170	CheB_methylest superfamily	 - 	 - 
Q#1275 - >90143757	multi-dom	237135	1	333	0	532.919	PRK12555	PRK12555	 - 	 - 
Q#1276 - >90149299	specific	238088	5	127	6.65647e-17	74.9197	cd00156	REC	 - 	cl19078
Q#1276 - >90149299	superfamily	271833	5	127	6.65647e-17	74.9197	cl19078	REC superfamily	 - 	 - 
Q#1276 - >90149299	specific	250544	152	330	2.14739e-60	193.855	pfam01339	CheB_methylest	 - 	cl03170
Q#1276 - >90149299	superfamily	250544	152	330	2.14739e-60	193.855	cl03170	CheB_methylest superfamily	 - 	 - 
Q#1276 - >90149299	multi-dom	237135	1	334	0	535.231	PRK12555	PRK12555	 - 	 - 
Q#1277 - >90149529	specific	238088	10	133	2.54245e-23	93.0241	cd00156	REC	 - 	cl19078
Q#1277 - >90149529	superfamily	271833	10	133	2.54245e-23	93.0241	cl19078	REC superfamily	 - 	 - 
Q#1277 - >90149529	specific	250544	170	351	1.729e-82	251.635	pfam01339	CheB_methylest	 - 	cl03170
Q#1277 - >90149529	superfamily	250544	170	351	1.729e-82	251.635	cl03170	CheB_methylest superfamily	 - 	 - 
Q#1277 - >90149529	multi-dom	234828	6	357	0	599.828	PRK00742	PRK00742	 - 	 - 
Q#1278 - >77971041	specific	238088	34	146	6.40229e-23	91.8685	cd00156	REC	 - 	cl19078
Q#1278 - >77971041	superfamily	271833	34	146	6.40229e-23	91.8685	cl19078	REC superfamily	 - 	 - 
Q#1278 - >77971041	specific	238030	269	371	3.51393e-16	73.4498	cd00075	HATPase_c	 - 	cl00075
Q#1278 - >77971041	superfamily	275468	269	371	3.51393e-16	73.4498	cl00075	HATPase_c superfamily	 - 	 - 
Q#1278 - >77971041	specific	119399	155	216	0.00464139	34.8808	cd00082	HisKA	 - 	cl00080
Q#1278 - >77971041	superfamily	260177	155	216	0.00464139	34.8808	cl00080	HisKA superfamily	 - 	 - 
Q#1278 - >77971041	multi-dom	223715	57	377	8.681e-29	114.081	COG0642	BaeS	 - 	 - 
Q#1279 - >77970824	specific	143636	214	386	6.54189e-66	209.743	cd07302	CHD	 - 	cl11967
Q#1279 - >77970824	superfamily	276010	214	386	6.54189e-66	209.743	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#1279 - >77970824	specific	238088	13	126	6.46847e-25	97.6465	cd00156	REC	 - 	cl19078
Q#1279 - >77970824	superfamily	271833	13	126	6.46847e-25	97.6465	cl19078	REC superfamily	 - 	 - 
Q#1279 - >77970824	superfamily	254371	158	193	0.00346082	37.2175	cl06648	HNOBA superfamily	N	 - 
Q#1279 - >77970824	multi-dom	214485	172	367	5.40779e-67	213.273	smart00044	CYCc	 - 	 - 
Q#1280 - >77969895	specific	117240	8	152	2.51347e-60	190.755	pfam08667	BetR	 - 	cl22854
Q#1280 - >77969895	superfamily	277569	8	152	2.51347e-60	190.755	cl22854	HTH_XRE superfamily	 - 	 - 
Q#1280 - >77969895	superfamily	271833	162	267	5.25877e-05	40.6352	cl19078	REC superfamily	 - 	 - 
Q#1280 - >77969895	multi-dom	223816	162	275	2.23755e-06	46.5213	COG0745	OmpR	C	 - 
Q#1281 - >77971618	specific	238088	162	247	1.32018e-08	51.0373	cd00156	REC	C	cl19078
Q#1281 - >77971618	superfamily	271833	162	247	1.32018e-08	51.0373	cl19078	REC superfamily	C	 - 
Q#1281 - >77971618	specific	117240	8	150	2.09538e-72	221.957	pfam08667	BetR	 - 	cl22854
Q#1281 - >77971618	superfamily	277569	8	150	2.09538e-72	221.957	cl22854	HTH_XRE superfamily	 - 	 - 
Q#1281 - >77971618	multi-dom	223816	159	239	1.24477e-11	61.5441	COG0745	OmpR	C	 - 
Q#1282 - >77970789	specific	239385	158	199	1.23074e-08	52.3504	cd03111	CpaE_like	C	cl21455
Q#1282 - >77970789	superfamily	277521	158	199	1.23074e-08	52.3504	cl21455	P-loop_NTPase superfamily	C	 - 
Q#1282 - >77970789	superfamily	271833	41	146	0.00104184	37.1701	cl19078	REC superfamily	 - 	 - 
Q#1282 - >77970789	multi-dom	223531	156	397	9.58986e-18	81.1659	COG0455	FlhG	 - 	 - 
Q#1283 - >77970806	specific	99739	150	474	1.14923e-116	356.559	cd00615	Orn_deC_like	 - 	cl18945
Q#1283 - >77970806	superfamily	277505	150	474	1.14923e-116	356.559	cl18945	AAT_I superfamily	 - 	 - 
Q#1283 - >77970806	specific	238088	16	143	1.88013e-08	52.9633	cd00156	REC	 - 	cl19078
Q#1283 - >77970806	superfamily	271833	16	143	1.88013e-08	52.9633	cl19078	REC superfamily	 - 	 - 
Q#1283 - >77970806	specific	112521	626	759	5.87911e-51	174.336	pfam03711	OKR_DC_1_C	 - 	cl04224
Q#1283 - >77970806	superfamily	112521	626	759	5.87911e-51	174.336	cl04224	OKR_DC_1_C superfamily	 - 	 - 
Q#1283 - >77970806	multi-dom	184989	13	766	0	978.56	PRK15029	PRK15029	 - 	 - 
Q#1284 - >77964742	specific	238088	77	145	9.7207e-08	48.7261	cd00156	REC	N	cl19078
Q#1284 - >77964742	superfamily	271833	77	145	9.7207e-08	48.7261	cl19078	REC superfamily	N	 - 
Q#1284 - >77964742	multi-dom	225107	61	161	6.64766e-08	50.7653	COG2197	CitB	C	 - 
Q#1285 - >77964859	specific	239385	133	308	4.21982e-17	76.2328	cd03111	CpaE_like	 - 	cl21455
Q#1285 - >77964859	superfamily	277521	133	308	4.21982e-17	76.2328	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#1285 - >77964859	specific	223855	4	122	0.000361626	39.0576	COG0784	CheY	 - 	cl19078
Q#1285 - >77964859	superfamily	271833	4	122	0.000361626	39.0576	cl19078	REC superfamily	 - 	 - 
